1	1	3850
1	2	14
1	3	3
3	1	1521
4	1	3771
4	2	27
5	1	1914
6	1	234
7	1	422
7	2	4
7	3	7
8	1	347
9	1	22
10	1	71
11	1	142
11	2	10
12	1	10159
12	2	12
12	3	13
12	4	8
12	5	6
12	6	7
13	1	4646
13	2	6
15	1	1308
16	1	257
17	1	228
18	1	783
18	2	7
19	1	2766
19	2	9
20	1	1762
21	1	3176
21	2	57
22	1	3242
23	1	1060
24	1	587
25	1	29
25	2	9
25	3	7
26	1	451
28	1	1490
30	1	440
30	2	191
30	3	160
30	4	119
30	5	113
30	6	18
31	1	999
32	1	2134
32	2	16
33	1	182
34	1	110
35	1	988
36	1	270
36	2	4
37	1	787
38	1	1776
39	1	64
40	1	1514
40	2	9
40	3	8
41	1	1400
41	2	7
42	1	3406
42	2	33
42	3	5
43	1	1655
43	2	21
43	3	13
43	4	10
44	1	2715
44	2	61
44	3	9
44	4	10
44	5	8
46	1	442
46	2	11
46	3	13
47	1	3404
47	2	5
47	3	3
48	1	1519
48	2	21
48	3	4
49	1	2013
49	2	29
50	1	2388
51	1	1635
52	1	444
53	1	961
53	2	3
54	1	558
55	1	371
57	1	2572
57	2	42
57	3	10
58	1	2554
59	1	2095
59	2	9
60	1	3859
60	2	46
60	3	7
61	1	3112
62	1	393
63	1	675
64	1	5062
64	2	58
64	3	9
64	4	4
65	1	1425
66	1	4
68	1	807
69	1	674
70	1	1005
70	2	5
71	1	633
73	1	674
73	2	5
73	3	3
74	1	1166
75	1	372
76	1	1722
77	1	397
77	2	7
78	1	1104
79	1	83
80	1	1240
81	1	2517
83	1	527
84	1	282
85	1	347
85	2	6
86	1	955
87	1	596
87	2	6
88	1	446
89	1	8
90	1	2246
90	2	5
90	3	4
91	1	1376
92	1	4432
92	2	11
92	3	4
93	1	393
94	1	2274
94	2	17
95	1	1388
96	1	2063
96	2	28
96	3	8
97	1	1106
97	2	9
98	1	863
99	1	625
101	1	357
102	1	1442
102	2	4
103	1	152
104	1	410
105	1	196
107	1	654
109	1	690
110	1	238
111	1	1548
111	2	1571
112	1	1038
113	1	571
113	2	17
114	1	472
114	2	6
115	1	999
116	1	1650
117	1	2989
117	2	30
117	3	14
120	1	42
120	2	57
120	3	42
120	4	44
120	5	9
122	1	125
123	1	39
124	1	309
124	2	4
125	1	891
126	1	486
127	1	514
128	1	149
128	2	122
128	3	8
129	1	1327
130	1	2314
130	2	20
130	3	10
131	1	1343
132	1	81
133	1	1006
134	1	1
135	1	1573
135	2	5
136	1	128
137	1	679
139	1	81
140	1	14
141	1	1
144	1	686
145	1	312
146	1	2039
147	1	112
149	1	203
150	1	34
150	2	6
151	1	217
152	1	300
153	1	365
154	1	271
155	1	1271
155	2	8
156	1	1675
157	1	1491
158	1	129
159	1	1143
159	2	3
159	3	6
160	1	258
160	2	5
161	1	749
161	2	9
162	1	70
163	1	333
164	1	250
166	1	2028
166	2	11
167	1	406
168	1	577
168	2	89
169	1	255
169	2	157
170	1	468
170	2	13
170	3	7
172	1	43
173	1	543
174	1	2316
174	2	18
174	3	9
174	4	5
175	1	537
176	1	971
176	2	6
177	1	425
178	1	312
179	1	5
181	1	656
181	2	13
182	1	470
183	1	769
183	2	10
183	3	4
184	1	4037
185	1	239
185	2	5
185	3	3
185	4	6
186	1	1231
186	2	212
187	1	444
187	2	4
189	1	670
190	1	236
192	1	382
192	2	65
193	1	310
194	1	6733
194	2	18
194	3	13
194	4	23
194	5	9
194	6	16
194	7	17
194	8	9
194	9	9
195	1	2291
195	2	12
195	3	7
195	4	9
196	1	172
198	1	3005
198	2	5
200	1	251
201	1	1346
201	2	9
202	1	707
203	1	151
204	1	171
205	1	694
207	1	2273
207	2	4
208	1	1888
209	1	1245
211	1	30
212	1	426
215	1	14
217	1	716
218	1	811
219	1	8
219	2	8
220	1	404
222	1	158
222	2	10
223	1	375
223	2	3
224	1	524
226	1	311
226	2	19
226	3	6
227	1	1653
227	2	14
228	1	1412
229	1	29
230	1	25
231	1	1675
232	1	1911
232	2	4
233	1	3
233	2	17
234	1	1754
234	2	10
235	1	151
236	1	201
236	2	26
236	3	17
237	1	34
239	1	763
240	1	1
241	1	1499
241	2	8
242	1	166
244	1	30
245	1	1599
245	2	154
246	1	706
246	2	7
247	1	1
248	1	1483
249	1	1043
250	1	13
251	1	30
252	1	2947
252	2	601
252	3	7
252	4	14
253	1	1323
254	1	14
255	1	1040
256	1	1255
258	1	1402
258	2	1139
259	1	1801
260	1	1198
260	2	10
261	1	592
261	2	525
261	3	9
262	1	264
264	1	10
266	1	1
267	1	484
267	2	8
269	1	690
270	1	1943
270	2	22
271	1	523
271	2	7
271	3	6
272	1	376
274	1	250
275	1	189
276	1	296
276	2	22
277	1	105
277	2	14
279	1	1171
279	2	8
280	1	2253
280	2	32
280	3	12
280	4	5
281	1	805
281	2	5
281	3	7
282	1	506
282	2	18
283	1	91
284	1	3901
284	2	23
284	3	16
284	4	15
284	5	5
285	1	2343
286	1	3767
286	2	47
287	1	1250
290	1	628
292	1	29
293	1	1096
294	1	18
296	1	799
296	2	9
297	1	511
298	1	26
299	1	260
299	2	4
301	1	2839
301	2	53
301	3	12
302	1	95
303	1	1330
303	2	469
305	1	666
307	1	2
308	1	19
309	1	1255
309	2	9
310	1	966
312	1	10
313	1	1
314	1	4
315	1	37
315	2	5
318	1	8
319	1	1513
320	1	329
321	1	1486
323	1	179
324	1	49
325	1	3417
325	2	49
325	3	17
325	4	16
325	5	3
326	1	1102
326	2	13
327	1	4
329	1	410
329	2	10
330	1	624
331	1	598
332	1	1564
332	2	546
332	3	4
333	1	21
334	1	3475
334	2	10
335	1	3178
335	2	12
336	1	111
337	1	845
337	2	12
338	1	1525
340	1	774
340	2	15
341	1	7
342	1	574
342	2	7
343	1	361
344	1	1911
346	1	3422
346	2	9
346	3	4
347	1	1116
348	1	1
349	1	1578
349	2	3
350	1	204
351	1	1061
352	1	1096
353	1	260
354	1	966
354	2	9
355	1	1674
356	1	1319
356	2	6
356	3	11
356	4	7
357	1	786
358	1	1
359	1	18
359	2	9
360	1	2304
361	1	2106
362	1	1125
363	1	736
364	1	774
365	1	469
366	1	1015
366	2	15
366	3	19
366	4	7
367	1	4
368	1	1852
369	1	14
370	1	3
371	1	501
372	1	569
373	1	1064
374	1	79
374	2	17
375	1	674
376	1	719
377	1	751
378	1	879
378	2	11
378	3	3
379	1	418
381	1	1716
381	2	12
382	1	394
383	1	8808
383	2	21
383	3	18
383	4	4
383	5	4
384	1	465
385	1	1608
385	2	8
386	1	5373
386	2	31
387	1	1442
387	2	81
387	3	58
387	4	13
387	5	13
388	1	1995
388	2	52
388	3	40
388	4	28
388	5	15
388	6	7
388	7	6
388	8	3
389	1	2481
389	2	26
389	3	7
389	4	5
390	1	2061
391	1	2205
391	2	8
391	3	5
391	4	5
392	1	1
393	1	2420
394	1	233
395	1	238
396	1	7
399	1	2528
400	1	806
400	2	10
401	1	1728
401	2	6
403	1	7216
403	2	24
403	3	12
403	4	5
403	5	11
403	6	4
404	1	3468
404	2	7
405	1	1839
406	1	556
407	1	114
408	1	377
408	2	4
410	1	290
411	1	101
412	1	463
413	1	333
414	1	287
415	1	542
416	1	4970
416	2	16
416	3	8
417	1	1651
417	2	18
418	1	113
419	1	2945
420	1	1007
420	2	661
420	3	467
421	1	3364
421	2	38
422	1	747
423	1	904
424	1	1226
424	2	11
425	1	6
427	1	1771
427	2	5
428	1	1526
429	1	1053
430	1	3154
430	2	8
432	1	1155
432	2	4
433	1	583
434	1	1113
434	2	98
435	1	1311
436	1	200
437	1	545
438	1	107
438	2	7
439	1	42
440	1	1677
440	2	10
440	3	5
441	1	4629
441	2	13
441	3	6
442	1	7
442	2	4
443	1	10
443	2	6
444	1	818
444	2	3
447	1	784
448	1	1750
449	1	1183
451	1	1648
452	1	2388
452	2	65
452	3	13
452	4	6
452	5	3
452	6	5
453	1	1333
454	1	77
455	1	271
456	1	162
457	1	242
458	1	2339
458	2	2
459	1	1851
459	2	445
459	3	449
459	4	125
459	5	7
460	1	1512
460	2	9
461	1	571
462	1	12
463	1	1379
463	2	406
463	3	26
463	4	10
463	5	15
466	1	2
467	1	2319
467	2	8
467	3	6
469	1	1074
469	2	5
469	3	4
469	4	7
470	1	341
471	1	11
472	1	3328
473	1	1
474	1	1353
474	2	4
475	1	531
476	1	1350
478	1	1494
479	1	2469
479	2	24
479	3	10
480	1	2687
481	1	637
482	1	2
483	1	1324
484	1	1051
484	2	23
485	1	2728
486	1	606
488	1	2332
488	2	6
489	1	783
489	2	15
490	1	2947
490	2	4
491	1	2013
491	2	7
491	3	5
492	1	5178
492	2	227
492	3	55
492	4	35
492	5	32
492	6	5
493	1	2789
493	2	10
495	1	1945
497	1	90
498	1	1855
498	2	5
498	3	4
499	1	1378
499	2	5
500	1	577
501	1	2
502	1	2824
503	1	1120
503	2	4
504	1	765
505	1	41
506	1	8068
506	2	3004
506	3	26
506	4	20
506	5	11
507	1	2642
508	1	489
508	2	442
508	3	3
508	4	7
509	1	1813
509	2	83
509	3	72
509	4	40
509	5	37
509	6	16
509	7	5
510	1	1341
511	1	394
511	2	32
