1	1	1298
2	1	1875
3	1	365
4	1	1189
5	1	871
5	2	6
6	1	511
7	1	1500
8	1	1144
9	1	406
11	1	377
12	1	4066
13	1	1269
15	1	614
16	1	330
18	1	369
19	1	241
20	1	269
21	1	1145
22	1	2468
22	2	4
23	1	625
24	1	967
25	1	1133
26	1	154
27	1	328
28	1	656
29	1	153
30	1	205
30	2	177
30	3	15
30	4	13
30	5	8
30	6	4
31	1	424
32	1	1606
32	2	228
33	1	7
34	1	6
35	1	378
36	1	80
37	1	361
38	1	700
39	1	197
40	1	2587
41	1	825
42	1	1433
43	1	660
44	1	760
45	1	14
46	1	591
47	1	1983
48	1	1257
49	1	917
49	2	19
50	1	913
51	1	1384
52	1	447
53	1	667
54	1	374
55	1	224
56	1	10
57	1	917
58	1	720
59	1	1084
60	1	2323
61	1	1579
61	2	5
61	3	6
62	1	95
63	1	184
64	1	3737
64	2	5
65	1	455
66	1	181
68	1	1333
69	1	339
70	1	605
71	1	644
72	1	367
73	1	521
74	1	617
75	1	478
76	1	736
77	1	296
78	1	719
79	1	158
80	1	836
81	1	553
82	1	22
83	1	243
84	1	216
85	1	1005
86	1	673
87	1	859
88	1	133
89	1	14
90	1	1227
91	1	275
92	1	3083
93	1	200
94	1	956
95	1	774
96	1	462
96	2	50
97	1	812
98	1	464
99	1	387
100	1	12
101	1	553
102	1	1911
103	1	351
104	1	588
104	2	66
105	1	184
106	1	98
107	1	78
108	1	131
109	1	523
110	1	131
111	1	771
111	2	785
112	1	373
113	1	1573
114	1	617
115	1	518
116	1	757
117	1	1144
118	1	20
119	1	16
120	1	53
120	2	42
120	3	8
121	1	8
122	1	15
123	1	85
124	1	275
125	1	266
126	1	70
127	1	439
128	1	523
129	1	974
130	1	1724
131	1	768
133	1	371
134	1	480
135	1	821
136	1	382
137	1	752
138	1	33
139	1	787
140	1	121
141	1	81
142	1	14
143	1	90
144	1	301
146	1	958
147	1	211
148	1	26
149	1	41
150	1	30
151	1	52
152	1	41
153	1	77
154	1	406
155	1	678
156	1	634
157	1	343
158	1	97
159	1	968
160	1	396
161	1	134
162	1	302
163	1	10
164	1	17
165	1	20
166	1	527
167	1	146
168	1	245
169	1	943
170	1	622
171	1	109
172	1	10
173	1	1206
174	1	3271
175	1	360
176	1	853
177	1	134
178	1	430
179	1	74
180	1	254
181	1	489
182	1	158
183	1	1094
184	1	1042
185	1	230
185	2	169
185	3	19
186	1	542
187	1	25
188	1	19
189	1	207
190	1	231
191	1	183
192	1	438
193	1	135
194	1	4091
194	2	8
195	1	820
195	2	881
196	1	197
197	1	13
198	1	438
198	2	396
199	1	411
199	2	79
200	1	16
201	1	716
202	1	217
203	1	140
203	2	4
204	1	192
205	1	99
206	1	10
207	1	848
208	1	384
209	1	47
210	1	204
211	1	106
212	1	195
213	1	447
215	1	61
216	1	14
217	1	163
218	1	56
219	1	20
219	2	10
220	1	147
221	1	29
222	1	279
223	1	202
224	1	171
225	1	9
226	1	332
227	1	751
228	1	815
228	2	624
229	1	192
230	1	205
231	1	765
232	1	1730
232	2	235
233	1	1059
233	2	20
234	1	662
235	1	922
236	1	1436
236	2	4
238	1	1
239	1	120
240	1	44
241	1	939
242	1	50
243	1	4
245	1	40
246	1	187
247	1	804
248	1	703
249	1	979
250	1	43
251	1	294
251	2	3
252	1	1557
252	2	4
254	1	848
255	1	182
256	1	566
257	1	763
258	1	888
259	1	542
260	1	395
261	1	161
262	1	461
262	2	36
262	3	2
265	1	129
266	1	27
267	1	341
268	1	223
269	1	396
270	1	810
271	1	150
273	1	11
275	1	68
276	1	92
277	1	398
278	1	317
279	1	490
280	1	769
281	1	957
282	1	121
283	1	206
284	1	1983
285	1	1006
286	1	1375
286	2	4
287	1	479
288	1	234
289	1	126
290	1	93
291	1	151
292	1	142
293	1	96
294	1	90
295	1	137
296	1	524
297	1	155
298	1	47
299	1	94
301	1	1516
302	1	218
302	2	5
303	1	112
304	1	302
305	1	116
307	1	27
308	1	223
309	1	2112
310	1	734
311	1	441
312	1	113
313	1	31
314	1	4
315	1	16
316	1	24
317	1	59
317	2	5
318	1	32
319	1	1496
319	2	72
320	1	41
321	1	959
322	1	157
323	1	105
324	1	11
325	1	4178
326	1	769
327	1	245
328	1	42
329	1	411
330	1	263
331	1	215
332	1	149
334	1	1516
335	1	1261
336	1	671
337	1	949
337	2	362
338	1	498
338	2	137
340	1	394
340	2	54
341	1	363
342	1	451
342	2	447
343	1	118
344	1	395
344	2	110
346	1	2021
346	2	4
347	1	447
348	1	122
349	1	466
350	1	506
351	1	824
352	1	867
353	1	267
354	1	1077
355	1	872
355	2	464
356	1	237
357	1	135
358	1	158
359	1	35
360	1	1115
361	1	782
362	1	480
363	1	14
364	1	38
365	1	98
366	1	166
367	1	143
369	1	231
371	1	27
372	1	364
373	1	191
374	1	482
375	1	543
377	1	690
377	2	6
379	1	230
380	1	116
381	1	749
382	1	899
383	1	2782
383	2	6
383	3	5
384	1	180
385	1	697
386	1	980
386	2	11
387	1	5094
387	2	83
387	3	4
387	4	7
387	5	3
388	1	7522
388	2	10
389	1	1516
391	1	968
392	1	858
392	2	4
393	1	1048
394	1	623
395	1	308
396	1	1672
399	1	626
400	1	423
401	1	63
403	1	4658
404	1	1829
405	1	800
406	1	342
407	1	185
408	1	173
409	1	168
410	1	211
412	1	278
413	1	66
415	1	198
416	1	1996
417	1	1361
418	1	103
419	1	1354
419	2	289
420	1	607
420	2	321
420	3	207
420	4	109
420	5	10
421	1	1968
422	1	662
423	1	635
424	1	540
425	1	836
425	2	3
426	1	411
427	1	314
427	2	6
428	1	220
429	1	130
430	1	1116
430	2	3
432	1	250
433	1	293
434	1	444
435	1	262
435	2	120
436	1	315
436	2	101
437	1	729
438	1	71
439	1	222
440	1	488
441	1	1533
441	2	354
442	1	985
442	2	130
443	1	96
444	1	828
445	1	51
446	1	1
447	1	230
448	1	1206
449	1	611
450	1	496
451	1	467
452	1	1105
453	1	669
454	1	2
455	1	107
456	1	605
457	1	148
458	1	829
459	1	705
459	2	411
460	1	1110
461	1	333
461	2	277
462	1	47
463	1	1080
463	2	245
464	1	1316
464	2	7
465	1	1277
466	1	910
467	1	784
468	1	364
469	1	762
470	1	312
471	1	43
472	1	588
474	1	662
475	1	242
476	1	601
477	1	261
478	1	460
479	1	1077
480	1	995
481	1	326
482	1	87
483	1	207
483	2	5
484	1	814
485	1	929
486	1	364
488	1	415
489	1	616
489	2	625
489	3	132
490	1	220
490	2	126
491	1	2110
492	1	3349
493	1	1794
494	1	305
495	1	376
497	1	16
498	1	1098
499	1	1018
499	2	160
500	1	160
501	1	320
502	1	399
503	1	916
504	1	290
505	1	314
506	1	5102
506	2	3
506	3	4
506	4	6
506	5	3
507	1	1735
508	1	293
510	1	418
511	1	153
512	1	740
513	1	198
515	1	23
516	1	32
518	1	646
519	1	390
520	1	1398
520	2	1207
520	3	4
521	1	632
521	2	11
522	1	401
523	1	89
524	1	295
525	1	78
526	1	67
527	1	21
529	1	7
530	1	621
530	2	3
531	1	787
532	1	1038
532	2	191
533	1	293
534	1	472
535	1	560
536	1	431
537	1	261
538	1	928
539	1	212
540	1	127
541	1	25
542	1	2
544	1	189
545	1	63
546	1	32
547	1	12
548	1	627
548	2	31
549	1	1087
550	1	982
551	1	472
552	1	54
552	2	27
553	1	744
554	1	21
555	1	1225
556	1	4690
556	2	3
557	1	468
558	1	2260
560	1	191
561	1	45
562	1	220
562	2	130
563	1	37
564	1	44
565	1	5
565	2	7
566	1	4
567	1	240
568	1	433
569	1	55
570	1	1813
571	1	1824
572	1	1249
573	1	273
574	1	1240
574	2	860
574	3	4
575	1	316
576	1	179
577	1	816
578	1	494
579	1	403
580	1	546
581	1	65
582	1	666
583	1	541
584	1	475
584	2	13
585	1	402
585	2	45
586	1	253
587	1	3754
588	1	136
589	1	265
590	1	179
591	1	1480
592	1	171
593	1	395
594	1	391
595	1	586
596	1	150
597	1	245
598	1	762
599	1	688
600	1	160
601	1	23
602	1	272
603	1	467
604	1	152
605	1	514
606	1	276
607	1	435
608	1	837
609	1	306
610	1	195
611	1	2344
612	1	624
613	1	422
614	1	466
615	1	729
616	1	888
617	1	59
618	1	174
619	1	994
620	1	372
621	1	152
622	1	137
623	1	467
624	1	54
625	1	65
629	1	44
632	1	49
632	2	26
633	1	93
634	1	7
635	1	82
636	1	455
637	1	408
638	1	141
639	1	143
640	1	54
641	1	11
642	1	227
643	1	697
644	1	130
645	1	472
646	1	127
647	1	102
648	1	152
649	1	374
650	1	279
651	1	72
652	1	83
653	1	35
653	2	6
654	1	1309
655	1	322
656	1	939
657	1	363
658	1	674
659	1	297
660	1	481
661	1	1071
662	1	79
664	1	28
665	1	52
666	1	670
667	1	520
668	1	672
671	1	125
672	1	80
673	1	65
674	1	154
675	1	122
676	1	201
677	1	289
678	1	227
678	2	111
679	1	2681
681	1	675
682	1	33
683	1	124
684	1	142
685	1	378
686	1	669
687	1	221
687	2	46
688	1	443
689	1	358
690	1	925
691	1	656
692	1	256
693	1	32
694	1	2
695	1	1130
696	1	334
697	1	892
698	1	3
699	1	408
700	1	576
701	1	185
702	1	271
703	1	138
707	1	23
708	1	532
708	2	168
709	1	5
711	1	117
712	1	527
713	1	618
714	1	628
715	1	524
716	1	708
716	2	117
716	3	16
717	1	572
718	1	845
719	1	260
720	1	4
721	1	6
722	1	309
723	1	101
724	1	179
725	1	199
726	1	39
727	1	250
728	1	221
729	1	309
730	1	46
731	1	22
732	1	262
732	2	201
732	3	104
733	1	1226
734	1	740
735	1	458
736	1	400
737	1	226
738	1	422
739	1	610
740	1	423
741	1	529
742	1	876
743	1	510
744	1	942
745	1	75
746	1	263
747	1	22
748	1	104
749	1	415
750	1	508
750	2	9
751	1	590
752	1	1312
752	2	348
753	1	88
754	1	1630
755	1	1633
756	1	560
756	2	511
758	1	1
758	2	1
759	1	43
760	1	10
761	1	659
762	1	1537
763	1	688
764	1	1801
764	2	4
765	1	2670
765	2	4
765	3	3
767	1	730
768	1	673
769	1	999
770	1	1610
771	1	477
772	1	8
773	1	199
774	1	74
776	1	330
777	1	396
778	1	173
779	1	7
780	1	24
780	2	7
781	1	88
781	2	11
782	1	176
783	1	73
783	2	43
784	1	248
784	2	27
785	1	242
786	1	581
787	1	544
788	1	1250
789	1	479
790	1	184
791	1	1605
791	2	196
792	1	27
793	1	158
794	1	630
795	1	386
796	1	549
797	1	388
798	1	117
799	1	17
799	2	4
800	1	3488
801	1	1172
802	1	708
803	1	630
804	1	629
806	1	385
807	1	440
807	2	231
808	1	971
809	1	297
809	2	4
810	1	111
811	1	841
812	1	594
813	1	754
814	1	1664
816	1	1
817	1	26
818	1	726
819	1	923
820	1	1695
821	1	947
822	1	98
823	1	684
824	1	818
825	1	430
826	1	529
827	1	480
828	1	596
829	1	565
830	1	179
831	1	907
834	1	270
835	1	371
836	1	725
837	1	1497
838	1	489
839	1	112
840	1	157
841	1	209
842	1	1027
843	1	214
844	1	113
845	1	7
846	1	3
846	2	2
846	3	7
847	1	12
848	1	78
849	1	782
850	1	4
851	1	652
852	1	137
854	1	82
855	1	1066
855	2	5
856	1	84
857	1	438
858	1	119
859	1	266
860	1	343
861	1	739
862	1	836
863	1	357
864	1	1577
865	1	144
866	1	235
867	1	123
868	1	11
868	2	6
869	1	14
870	1	244
871	1	569
872	1	633
873	1	1112
874	1	116
875	1	449
876	1	702
877	1	253
878	1	3319
879	1	1850
880	1	464
881	1	731
882	1	400
883	1	4
884	1	40
885	1	531
886	1	429
887	1	114
888	1	502
888	2	37
889	1	71
890	1	415
891	1	984
892	1	608
892	2	287
892	3	56
893	1	3
894	1	167
895	1	26
896	1	43
897	1	66
898	1	74
899	1	217
900	1	469
901	1	279
902	1	136
903	1	6
904	1	243
905	1	300
905	2	3
906	1	837
907	1	495
909	1	317
910	1	63
911	1	503
912	1	470
912	2	38
913	1	405
914	1	578
915	1	176
916	1	610
916	2	34
917	1	181
918	1	296
919	1	127
920	1	400
921	1	551
922	1	489
923	1	249
924	1	693
925	1	580
926	1	811
927	1	212
928	1	93
929	1	99
930	1	272
931	1	174
932	1	169
933	1	129
934	1	290
935	1	372
936	1	336
937	1	652
939	1	104
940	1	429
941	1	3190
941	2	3
944	1	20
946	1	2
947	1	148
948	1	613
949	1	1525
950	1	1311
950	2	5
951	1	346
952	1	1090
952	2	4
953	1	208
954	1	597
955	1	31
955	2	11
956	1	64
957	1	233
958	1	26
959	1	21
960	1	885
961	1	1534
962	1	1129
962	2	1494
963	1	1427
964	1	38
965	1	1200
966	1	1198
967	1	228
968	1	128
969	1	363
971	1	6
972	1	313
973	1	696
974	1	457
975	1	35
976	1	823
978	1	314
979	1	235
980	1	132
981	1	117
981	2	118
982	1	1056
983	1	7
984	1	188
985	1	227
986	1	312
987	1	290
988	1	401
989	1	1128
990	1	1098
991	1	413
992	1	382
993	1	1183
994	1	900
995	1	105
996	1	596
997	1	310
998	1	149
999	1	1197
999	2	11
1000	1	368
1000	2	253
1000	3	67
1001	1	460
1002	1	609
1002	2	36
1003	1	99
1004	1	36
1005	1	499
1005	2	426
1006	1	137
1006	2	34
1007	1	671
1008	1	93
1009	1	736
1010	1	1451
1011	1	266
1012	1	198
1013	1	144
1013	2	125
1014	1	907
1015	1	275
1016	1	289
1017	1	42
1018	1	456
1019	1	494
1020	1	405
1021	1	593
1022	1	538
1023	1	121
1024	1	48
1025	1	180
1026	1	508
1027	1	69
1028	1	12
1029	1	55
1030	1	1091
1031	1	322
1032	1	383
1033	1	511
1034	1	1005
1035	1	950
1036	1	207
1037	1	413
1038	1	918
1039	1	146
1040	1	1439
1041	1	106
1043	1	20
1045	1	194
1046	1	11
1046	2	4
1047	1	4
1048	1	1816
1049	1	315
1050	1	1277
1051	1	419
1051	2	51
1051	3	26
1052	1	639
1053	1	971
1054	1	136
1055	1	97
1057	1	71
1058	1	216
1059	1	57
1060	1	1182
1061	1	1076
1062	1	1144
1063	1	1271
1064	1	250
1065	1	56
1066	1	472
1067	1	31
1067	2	5
1068	1	639
1069	1	510
1069	2	492
1069	3	284
1069	4	12
1070	1	602
1071	1	40
1072	1	334
1072	2	520
1073	1	341
1074	1	635
1075	1	75
1076	1	348
1077	1	398
1078	1	1144
1079	1	178
1080	1	921
1081	1	267
1082	1	443
1083	1	210
1084	1	349
1085	1	394
1086	1	304
1087	1	62
1089	1	586
1090	1	299
1091	1	94
