0	0.9396782841823056	0.9235924932975871	0.9517426273458445	0.9410187667560321	0.9450402144772118	0.9410187667560321	0.9168900804289544	0.9450402144772118	0.9436997319034852	0.9369973190348525	
0.9396782841823056	0	0.9194805194805195	0.935064935064935	0.9298701298701298	0.9337662337662338	0.9532467532467532	0.9207792207792208	0.9064935064935065	0.9207792207792208	0.9545454545454546	
0.9235924932975871	0.9194805194805195	0	0.9470588235294117	0.8919491525423728	0.9014830508474576	0.926906779661017	0.8771186440677966	0.913135593220339	0.871822033898305	0.9258474576271186	
0.9517426273458445	0.935064935064935	0.9470588235294117	0	0.9423529411764706	0.9435294117647058	0.9376470588235294	0.9317647058823529	0.9247058823529412	0.928235294117647	0.9364705882352942	
0.9410187667560321	0.9298701298701298	0.8919491525423728	0.9423529411764706	0	0.8953900709219859	0.8705673758865248	0.8953900709219859	0.9104609929078015	0.8889943074003795	0.947227191413238	
0.9450402144772118	0.9337662337662338	0.9014830508474576	0.9435294117647058	0.8953900709219859	0	0.9228813559322034	0.8982758620689655	0.9166666666666666	0.9155597722960152	0.9355992844364938	
0.9410187667560321	0.9532467532467532	0.926906779661017	0.9376470588235294	0.8705673758865248	0.9228813559322034	0	0.9215517241379311	0.9415254237288135	0.9392789373814042	0.9355992844364938	
0.9168900804289544	0.9207792207792208	0.8771186440677966	0.9317647058823529	0.8953900709219859	0.8982758620689655	0.9215517241379311	0	0.9172413793103448	0.864326375711575	0.9508050089445438	
0.9450402144772118	0.9064935064935065	0.913135593220339	0.9247058823529412	0.9104609929078015	0.9166666666666666	0.9415254237288135	0.9172413793103448	0	0.9089184060721063	0.9400715563506261	
0.9436997319034852	0.9207792207792208	0.871822033898305	0.928235294117647	0.8889943074003795	0.9155597722960152	0.9392789373814042	0.864326375711575	0.9089184060721063	0	0.9345351043643264	
0.9369973190348525	0.9545454545454546	0.9258474576271186	0.9364705882352942	0.947227191413238	0.9355992844364938	0.9355992844364938	0.9508050089445438	0.9400715563506261	0.9345351043643264	0	
