0	0.9842233009708737	0.974308300395257	0.9682151589242054	0.9660194174757282	0.9439102564102564	0.962378640776699	0.9563106796116505	0.9660194174757282	0.970873786407767	0.970873786407767	0.9393203883495146	0.9720873786407767	0.9393203883495146	0.9878640776699029	
0.9842233009708737	0	0.9980237154150198	1.0	1.0	0.9775641025641025	0.991725768321513	0.9728132387706856	0.9763593380614657	0.9739952718676123	0.9739952718676123	0.9929078014184397	0.991725768321513	0.9929078014184397	0.9893617021276596	
0.974308300395257	0.9980237154150198	0	1.0	0.9308300395256917	0.974308300395257	0.9861660079051383	0.9683794466403162	0.950592885375494	0.9723320158102767	0.9723320158102767	0.9762845849802372	0.9367588932806324	0.9762845849802372	0.9782608695652174	
0.9682151589242054	1.0	1.0	0	1.0	0.9839743589743589	0.988997555012225	1.0	0.9877750611246944	0.9865525672371638	0.9865525672371638	0.9669926650366748	0.9877750611246944	0.9669926650366748	0.988997555012225	
0.9660194174757282	1.0	0.9308300395256917	1.0	0	0.9887820512820513	0.9857142857142858	0.932967032967033	0.9725274725274725	0.9703296703296703	0.9703296703296703	0.9593406593406594	0.9659340659340659	0.9593406593406594	0.9736263736263736	
0.9439102564102564	0.9775641025641025	0.974308300395257	0.9839743589743589	0.9887820512820513	0	0.9375	0.9647435897435898	0.8958333333333334	0.9086538461538461	0.9086538461538461	0.9134615384615384	0.9711538461538461	0.9134615384615384	0.9503205128205128	
0.962378640776699	0.991725768321513	0.9861660079051383	0.988997555012225	0.9857142857142858	0.9375	0	0.9522821576763485	0.8908582089552238	0.9192495921696574	0.9104882459312839	0.8998242530755711	0.964110929853181	0.9053833605220228	0.9396411092985318	
0.9563106796116505	0.9728132387706856	0.9683794466403162	1.0	0.932967032967033	0.9647435897435898	0.9522821576763485	0	0.9564315352697096	0.9367219917012448	0.9367219917012448	0.9242738589211619	0.9699170124481328	0.9221991701244814	0.9657676348547718	
0.9660194174757282	0.9763593380614657	0.950592885375494	0.9877750611246944	0.9725274725274725	0.8958333333333334	0.8908582089552238	0.9564315352697096	0	0.8805970149253731	0.9039179104477612	0.9281716417910447	0.9710820895522388	0.9281716417910447	0.9626865671641791	
0.970873786407767	0.9739952718676123	0.9723320158102767	0.9865525672371638	0.9703296703296703	0.9086538461538461	0.9192495921696574	0.9367219917012448	0.8805970149253731	0	0.05515370705244123	0.9156414762741653	0.9777070063694268	0.9219745222929936	0.9426751592356688	
0.970873786407767	0.9739952718676123	0.9723320158102767	0.9865525672371638	0.9703296703296703	0.9086538461538461	0.9104882459312839	0.9367219917012448	0.9039179104477612	0.05515370705244123	0	0.9132007233273056	0.9746835443037974	0.9113924050632911	0.9349005424954792	
0.9393203883495146	0.9929078014184397	0.9762845849802372	0.9669926650366748	0.9593406593406594	0.9134615384615384	0.8998242530755711	0.9242738589211619	0.9281716417910447	0.9156414762741653	0.9132007233273056	0	0.9595782073813708	0.026362038664323375	0.9288224956063269	
0.9720873786407767	0.991725768321513	0.9367588932806324	0.9877750611246944	0.9659340659340659	0.9711538461538461	0.964110929853181	0.9699170124481328	0.9710820895522388	0.9777070063694268	0.9746835443037974	0.9595782073813708	0	0.9634340222575517	0.9833068362480127	
0.9393203883495146	0.9929078014184397	0.9762845849802372	0.9669926650366748	0.9593406593406594	0.9134615384615384	0.9053833605220228	0.9221991701244814	0.9281716417910447	0.9219745222929936	0.9113924050632911	0.026362038664323375	0.9634340222575517	0	0.93928035982009	
0.9878640776699029	0.9893617021276596	0.9782608695652174	0.988997555012225	0.9736263736263736	0.9503205128205128	0.9396411092985318	0.9657676348547718	0.9626865671641791	0.9426751592356688	0.9349005424954792	0.9288224956063269	0.9833068362480127	0.93928035982009	0	
