0	0.9207792207792208	0.9155844155844156	0.9532467532467532	0.9051948051948052	0.9324675324675324	0.9155844155844156	0.9285714285714286	0.9272727272727272	0.9441558441558442	
0.9207792207792208	0	0.9002433090024331	0.9318734793187348	0.9330900243309003	0.9398496240601504	0.8771289537712895	0.9136253041362531	0.916058394160584	0.9306569343065694	
0.9155844155844156	0.9002433090024331	0	0.9295774647887324	0.9183673469387755	0.9235588972431078	0.9070294784580499	0.8605442176870748	0.8888888888888888	0.9308390022675737	
0.9532467532467532	0.9318734793187348	0.9295774647887324	0	0.9401408450704225	0.9298245614035088	0.9025821596244131	0.9248826291079812	0.9178403755868545	0.9178403755868545	
0.9051948051948052	0.9330900243309003	0.9183673469387755	0.9401408450704225	0	0.7894736842105263	0.9279475982532751	0.9427350427350427	0.8897435897435897	0.8940170940170941	
0.9324675324675324	0.9398496240601504	0.9235588972431078	0.9298245614035088	0.7894736842105263	0	0.9110275689223057	0.9135338345864662	0.8070175438596491	0.8696741854636592	
0.9155844155844156	0.8771289537712895	0.9070294784580499	0.9025821596244131	0.9279475982532751	0.9110275689223057	0	0.9170305676855895	0.8995633187772926	0.9104803493449781	
0.9285714285714286	0.9136253041362531	0.8605442176870748	0.9248826291079812	0.9427350427350427	0.9135338345864662	0.9170305676855895	0	0.9197019867549668	0.9443681318681318	
0.9272727272727272	0.916058394160584	0.8888888888888888	0.9178403755868545	0.8897435897435897	0.8070175438596491	0.8995633187772926	0.9197019867549668	0	0.8708609271523179	
0.9441558441558442	0.9306569343065694	0.9308390022675737	0.9178403755868545	0.8940170940170941	0.8696741854636592	0.9104803493449781	0.9443681318681318	0.8708609271523179	0	
