0	1.0	0.9807162534435262	1.0	0.9939516129032258	0.9912434325744308	0.999124343257443	0.9973730297723292	0.9964973730297724	0.9982486865148862	0.9973730297723292	1.0	0.999124343257443	0.98861646234676	
1.0	0	0.9807162534435262	0.9770491803278688	0.9932279909706546	0.9954853273137697	0.9954853273137697	0.9954853273137697	0.9875846501128668	0.9988713318284425	0.9954853273137697	1.0	0.9954853273137697	0.9943566591422122	
0.9807162534435262	0.9807162534435262	0	0.9950819672131147	0.9669421487603306	0.9573002754820936	0.9641873278236914	0.9696969696969697	0.9517906336088154	0.9862258953168044	0.9683195592286501	0.9986225895316805	0.9710743801652892	0.90633608815427	
1.0	0.9770491803278688	0.9950819672131147	0	0.9754098360655737	0.9885245901639345	0.9885245901639345	1.0	0.9950819672131147	0.9967213114754099	0.9852459016393442	0.9868852459016394	0.9885245901639345	0.9950819672131147	
0.9939516129032258	0.9932279909706546	0.9669421487603306	0.9754098360655737	0	0.9647177419354839	0.9576612903225806	0.969758064516129	0.9586693548387096	0.9798387096774194	0.9566532258064516	0.998991935483871	0.9778225806451613	0.9727822580645161	
0.9912434325744308	0.9954853273137697	0.9573002754820936	0.9885245901639345	0.9647177419354839	0	0.9402730375426621	0.9463746223564955	0.9508928571428571	0.9874015748031496	0.9362582781456954	0.9990138067061144	0.9668109668109668	0.9783549783549783	
0.999124343257443	0.9954853273137697	0.9641873278236914	0.9885245901639345	0.9576612903225806	0.9402730375426621	0	0.9581911262798635	0.9539249146757679	0.9914675767918089	0.9786689419795221	0.9921104536489151	0.9658703071672355	0.9650170648464164	
0.9973730297723292	0.9954853273137697	0.9696969696969697	1.0	0.969758064516129	0.9463746223564955	0.9581911262798635	0	0.9697885196374623	0.9881889763779528	0.9917218543046358	1.0	0.9848942598187311	0.9826283987915407	
0.9964973730297724	0.9875846501128668	0.9517906336088154	0.9950819672131147	0.9586693548387096	0.9508928571428571	0.9539249146757679	0.9697885196374623	0	0.9818897637795275	0.9776490066225165	0.9980276134122288	0.9642857142857143	0.9791666666666666	
0.9982486865148862	0.9988713318284425	0.9862258953168044	0.9967213114754099	0.9798387096774194	0.9874015748031496	0.9914675767918089	0.9881889763779528	0.9818897637795275	0	0.9826158940397351	0.9970414201183432	0.9921259842519685	0.9921259842519685	
0.9973730297723292	0.9954853273137697	0.9683195592286501	0.9852459016393442	0.9566532258064516	0.9362582781456954	0.9786689419795221	0.9917218543046358	0.9776490066225165	0.9826158940397351	0	0.9990138067061144	0.9652317880794702	0.9809602649006622	
1.0	1.0	0.9986225895316805	0.9868852459016394	0.998991935483871	0.9990138067061144	0.9921104536489151	1.0	0.9980276134122288	0.9970414201183432	0.9990138067061144	0	0.9980276134122288	0.9990138067061144	
0.999124343257443	0.9954853273137697	0.9710743801652892	0.9885245901639345	0.9778225806451613	0.9668109668109668	0.9658703071672355	0.9848942598187311	0.9642857142857143	0.9921259842519685	0.9652317880794702	0.9980276134122288	0	0.9732394366197183	
0.98861646234676	0.9943566591422122	0.90633608815427	0.9950819672131147	0.9727822580645161	0.9783549783549783	0.9650170648464164	0.9826283987915407	0.9791666666666666	0.9921259842519685	0.9809602649006622	0.9990138067061144	0.9732394366197183	0	
