0	0.9885343968095713	0.9417670682730924	0.8732484076433121	0.9898648648648649	1.0	0.9876760563380281	0.9588796185935637	0.9600725952813067	0.997946611909651	0.9665158371040724	0.9778617710583153	
0.9885343968095713	0	0.9738955823293173	0.9808917197452229	0.9932432432432432	0.9722955145118733	0.9876760563380281	0.9773539928486293	0.97005444646098	0.971252566735113	0.9710867397806581	0.9838012958963283	
0.9417670682730924	0.9738955823293173	0	0.9417670682730924	0.9939759036144579	1.0	0.9919678714859438	0.9718875502008032	0.9738955823293173	1.0	0.9658634538152611	1.0	
0.8732484076433121	0.9808917197452229	0.9417670682730924	0	0.9881756756756757	1.0	0.9850352112676056	0.9598726114649682	0.9773139745916516	0.997946611909651	0.9624203821656051	0.9796178343949045	
0.9898648648648649	0.9932432432432432	0.9939759036144579	0.9881756756756757	0	1.0	1.0	0.9881756756756757	0.981418918918919	1.0	0.9847972972972973	0.981418918918919	
1.0	0.9722955145118733	1.0	1.0	1.0	0	1.0	0.9868073878627969	1.0	0.9868073878627969	1.0	1.0	
0.9876760563380281	0.9876760563380281	0.9919678714859438	0.9850352112676056	1.0	1.0	0	0.9841549295774648	0.9900181488203267	1.0	0.9815140845070423	0.9876760563380281	
0.9588796185935637	0.9773539928486293	0.9718875502008032	0.9598726114649682	0.9881756756756757	0.9868073878627969	0.9841549295774648	0	0.9627949183303085	0.9856262833675564	0.967222884386174	0.9702026221692491	
0.9600725952813067	0.97005444646098	0.9738955823293173	0.9773139745916516	0.981418918918919	1.0	0.9900181488203267	0.9627949183303085	0	1.0	0.9709618874773139	0.957350272232305	
0.997946611909651	0.971252566735113	1.0	0.997946611909651	1.0	0.9868073878627969	1.0	0.9856262833675564	1.0	0	0.9876796714579056	0.997946611909651	
0.9665158371040724	0.9710867397806581	0.9658634538152611	0.9624203821656051	0.9847972972972973	1.0	0.9815140845070423	0.967222884386174	0.9709618874773139	0.9876796714579056	0	0.9778617710583153	
0.9778617710583153	0.9838012958963283	1.0	0.9796178343949045	0.981418918918919	1.0	0.9876760563380281	0.9702026221692491	0.957350272232305	0.997946611909651	0.9778617710583153	0	
