0	1.0	1.0	1.0	1.0	1.0	0.9333333333333333	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	0.95	1.0	0.9333333333333333	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0	1.0	1.0	1.0	1.0	0.9714285714285714	0.8857142857142857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	0	1.0	1.0	0.8857142857142857	1.0	1.0	1.0	1.0	1.0	0.8857142857142857	0.8	1.0	1.0	
1.0	1.0	1.0	1.0	0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	0.9242424242424242	0.8525641025641025	1.0	1.0	1.0	1.0	0.8782051282051282	1.0	1.0	0.8782051282051282	
0.9333333333333333	1.0	1.0	0.8857142857142857	0.9714285714285714	0.9242424242424242	0	0.8712121212121212	1.0	1.0	0.9714285714285714	0.8	0.9166666666666666	0.6166666666666667	1.0	0.8409090909090909	
1.0	1.0	0.9714285714285714	1.0	1.0	0.8525641025641025	0.8712121212121212	0	1.0	1.0	0.8	1.0	0.8525641025641025	0.8833333333333333	1.0	0.8782051282051282	
1.0	1.0	0.8857142857142857	1.0	1.0	1.0	1.0	1.0	0	0.38461538461538464	1.0	0.9714285714285714	0.9736842105263158	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.38461538461538464	0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	0.8	1.0	1.0	0	1.0	1.0	0.9714285714285714	1.0	1.0	
0.9714285714285714	1.0	1.0	1.0	0.9714285714285714	1.0	0.8	1.0	0.9714285714285714	0.9615384615384616	1.0	0	1.0	1.0	1.0	0.8285714285714286	
1.0	1.0	1.0	0.8857142857142857	1.0	0.8782051282051282	0.9166666666666666	0.8525641025641025	0.9736842105263158	1.0	1.0	1.0	0	0.9833333333333333	1.0	0.8782051282051282	
0.95	1.0	1.0	0.8	1.0	1.0	0.6166666666666667	0.8833333333333333	1.0	1.0	0.9714285714285714	1.0	0.9833333333333333	0	1.0	0.95	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
0.9333333333333333	1.0	1.0	1.0	1.0	0.8782051282051282	0.8409090909090909	0.8782051282051282	1.0	1.0	1.0	0.8285714285714286	0.8782051282051282	0.95	1.0	0	
