0	0.875	0.9305555555555556	0.8333333333333334	1.0	0.9791666666666666	0.9305555555555556	0.875	0.9791666666666666	0.9305555555555556	0.8194444444444444	0.9791666666666666	0.9615384615384616	0.9791666666666666	0.8055555555555556	0.9305555555555556	0.7361111111111112	0.8472222222222222	0.9305555555555556	0.9166666666666666	0.8611111111111112	1.0	0.9305555555555556	1.0	0.9305555555555556	0.8611111111111112	0.9393939393939394	
0.875	0	0.9305555555555556	0.9305555555555556	1.0	0.8541666666666666	0.8333333333333334	0.875	0.8541666666666666	0.75	0.9166666666666666	0.8541666666666666	1.0	0.8541666666666666	0.9305555555555556	0.8333333333333334	0.8472222222222222	0.9305555555555556	0.8472222222222222	0.9305555555555556	0.8333333333333334	1.0	0.9305555555555556	1.0	0.9305555555555556	0.8333333333333334	0.9393939393939394	
0.9305555555555556	0.9305555555555556	0	0.7222222222222222	1.0	0.9791666666666666	0.7083333333333334	0.5972222222222222	0.9791666666666666	0.9166666666666666	0.5972222222222222	0.9791666666666666	0.8461538461538461	0.9791666666666666	0.8472222222222222	0.8472222222222222	0.875	0.9305555555555556	0.8611111111111112	0.8472222222222222	0.875	1.0	0.8333333333333334	1.0	0.8611111111111112	0.875	0.8636363636363636	
0.8333333333333334	0.9305555555555556	0.7222222222222222	0	0.9629629629629629	0.9791666666666666	0.8472222222222222	0.6111111111111112	0.9791666666666666	0.9305555555555556	0.6111111111111112	0.9791666666666666	0.6153846153846154	0.9791666666666666	0.7916666666666666	0.8472222222222222	0.6666666666666666	0.9298245614035088	0.8611111111111112	0.8472222222222222	0.8840579710144928	1.0	0.6666666666666666	1.0	0.8611111111111112	0.8840579710144928	0.8484848484848485	
1.0	1.0	1.0	0.9629629629629629	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9074074074074074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9791666666666666	0.8541666666666666	0.9791666666666666	0.9791666666666666	1.0	0	0.8125	0.8125	0.4166666666666667	0.6666666666666666	0.875	0.0	1.0	0.0	0.9791666666666666	0.8333333333333334	0.9375	0.9791666666666666	0.9375	0.9791666666666666	0.7291666666666666	1.0	0.9791666666666666	1.0	0.9791666666666666	0.7291666666666666	0.9791666666666666	
0.9305555555555556	0.8333333333333334	0.7083333333333334	0.8472222222222222	1.0	0.8125	0	0.4583333333333333	0.5416666666666666	0.7083333333333334	0.5	0.8125	1.0	0.8125	0.8472222222222222	0.4861111111111111	0.9305555555555556	0.9305555555555556	0.875	0.8472222222222222	0.8611111111111112	1.0	0.8472222222222222	1.0	0.7916666666666666	0.8611111111111112	0.8636363636363636	
0.875	0.875	0.5972222222222222	0.6111111111111112	1.0	0.8125	0.4583333333333333	0	0.8125	0.8194444444444444	0.1111111111111111	0.8125	0.6153846153846154	0.8125	0.8333333333333334	0.75	0.75	0.9305555555555556	0.8611111111111112	0.8472222222222222	0.7222222222222222	1.0	0.8472222222222222	1.0	0.8611111111111112	0.7222222222222222	0.8636363636363636	
0.9791666666666666	0.8541666666666666	0.9791666666666666	0.9791666666666666	1.0	0.4166666666666667	0.5416666666666666	0.8125	0	0.6666666666666666	0.875	0.4166666666666667	1.0	0.4166666666666667	0.9791666666666666	0.7291666666666666	0.9375	0.9791666666666666	0.8958333333333334	0.9791666666666666	0.7291666666666666	1.0	0.9791666666666666	1.0	0.8125	0.7291666666666666	0.9791666666666666	
0.9305555555555556	0.75	0.9166666666666666	0.9305555555555556	1.0	0.6666666666666666	0.7083333333333334	0.8194444444444444	0.6666666666666666	0	0.8611111111111112	0.6666666666666666	1.0	0.6666666666666666	0.9305555555555556	0.7361111111111112	0.8472222222222222	0.9305555555555556	0.7916666666666666	0.9305555555555556	0.6666666666666666	1.0	0.9305555555555556	1.0	0.9305555555555556	0.6666666666666666	0.9393939393939394	
0.8194444444444444	0.9166666666666666	0.5972222222222222	0.6111111111111112	1.0	0.875	0.5	0.1111111111111111	0.875	0.8611111111111112	0	0.875	0.6153846153846154	0.875	0.8333333333333334	0.7916666666666666	0.7361111111111112	0.9305555555555556	0.8611111111111112	0.8333333333333334	0.6388888888888888	1.0	0.8472222222222222	1.0	0.8611111111111112	0.6388888888888888	0.8636363636363636	
0.9791666666666666	0.8541666666666666	0.9791666666666666	0.9791666666666666	1.0	0.0	0.8125	0.8125	0.4166666666666667	0.6666666666666666	0.875	0	1.0	0.0	0.9791666666666666	0.8333333333333334	0.9375	0.9791666666666666	0.9375	0.9791666666666666	0.7291666666666666	1.0	0.9791666666666666	1.0	0.9791666666666666	0.7291666666666666	0.9791666666666666	
0.9615384615384616	1.0	0.8461538461538461	0.6153846153846154	1.0	1.0	1.0	0.6153846153846154	1.0	1.0	0.6153846153846154	1.0	0	1.0	1.0	1.0	0.46153846153846156	1.0	0.9615384615384616	1.0	0.2692307692307692	1.0	1.0	1.0	0.9615384615384616	0.2692307692307692	1.0	
