0	1.0	1.0	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	1.0	0.8857142857142857	1.0	
1.0	0	1.0	0.8636363636363636	0.9848484848484849	1.0	0.9848484848484849	1.0	1.0	1.0	1.0	0.9848484848484849	
1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.8636363636363636	1.0	0	0.8636363636363636	1.0	0.8636363636363636	1.0	1.0	1.0	1.0	0.8636363636363636	
0.9428571428571428	0.9848484848484849	1.0	0.8636363636363636	0	1.0	0.8636363636363636	1.0	1.0	1.0	1.0	0.8636363636363636	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.9848484848484849	1.0	0.8636363636363636	0.8636363636363636	1.0	0	1.0	1.0	1.0	1.0	0.8636363636363636	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.8	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0.9848484848484849	
0.8857142857142857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
1.0	0.9848484848484849	1.0	0.8636363636363636	0.8636363636363636	1.0	0.8636363636363636	0.8	1.0	0.9848484848484849	1.0	0	
