0	0.9583333333333334	0.9375	0.9375	1.0	1.0	0.7708333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	1.0	0.9375	1.0	0.9791666666666666	0.9375	0.9375	1.0	
0.9583333333333334	0	0.9479166666666666	0.8958333333333334	0.9375	1.0	0.8854166666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.90625	1.0	1.0	0.90625	1.0	0.6923076923076923	0.8958333333333334	0.9166666666666666	0.8333333333333334	
0.9375	0.9479166666666666	0	0.7954545454545454	0.984375	0.9922480620155039	0.7777777777777778	1.0	1.0	1.0	1.0	0.9916666666666667	0.9651162790697675	1.0	1.0	0.9496124031007752	1.0	0.9666666666666667	0.9031007751937985	0.9957264957264957	0.9230769230769231	0.8708333333333333	0.9603174603174603	0.9814814814814815	
0.9375	0.8958333333333334	0.7954545454545454	0	0.9318181818181818	0.9848484848484849	0.7698412698412699	1.0	1.0	1.0	1.0	0.9848484848484849	0.9848484848484849	1.0	1.0	0.9090909090909091	1.0	0.9666666666666667	0.8257575757575758	1.0	0.9230769230769231	0.7651515151515151	0.8787878787878788	0.9444444444444444	
1.0	0.9375	0.984375	0.9318181818181818	0	0.9583333333333334	0.9365079365079365	1.0	1.0	1.0	1.0	0.9427083333333334	0.9583333333333334	1.0	1.0	0.9583333333333334	1.0	0.9333333333333333	0.9583333333333334	1.0	1.0	0.9479166666666666	0.9322916666666666	0.9074074074074074	
1.0	1.0	0.9922480620155039	0.9848484848484849	0.9583333333333334	0	0.9841269841269841	1.0	0.9736842105263158	0.8	1.0	0.7875	0.7829457364341085	1.0	1.0	0.9814814814814815	1.0	0.8666666666666667	1.0	1.0	1.0	0.9916666666666667	0.9722222222222222	0.9444444444444444	
0.7708333333333334	0.8854166666666666	0.7777777777777778	0.7698412698412699	0.9365079365079365	0.9841269841269841	0	1.0	1.0	1.0	1.0	0.9841269841269841	0.9841269841269841	1.0	1.0	0.9126984126984127	1.0	0.9666666666666667	0.8253968253968254	1.0	0.9230769230769231	0.7380952380952381	0.8809523809523809	0.9444444444444444	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.96875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0.9736842105263158	1.0	1.0	0	1.0	1.0	1.0	0.8947368421052632	0.9473684210526315	1.0	0.9736842105263158	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.9916666666666667	0.9848484848484849	0.9427083333333334	0.7875	0.9841269841269841	0.96875	1.0	0.9428571428571428	1.0	0	0.8583333333333333	1.0	1.0	0.9958333333333333	1.0	0.8166666666666667	1.0	0.9957264957264957	1.0	0.9916666666666667	0.9708333333333333	0.9444444444444444	
1.0	1.0	0.9651162790697675	0.9848484848484849	0.9583333333333334	0.7829457364341085	0.9841269841269841	1.0	0.8947368421052632	1.0	1.0	0.8583333333333333	0	1.0	1.0	0.9224806201550387	1.0	0.8833333333333333	0.9457364341085271	0.9743589743589743	1.0	0.9458333333333333	0.9642857142857143	0.9444444444444444	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9473684210526315	1.0	1.0	1.0	1.0	0	1.0	0.9736842105263158	1.0	0.7105263157894737	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9736842105263158	1.0	
0.9791666666666666	0.90625	0.9496124031007752	0.9090909090909091	0.9583333333333334	0.9814814814814815	0.9126984126984127	1.0	0.9736842105263158	1.0	1.0	0.9958333333333333	0.9224806201550387	0.9736842105263158	1.0	0	1.0	1.0	0.872093023255814	0.9743589743589743	0.9487179487179487	0.8708333333333333	0.9285714285714286	0.9629629629629629	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.9666666666666667	0.9666666666666667	0.9333333333333333	0.8666666666666667	0.9666666666666667	1.0	1.0	1.0	1.0	0.8166666666666667	0.8833333333333333	0.7105263157894737	1.0	1.0	1.0	0	1.0	1.0	1.0	0.9666666666666667	0.9666666666666667	0.9444444444444444	
0.9375	0.90625	0.9031007751937985	0.8257575757575758	0.9583333333333334	1.0	0.8253968253968254	1.0	1.0	1.0	1.0	1.0	0.9457364341085271	1.0	1.0	0.872093023255814	1.0	1.0	0	0.9957264957264957	0.9230769230769231	0.8291666666666667	0.9206349206349206	0.9629629629629629	
1.0	1.0	0.9957264957264957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9957264957264957	0.9743589743589743	1.0	1.0	0.9743589743589743	1.0	1.0	0.9957264957264957	0	1.0	0.9957264957264957	1.0	1.0	
0.9791666666666666	0.6923076923076923	0.9230769230769231	0.9230769230769231	1.0	1.0	0.9230769230769231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9487179487179487	1.0	1.0	0.9230769230769231	1.0	0	0.9230769230769231	0.9871794871794872	0.8703703703703703	
