0	0.7307692307692307	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.7307692307692307	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	
1.0	1.0	0	1.0	1.0	0.3125	1.0	0.78125	1.0	0.96875	0.96875	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9615384615384616	1.0	1.0	
1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.9655172413793104	0.7586206896551724	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.3125	1.0	1.0	0	1.0	0.6875	1.0	0.96875	0.96875	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0.6875	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.78125	1.0	1.0	0.6875	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.9655172413793104	1.0	0.6875	1.0	0	0.84375	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.96875	1.0	0.7586206896551724	0.96875	1.0	1.0	0.84375	0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.96875	1.0	1.0	0.96875	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	
1.0	0.9761904761904762	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	
