0	1.0	0.9242424242424242	0.9313022700119474	0.9192439862542955	1.0	0.9157509157509157	1.0	0.9073691460055097	1.0	0.8543388429752066	1.0	0.8918732782369146	1.0	0.8994126284875184	0.8440065681444991	0.8123278236914601	1.0	0.8644578313253012	1.0	0.9568965517241379	0.9864864864864865	0.8358974358974359	0.8835616438356164	0.8860192837465565	0.8768577494692145	0.8984159779614325	1.0	0.8887741046831956	0.8854875283446711	0.9078014184397163	0.9718875502008032	0.7580645161290323	0.9077134986225895	0.8994490358126722	0.9655172413793104	0.8849862258953168	1.0	0.8977272727272727	0.8987603305785123	0.8977272727272727	1.0	0.888095238095238	0.8907823392718822	1.0	0.9053030303030303	0.8677685950413223	0.9968553459119497	1.0	0.8822314049586777	1.0	0.8973829201101928	0.8966942148760331	0.903236914600551	1.0	0.890087929656275	0.9254783484390735	0.8484848484848485	0.9005139500734214	1.0	0.8840114204139901	1.0	1.0	0.8854875283446711	1.0	0.9259259259259259	0.9480027548209367	0.9104683195592287	0.8790322580645161	
1.0	0	1.0	1.0	1.0	1.0	1.0	0.9444444444444444	1.0	0.9774305555555556	1.0	0.9825581395348837	0.9600694444444444	0.9479166666666666	1.0	1.0	1.0	0.9288194444444444	1.0	1.0	1.0	1.0	1.0	1.0	0.9184027777777778	1.0	1.0	1.0	0.9184027777777778	1.0	1.0	1.0	1.0	0.9513888888888888	0.9166666666666666	1.0	1.0	0.9184027777777778	0.921875	0.9583333333333334	1.0	0.9131944444444444	1.0	1.0	0.9479166666666666	0.9600694444444444	1.0	1.0	0.8666666666666667	0.9479166666666666	0.9791666666666666	0.9340277777777778	0.90625	0.9809027777777778	1.0	1.0	1.0	1.0	1.0	0.9705882352941176	1.0	0.984375	0.873015873015873	1.0	1.0	0.96875	1.0	0.9444444444444444	1.0	
0.9242424242424242	1.0	0	1.0	0.9393939393939394	1.0	0.9393939393939394	1.0	0.9393939393939394	1.0	0.9393939393939394	1.0	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0.9393939393939394	1.0	1.0	1.0	1.0	1.0	1.0	0.9393939393939394	0.9393939393939394	0.8787878787878788	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0.8787878787878788	1.0	1.0	0.9393939393939394	0.9393939393939394	1.0	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	1.0	1.0	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0.9393939393939394	1.0	1.0	0.9393939393939394	0.9393939393939394	0.9393939393939394	1.0	0.9393939393939394	1.0	1.0	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0.9393939393939394	1.0	
0.9313022700119474	1.0	1.0	0	1.0	1.0	0.9456391875746715	1.0	0.9109916367980884	1.0	0.8769414575866189	1.0	0.9080047789725209	0.9801734820322181	0.921146953405018	0.9217443249701314	0.9121863799283154	1.0	0.8604417670682731	1.0	0.9310344827586207	1.0	0.8897435897435897	1.0	0.8984468339307049	0.9097968936678614	0.8829151732377539	1.0	0.9217443249701314	1.0	1.0	0.8654618473895582	0.9865591397849462	0.9080047789725209	0.9205495818399044	1.0	0.9080047789725209	1.0	0.9151732377538829	0.8906810035842294	0.9199522102747909	1.0	1.0	0.9145758661887694	1.0	0.9139784946236559	0.9696969696969697	0.9685534591194969	1.0	0.8924731182795699	0.9944071588366891	0.9139784946236559	0.8703703703703703	0.9247311827956989	1.0	0.8721624850657109	0.973715651135006	1.0	0.9623655913978495	1.0	0.9247311827956989	1.0	1.0	0.959378733572282	1.0	0.9516129032258065	0.96415770609319	0.9044205495818399	1.0	
0.9192439862542955	1.0	0.9393939393939394	1.0	0	1.0	0.9106529209621993	1.0	0.845360824742268	1.0	0.7903780068728522	1.0	0.8848797250859106	1.0	0.8109965635738832	0.7852233676975945	0.7714776632302406	1.0	1.0	1.0	1.0	1.0	1.0	0.771689497716895	0.8402061855670103	0.8762886597938144	0.8883161512027491	0.8981481481481481	0.8230240549828178	0.8573883161512027	0.8723404255319149	1.0	1.0	0.8642611683848798	0.8384879725085911	1.0	0.8333333333333334	1.0	0.8642611683848798	0.8797250859106529	0.8642611683848798	1.0	0.8402061855670103	0.8642611683848798	1.0	0.7972508591065293	0.8917525773195877	1.0	1.0	0.8419243986254296	1.0	0.8848797250859106	0.8316151202749141	0.8762886597938144	1.0	0.993127147766323	0.9072164948453608	0.8454545454545455	0.8350515463917526	1.0	0.8470790378006873	1.0	1.0	0.9089347079037801	1.0	0.845360824742268	0.8848797250859106	0.8711340206185567	0.9845360824742269	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8703703703703703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9135802469135802	1.0	1.0	1.0	1.0	1.0	0.9506172839506173	1.0	1.0	1.0	1.0	0.9135802469135802	1.0	1.0	1.0	1.0	0.9135802469135802	1.0	0.8703703703703703	0.9135802469135802	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9320987654320988	1.0	
0.9157509157509157	1.0	0.9393939393939394	0.9456391875746715	0.9106529209621993	1.0	0	1.0	0.9	1.0	0.8692307692307693	1.0	0.8941391941391942	1.0	0.8839941262848752	0.867816091954023	0.9102564102564102	1.0	0.8905622489959839	1.0	0.9770114942528736	0.990990990990991	0.9076923076923077	0.8424657534246576	0.8827838827838828	0.9183150183150183	0.9124542124542124	0.8981481481481481	0.8761904761904762	0.9263038548752834	0.9361702127659575	0.8835341365461847	0.8682795698924731	0.8989010989010989	0.8838827838827839	1.0	0.8904761904761904	1.0	0.8893772893772893	0.9021978021978022	0.8886446886446886	1.0	0.8714285714285714	0.8799380325329202	1.0	0.8802197802197802	0.859504132231405	0.9874213836477987	1.0	0.8926739926739927	1.0	0.8677655677655678	0.8835164835164835	0.8912087912087913	1.0	0.913269384492406	0.9123867069486404	0.796969696969697	0.9030837004405287	1.0	0.8882783882783882	1.0	1.0	0.8843537414965986	1.0	0.9366666666666666	0.9380952380952381	0.8970695970695971	0.8413978494623656	
1.0	0.9444444444444444	1.0	1.0	1.0	1.0	1.0	0	1.0	0.9550827423167849	1.0	0.9321705426356589	0.9607218683651805	0.9426751592356688	1.0	1.0	1.0	0.926829268292683	1.0	1.0	1.0	1.0	1.0	1.0	0.940552016985138	1.0	1.0	1.0	0.9394904458598726	1.0	1.0	1.0	1.0	0.9798301486199575	0.940552016985138	1.0	1.0	0.9479830148619958	0.9267515923566879	0.9384288747346072	1.0	0.9267515923566879	1.0	1.0	0.9564755838641189	0.964968152866242	1.0	1.0	0.8222222222222222	0.9543524416135881	0.9429530201342282	0.9416135881104034	0.9639065817409767	0.9681528662420382	1.0	1.0	1.0	1.0	1.0	0.9656862745098039	1.0	0.948948948948949	1.0	1.0	1.0	0.9989384288747346	1.0	0.940552016985138	1.0	
0.9073691460055097	1.0	0.9393939393939394	0.9109916367980884	0.845360824742268	1.0	0.9	1.0	0	1.0	0.867687074829932	1.0	0.8710884353741497	0.9894671623296158	0.8821585903083701	0.8477011494252874	0.8836734693877552	1.0	0.8242971887550201	1.0	0.867816091954023	1.0	0.7435897435897436	0.7990867579908676	0.8836734693877552	0.8970276008492569	0.8748299319727891	0.8981481481481481	0.860204081632653	0.8798185941043084	0.8723404255319149	0.7690763052208835	0.8924731182795699	0.8908163265306123	0.8843537414965986	1.0	0.8840136054421769	1.0	0.8693877551020408	0.8948979591836734	0.8693877551020408	1.0	0.8658730158730159	0.8694810224632068	1.0	0.8727891156462585	0.8512396694214877	0.9842767295597484	1.0	0.8564625850340136	1.0	0.8639455782312925	0.8551020408163266	0.8789115646258503	1.0	0.8661071143085531	0.9164149043303121	0.7696969696969697	0.9038179148311307	1.0	0.9082798001427552	1.0	1.0	0.9058956916099773	1.0	0.9281481481481482	0.9377551020408164	0.8809523809523809	0.8844086021505376	
1.0	0.9774305555555556	1.0	1.0	1.0	1.0	1.0	0.9550827423167849	1.0	0	1.0	0.9186046511627907	0.9444444444444444	0.9184397163120568	1.0	1.0	1.0	0.9010840108401084	1.0	0.8981481481481481	1.0	1.0	1.0	1.0	0.9148936170212766	1.0	1.0	1.0	0.9432624113475178	1.0	1.0	1.0	1.0	0.9763593380614657	0.9278959810874704	1.0	1.0	0.9184397163120568	0.950354609929078	0.9621749408983451	1.0	0.9278959810874704	1.0	1.0	0.9302600472813238	0.9444444444444444	1.0	1.0	0.9	0.9267139479905437	0.9397163120567376	0.9267139479905437	0.8735224586288416	0.9633569739952719	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9309309309309309	1.0	1.0	1.0	0.9988179669030733	1.0	0.9042553191489362	1.0	
