0	1.0	0.953030303030303	1.0	0.9632034632034632	0.9037800687285223	1.0	0.9848484848484849	1.0	1.0	1.0	1.0	1.0	0.9487179487179487	1.0	0.915807560137457	1.0	0.9761904761904762	1.0	0.8848797250859106	0.9444444444444444	0.9673539518900344	0.8735632183908046	1.0	1.0	0.915807560137457	1.0	1.0	1.0	1.0	1.0	0.9149305555555556	1.0	0.9458333333333333	1.0	1.0	1.0	1.0	0.9355555555555556	1.0	0.9761904761904762	1.0	1.0	0.9347079037800687	1.0	1.0	0.9375	1.0	0.9312714776632303	0.9761904761904762	0.9761904761904762	0.9381443298969072	0.9924242424242424	1.0	1.0	0.9761904761904762	1.0	1.0	0.9145299145299145	1.0	0.9378787878787879	1.0	1.0	0.996031746031746	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	0.9890350877192983	0.9414414414414415	0.9522727272727273	0.9954954954954955	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.953030303030303	1.0	0	1.0	0.9675324675324676	0.929553264604811	1.0	0.8636363636363636	1.0	0.9444444444444444	1.0	1.0	1.0	0.9230769230769231	1.0	0.9054982817869416	1.0	0.9761904761904762	1.0	0.9226804123711341	0.9629629629629629	0.9707903780068728	0.8735632183908046	1.0	1.0	0.9054982817869416	1.0	1.0	1.0	1.0	1.0	0.9184027777777778	0.9393939393939394	0.9666666666666667	1.0	1.0	1.0	1.0	0.9477777777777778	1.0	0.9761904761904762	1.0	0.9696969696969697	0.9432989690721649	1.0	1.0	0.9791666666666666	1.0	0.9553264604810997	0.9761904761904762	0.9761904761904762	0.9398625429553265	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	0.9515669515669516	1.0	0.9382716049382716	1.0	1.0	0.9642857142857143	1.0	1.0	1.0	0.9355281207133059	1.0	1.0	1.0	0.9649122807017544	0.963963963963964	0.977961432506887	0.9504504504504504	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9632034632034632	1.0	0.9675324675324676	1.0	0	0.9632034632034632	1.0	1.0	1.0	0.9829059829059829	1.0	1.0	1.0	1.0	1.0	0.9307359307359307	1.0	1.0	1.0	0.935064935064935	1.0	0.9675324675324676	0.9770114942528736	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	0.9632034632034632	1.0	1.0	1.0	1.0	1.0	1.0	0.9632034632034632	1.0	1.0	1.0	1.0	0.9567099567099567	1.0	1.0	1.0	1.0	0.961038961038961	1.0	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	1.0	1.0	0.961038961038961	1.0	0.9437229437229437	1.0	1.0	1.0	1.0	1.0	1.0	0.9155844155844156	1.0	1.0	1.0	0.9736842105263158	1.0	0.9393939393939394	1.0	
0.9037800687285223	1.0	0.929553264604811	1.0	0.9632034632034632	0	1.0	1.0	1.0	0.9145299145299145	1.0	1.0	1.0	1.0	1.0	0.9037800687285223	1.0	1.0	1.0	0.8865979381443299	1.0	0.8986254295532646	0.9425287356321839	1.0	1.0	0.9020618556701031	1.0	1.0	1.0	1.0	1.0	0.9079861111111112	1.0	1.0	1.0	1.0	1.0	1.0	0.9381443298969072	1.0	1.0	1.0	1.0	0.9123711340206185	1.0	1.0	1.0	1.0	0.9604810996563574	1.0	1.0	0.8591065292096219	1.0	1.0	1.0	1.0	1.0	1.0	0.9347079037800687	1.0	0.9192439862542955	1.0	1.0	1.0	1.0	0.96875	1.0	0.9192439862542955	1.0	1.0	1.0	0.9758771929824561	1.0	0.9587628865979382	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	0.8857142857142857	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	0.8857142857142857	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	0.8857142857142857	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9848484848484849	1.0	0.8636363636363636	1.0	1.0	1.0	1.0	0	1.0	1.0	0.8857142857142857	1.0	1.0	0.9242424242424242	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	0.9814814814814815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9393939393939394	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	0.9761904761904762	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	0.9848484848484849	1.0	0.9242424242424242	1.0	1.0	0.9848484848484849	1.0	1.0	1.0	0.9848484848484849	0.9714285714285714	1.0	1.0	1.0	0.9696969696969697	1.0	0.9090909090909091	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	1.0	0.9761904761904762	1.0	1.0	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.9444444444444444	1.0	0.9829059829059829	0.9145299145299145	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9572649572649573	1.0	1.0	1.0	0.9786324786324786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9700854700854701	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9871794871794872	1.0	1.0	1.0	1.0	1.0	1.0	0.9145299145299145	1.0	1.0	1.0	0.9487179487179487	1.0	0.9700854700854701	1.0	
