0	0.7666666666666667	0.9516129032258065	0.7857142857142857	0.9615384615384616	0.9615384615384616	0.8571428571428571	0.9615384615384616	0.8630952380952381	0.9615384615384616	0.9615384615384616	0.9166666666666666	0.8214285714285714	1.0	0.7857142857142857	0.8849206349206349	0.868421052631579	0.8531746031746031	0.8015873015873016	0.9365079365079365	0.9615384615384616	0.875	0.8134920634920635	0.9615384615384616	0.9791666666666666	0.9615384615384616	
0.7666666666666667	0	0.9111111111111111	0.8222222222222222	1.0	1.0	0.8777777777777778	1.0	0.8888888888888888	1.0	1.0	0.9375	0.8777777777777778	1.0	0.8777777777777778	0.9555555555555556	1.0	0.8888888888888888	0.8888888888888888	0.9777777777777777	1.0	0.9111111111111111	0.8111111111111111	1.0	0.9791666666666666	1.0	
0.9516129032258065	0.9111111111111111	0	0.9516129032258065	1.0	1.0	0.9464285714285714	1.0	0.9404761904761905	1.0	1.0	0.9791666666666666	0.9516129032258065	1.0	0.9516129032258065	0.989247311827957	1.0	0.9516129032258065	0.9516129032258065	0.9946236559139785	1.0	0.9464285714285714	0.9516129032258065	1.0	0.9375	1.0	
0.7857142857142857	0.8222222222222222	0.9516129032258065	0	0.9615384615384616	0.9615384615384616	0.7321428571428571	1.0	0.8511904761904762	0.9615384615384616	0.9615384615384616	0.875	0.8095238095238095	0.34615384615384615	0.7341269841269841	0.9166666666666666	0.8947368421052632	0.8412698412698413	0.7817460317460317	0.9087301587301587	0.9615384615384616	0.875	0.8015873015873016	0.9615384615384616	0.9791666666666666	0.9615384615384616	
0.9615384615384616	1.0	1.0	0.9615384615384616	0	0.0	0.3076923076923077	0.11538461538461539	1.0	0.0	0.0	0.4230769230769231	0.3076923076923077	1.0	0.3076923076923077	0.6153846153846154	1.0	1.0	0.6538461538461539	0.8846153846153846	0.0	1.0	1.0	0.0	1.0	0.0	
0.9615384615384616	1.0	1.0	0.9615384615384616	0.0	0	0.3076923076923077	0.11538461538461539	1.0	0.0	0.0	0.4230769230769231	0.3076923076923077	1.0	0.3076923076923077	0.6153846153846154	1.0	1.0	0.6538461538461539	0.8846153846153846	0.0	1.0	1.0	0.0	1.0	0.0	
0.8571428571428571	0.8777777777777778	0.9464285714285714	0.7321428571428571	0.3076923076923077	0.3076923076923077	0	0.4230769230769231	0.7261904761904762	0.3076923076923077	0.3076923076923077	0.4375	0.5535714285714286	1.0	0.38095238095238093	0.8511904761904762	1.0	0.8035714285714286	0.6071428571428571	0.9821428571428571	0.3076923076923077	0.8630952380952381	0.8571428571428571	0.3076923076923077	0.8958333333333334	0.3076923076923077	
0.9615384615384616	1.0	1.0	1.0	0.11538461538461539	0.11538461538461539	0.4230769230769231	0	1.0	0.11538461538461539	0.11538461538461539	0.5384615384615384	0.4230769230769231	1.0	0.4230769230769231	0.6153846153846154	1.0	1.0	0.7692307692307693	0.8461538461538461	0.11538461538461539	1.0	1.0	0.11538461538461539	1.0	0.11538461538461539	
0.8630952380952381	0.8888888888888888	0.9404761904761905	0.8511904761904762	1.0	1.0	0.7261904761904762	1.0	0	1.0	1.0	0.4583333333333333	0.7857142857142857	1.0	0.7261904761904762	0.8214285714285714	1.0	0.8452380952380952	0.7440476190476191	0.9880952380952381	1.0	0.8630952380952381	0.8630952380952381	1.0	0.9583333333333334	1.0	
0.9615384615384616	1.0	1.0	0.9615384615384616	0.0	0.0	0.3076923076923077	0.11538461538461539	1.0	0	0.0	0.4230769230769231	0.3076923076923077	1.0	0.3076923076923077	0.6153846153846154	1.0	1.0	0.6538461538461539	0.8846153846153846	0.0	1.0	1.0	0.0	1.0	0.0	
0.9615384615384616	1.0	1.0	0.9615384615384616	0.0	0.0	0.3076923076923077	0.11538461538461539	1.0	0.0	0	0.4230769230769231	0.3076923076923077	1.0	0.3076923076923077	0.6153846153846154	1.0	1.0	0.6538461538461539	0.8846153846153846	0.0	1.0	1.0	0.0	1.0	0.0	
