0	1.0	1.0	0.9264705882352942	1.0	1.0	0.9117647058823529	0.9111111111111111	0.8921568627450981	0.946078431372549	1.0	0.9411764705882353	1.0	1.0	0.8260869565217391	1.0	0.9558823529411765	1.0	1.0	0.946078431372549	0.9411764705882353	0.8872549019607843	0.946078431372549	0.9558823529411765	1.0	0.8434343434343434	1.0	1.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9264705882352942	1.0	1.0	0	1.0	1.0	0.8676470588235294	0.9111111111111111	0.7450980392156863	0.9558823529411765	1.0	0.9558823529411765	1.0	0.8703703703703703	0.9347826086956522	1.0	0.9509803921568627	1.0	1.0	0.9509803921568627	0.8676470588235294	0.8823529411764706	0.8088235294117647	0.9019607843137255	1.0	0.8131313131313131	1.0	1.0	
1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96875	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	0.96875	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.78125	1.0	0.96875	0.90625	1.0	1.0	0.9375	0.65625	1.0	0.65625	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	1.0	1.0	
0.9117647058823529	1.0	1.0	0.8676470588235294	1.0	1.0	0	0.9111111111111111	0.8245614035087719	0.9517543859649122	1.0	0.9517543859649122	1.0	0.9629629629629629	0.9057971014492754	1.0	0.9517543859649122	1.0	0.9545454545454546	0.9298245614035088	0.793859649122807	0.8070175438596491	0.8480392156862745	0.9605263157894737	1.0	0.8484848484848485	1.0	1.0	
0.9111111111111111	1.0	1.0	0.9111111111111111	1.0	1.0	0.9111111111111111	0	0.9	0.9111111111111111	1.0	0.9111111111111111	1.0	1.0	0.8333333333333334	1.0	0.9111111111111111	1.0	1.0	0.9111111111111111	0.9111111111111111	0.9111111111111111	0.9111111111111111	0.9	1.0	0.8	0.9375	1.0	
0.8921568627450981	0.9375	1.0	0.7450980392156863	1.0	0.78125	0.8245614035087719	0.9	0	0.9487179487179487	1.0	0.9487179487179487	1.0	0.8888888888888888	0.9347826086956522	1.0	0.9487179487179487	1.0	0.9772727272727273	0.9358974358974359	0.8589743589743589	0.8974358974358975	0.7450980392156863	0.8846153846153846	1.0	0.8484848484848485	1.0	0.7428571428571429	
0.946078431372549	1.0	1.0	0.9558823529411765	1.0	1.0	0.9517543859649122	0.9111111111111111	0.9487179487179487	0	1.0	0.7333333333333333	1.0	1.0	0.8260869565217391	1.0	0.8625	1.0	0.8787878787878788	0.7458333333333333	0.9458333333333333	0.9458333333333333	0.9362745098039216	0.9375	1.0	0.9444444444444444	1.0	1.0	
