0	0.8235294117647058	0.59375	1.0	1.0	1.0	0.7843137254901961	1.0	0.875	0.6176470588235294	1.0	0.7549019607843137	1.0	0.9509803921568627	
0.8235294117647058	0	0.6875	1.0	1.0	1.0	0.696078431372549	1.0	1.0	0.696078431372549	0.9523809523809523	0.696078431372549	0.9523809523809523	0.9722222222222222	
0.59375	0.6875	0	1.0	1.0	1.0	0.6875	1.0	0.875	0.3125	1.0	0.46875	1.0	0.96875	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.7843137254901961	0.696078431372549	0.6875	1.0	1.0	1.0	0	1.0	1.0	0.6274509803921569	1.0	0.696078431372549	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	
0.875	1.0	0.875	1.0	1.0	1.0	1.0	1.0	0	0.875	1.0	1.0	1.0	1.0	
0.6176470588235294	0.696078431372549	0.3125	1.0	1.0	1.0	0.6274509803921569	1.0	0.875	0	1.0	0.696078431372549	1.0	0.9901960784313726	
1.0	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0.0	0.9642857142857143	
0.7549019607843137	0.696078431372549	0.46875	1.0	1.0	1.0	0.696078431372549	1.0	1.0	0.696078431372549	1.0	0	1.0	1.0	
1.0	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0	0.9642857142857143	
0.9509803921568627	0.9722222222222222	0.96875	1.0	1.0	1.0	1.0	1.0	1.0	0.9901960784313726	0.9642857142857143	1.0	0.9642857142857143	0	
