0	1.0	1.0	0.9375	0.9305555555555556	1.0	0.8472222222222222	0.956140350877193	1.0	1.0	0.8472222222222222	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0	1.0	1.0	1.0	1.0	0.9382716049382716	1.0	1.0	1.0	
0.9375	1.0	1.0	0	0.8958333333333334	0.9736842105263158	0.9375	0.9583333333333334	1.0	1.0	0.9375	
0.9305555555555556	1.0	1.0	0.8958333333333334	0	0.8947368421052632	0.9305555555555556	0.7916666666666666	1.0	1.0	0.9305555555555556	
1.0	1.0	1.0	0.9736842105263158	0.8947368421052632	0	0.9473684210526315	0.6578947368421053	1.0	1.0	1.0	
0.8472222222222222	1.0	1.0	0.9375	0.9305555555555556	0.9473684210526315	0	0.9166666666666666	1.0	1.0	0.8472222222222222	
0.956140350877193	1.0	0.9382716049382716	0.9583333333333334	0.7916666666666666	0.6578947368421053	0.9166666666666666	0	1.0	1.0	0.9305555555555556	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
0.8472222222222222	1.0	1.0	0.9375	0.9305555555555556	1.0	0.8472222222222222	0.9305555555555556	1.0	1.0	0	
