0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0	0.96875	1.0	1.0	0.9791666666666666	0.9878048780487805	1.0	0.9736842105263158	1.0	
1.0	0.96875	0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	0.65625	
1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	
1.0	0.9791666666666666	1.0	1.0	1.0	0	0.9791666666666666	1.0	1.0	1.0	
1.0	0.9878048780487805	1.0	1.0	1.0	0.9791666666666666	0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	
1.0	0.9736842105263158	0.875	1.0	1.0	1.0	1.0	1.0	0	1.0	
1.0	1.0	1.0	0.65625	1.0	1.0	1.0	1.0	1.0	0	
