0	1.0	0.9814814814814815	1.0	0.9629629629629629	1.0	1.0	0.9814814814814815	1.0	1.0	0.9814814814814815	1.0	1.0	0.9814814814814815	0.9259259259259259	1.0	1.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.84375	1.0	1.0	1.0	1.0	
0.9814814814814815	1.0	0	0.8829787234042553	0.9242424242424242	0.8809523809523809	0.8707482993197279	0.8673469387755102	0.8809523809523809	0.8809523809523809	0.9242424242424242	0.9404761904761905	0.9696969696969697	0.8958333333333334	0.9696969696969697	1.0	0.8440860215053764	
1.0	1.0	0.8829787234042553	0	0.9696969696969697	0.925531914893617	0.9432624113475178	0.9290780141843972	0.925531914893617	0.9042553191489362	0.9696969696969697	0.9880952380952381	0.9545454545454546	0.9270833333333334	0.9696969696969697	1.0	1.0	
0.9629629629629629	1.0	0.9242424242424242	0.9696969696969697	0	0.9696969696969697	0.9545454545454546	0.7121212121212122	0.9696969696969697	0.9545454545454546	0.8484848484848485	1.0	0.9393939393939394	0.8636363636363636	0.9393939393939394	1.0	0.9848484848484849	
1.0	1.0	0.8809523809523809	0.925531914893617	0.9696969696969697	0	0.793939393939394	0.7272727272727273	0.6515151515151515	0.7363636363636363	0.8636363636363636	0.9166666666666666	0.5909090909090909	0.9375	0.9696969696969697	1.0	0.8064516129032258	
1.0	1.0	0.8707482993197279	0.9432624113475178	0.9545454545454546	0.793939393939394	0	0.796969696969697	0.8212121212121212	0.7272727272727273	0.7727272727272727	0.7380952380952381	0.7272727272727273	0.9375	0.9696969696969697	1.0	0.7849462365591398	
0.9814814814814815	1.0	0.8673469387755102	0.9290780141843972	0.7121212121212122	0.7272727272727273	0.796969696969697	0	0.7242424242424242	0.7787878787878788	0.803030303030303	0.9047619047619048	0.9393939393939394	0.8125	0.9393939393939394	1.0	0.8763440860215054	
1.0	1.0	0.8809523809523809	0.925531914893617	0.9696969696969697	0.6515151515151515	0.8212121212121212	0.7242424242424242	0	0.7636363636363637	0.9545454545454546	0.9166666666666666	0.8636363636363636	0.9375	0.9696969696969697	1.0	0.8548387096774194	
1.0	1.0	0.8809523809523809	0.9042553191489362	0.9545454545454546	0.7363636363636363	0.7272727272727273	0.7787878787878788	0.7636363636363637	0	0.7727272727272727	0.9166666666666666	0.7272727272727273	0.9375	0.9696969696969697	1.0	0.8870967741935484	
0.9814814814814815	1.0	0.9242424242424242	0.9696969696969697	0.8484848484848485	0.8636363636363636	0.7727272727272727	0.803030303030303	0.9545454545454546	0.7727272727272727	0	1.0	0.8333333333333334	0.8636363636363636	0.9393939393939394	1.0	0.9848484848484849	
1.0	1.0	0.9404761904761905	0.9880952380952381	1.0	0.9166666666666666	0.7380952380952381	0.9047619047619048	0.9166666666666666	0.9166666666666666	1.0	0	1.0	1.0	1.0	1.0	1.0	
1.0	0.84375	0.9696969696969697	0.9545454545454546	0.9393939393939394	0.5909090909090909	0.7272727272727273	0.9393939393939394	0.8636363636363636	0.7272727272727273	0.8333333333333334	1.0	0	0.9393939393939394	0.9393939393939394	1.0	1.0	
0.9814814814814815	1.0	0.8958333333333334	0.9270833333333334	0.8636363636363636	0.9375	0.9375	0.8125	0.9375	0.9375	0.8636363636363636	1.0	0.9393939393939394	0	0.9393939393939394	1.0	0.9375	
0.9259259259259259	1.0	0.9696969696969697	0.9696969696969697	0.9393939393939394	0.9696969696969697	0.9696969696969697	0.9393939393939394	0.9696969696969697	0.9696969696969697	0.9393939393939394	1.0	0.9393939393939394	0.9393939393939394	0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
1.0	1.0	0.8440860215053764	1.0	0.9848484848484849	0.8064516129032258	0.7849462365591398	0.8763440860215054	0.8548387096774194	0.8870967741935484	0.9848484848484849	1.0	1.0	0.9375	1.0	1.0	0	
