0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	0	NaN	0.625	0.0	0.0	0.0	1.0	NaN	0.75	0.625	
NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	0.625	NaN	0	0.8	0.0	0.625	1.0	NaN	0.8666666666666667	0.8333333333333334	
NaN	0.0	NaN	0.8	0	0.0	0.0	1.0	NaN	0.8666666666666667	0.8	
NaN	0.0	NaN	0.0	0.0	0	0.0	1.0	NaN	0.0	0.0	
NaN	0.0	NaN	0.625	0.0	0.0	0	1.0	NaN	0.8666666666666667	0.8333333333333334	
NaN	1.0	NaN	1.0	1.0	1.0	1.0	0	NaN	1.0	0.8333333333333334	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	
NaN	0.75	NaN	0.8666666666666667	0.8666666666666667	0.0	0.8666666666666667	1.0	NaN	0	0.8666666666666667	
NaN	0.625	NaN	0.8333333333333334	0.8	0.0	0.8333333333333334	0.8333333333333334	NaN	0.8666666666666667	0	
