0	1.0	NaN	1.0	1.0	0.6666666666666666	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	NaN	0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.0	1.0	NaN	1.0	1.0	1.0	NaN	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	
1.0	1.0	NaN	1.0	0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.6666666666666666	1.0	NaN	1.0	1.0	0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0	1.0	0.0	1.0	1.0	0.7777777777777778	NaN	0.6666666666666666	0.7777777777777778	0.0	NaN	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	0	1.0	1.0	0.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.0	1.0	0	1.0	1.0	0.7777777777777778	NaN	0.6666666666666666	0.7777777777777778	0.0	NaN	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	NaN	0.0	1.0	1.0	NaN	1.0	0.0	1.0	1.0	0	1.0	NaN	1.0	1.0	1.0	NaN	0.8333333333333334	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.7777777777777778	1.0	0.7777777777777778	1.0	1.0	0	NaN	1.0	0.4444444444444444	0.7777777777777778	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0	NaN	0	1.0	0.6666666666666666	NaN	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.7777777777777778	1.0	0.7777777777777778	1.0	1.0	0.4444444444444444	NaN	1.0	0	0.7777777777777778	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.0	1.0	0.0	1.0	1.0	0.7777777777777778	NaN	0.6666666666666666	0.7777777777777778	0	NaN	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	NaN	0.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	NaN	1.0	1.0	1.0	NaN	0	1.0	0.8888888888888888	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	NaN	1.0	0	0.6666666666666666	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	
1.0	1.0	NaN	0.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	NaN	0.8888888888888888	0.6666666666666666	0	0.6666666666666666	1.0	1.0	1.0	1.0	0.0	0.6666666666666666	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	NaN	1.0	0.6666666666666666	0.6666666666666666	0	1.0	1.0	1.0	1.0	1.0	0.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	
1.0	1.0	NaN	0.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	NaN	1.0	1.0	1.0	NaN	0.8333333333333334	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
1.0	1.0	NaN	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0	NaN	0.6666666666666666	1.0	0.6666666666666666	NaN	1.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	1.0	1.0	1.0	0	
