0	1.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	
1.0	0	0.0	0.3333333333333333	0.08333333333333333	0.8571428571428571	1.0	1.0	0.5	0.08333333333333333	0.08333333333333333	0.0	
0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.3333333333333333	0.0	0	0.13333333333333333	0.0	0.0	0.0	0.0	0.0	0.25	0.0	
0.3333333333333333	0.08333333333333333	0.0	0.13333333333333333	0	0.14285714285714285	0.5	0.0	0.15384615384615385	0.0	0.0	0.0	
0.16666666666666666	0.8571428571428571	0.0	0.0	0.14285714285714285	0	0.25	0.0	0.0	0.0	0.7142857142857143	0.0	
0.0	1.0	0.0	0.0	0.5	0.25	0	0.0	0.0	0.0	1.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	1.0	0.0	
0.0	0.5	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0	0.0	0.4166666666666667	0.0	
0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	
1.0	0.08333333333333333	0.0	0.25	0.0	0.7142857142857143	1.0	1.0	0.4166666666666667	0.0	0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
