0	1.0	1.0	1.0	1.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	NaN	1.0	0.0	
1.0	0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	NaN	1.0	1.0	
1.0	0.0	0	0.3333333333333333	0.0	1.0	1.0	1.0	0.3333333333333333	1.0	NaN	1.0	1.0	
1.0	0.0	0.3333333333333333	0	0.0	1.0	1.0	1.0	0.7307692307692307	1.0	NaN	1.0	1.0	
1.0	0.0	0.0	0.0	0	1.0	1.0	1.0	0.0	1.0	NaN	1.0	1.0	
0.0	1.0	1.0	1.0	1.0	0	0.0	0.0	0.0	0.0	NaN	1.0	0.0	
0.6666666666666666	1.0	1.0	1.0	1.0	0.0	0	0.4	0.3076923076923077	0.5625	NaN	1.0	0.5625	
0.6666666666666666	1.0	1.0	1.0	1.0	0.0	0.4	0	0.8	0.4	NaN	1.0	0.4	
0.6666666666666666	0.0	0.3333333333333333	0.7307692307692307	0.0	0.0	0.3076923076923077	0.8	0	0.6538461538461539	NaN	1.0	0.6538461538461539	
0.0	1.0	1.0	1.0	1.0	0.0	0.5625	0.4	0.6538461538461539	0	NaN	1.0	0.0	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	0	1.0	
0.0	1.0	1.0	1.0	1.0	0.0	0.5625	0.4	0.6538461538461539	0.0	NaN	1.0	0	
