0	NaN	0.0	NaN	1.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	NaN	0.0	NaN	0.0	
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
0.0	NaN	0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.6363636363636364	NaN	0.25	NaN	0.25	
NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	NaN	0.0	NaN	0	1.0	1.0	0.0	1.0	0.0	1.0	NaN	0.0	NaN	0.0	
0.0	NaN	0.0	NaN	1.0	0	0.0	0.0	0.0	1.0	0.5	NaN	0.25	NaN	0.25	
0.0	NaN	0.0	NaN	1.0	0.0	0	0.0	0.0	1.0	0.5	NaN	0.25	NaN	0.25	
0.0	NaN	0.0	NaN	0.0	0.0	0.0	0	0.0	0.0	0.6363636363636364	NaN	0.18181818181818182	NaN	0.18181818181818182	
0.0	NaN	0.0	NaN	1.0	0.0	0.0	0.0	0	1.0	0.5	NaN	0.25	NaN	0.25	
1.0	NaN	0.0	NaN	0.0	1.0	1.0	0.0	1.0	0	1.0	NaN	0.0	NaN	0.0	
0.6666666666666666	NaN	0.6363636363636364	NaN	1.0	0.5	0.5	0.6363636363636364	0.5	1.0	0	NaN	0.8181818181818182	NaN	0.8181818181818182	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	
0.0	NaN	0.25	NaN	0.0	0.25	0.25	0.18181818181818182	0.25	0.0	0.8181818181818182	NaN	0	NaN	0.3076923076923077	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	
0.0	NaN	0.25	NaN	0.0	0.25	0.25	0.18181818181818182	0.25	0.0	0.8181818181818182	NaN	0.3076923076923077	NaN	0	
