0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	0	0.0	1.0	0.8125	0.8	0.0	0.0	0.0	0.0	0.0	0.0	
NaN	NaN	0.0	0	1.0	0.8125	0.8	0.0	0.0	0.0	0.0	0.0	0.0	
NaN	NaN	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
NaN	NaN	0.8125	0.8125	1.0	0	0.0	0.8125	0.8125	0.0	0.0	0.0	0.8125	
NaN	NaN	0.8	0.8	1.0	0.0	0	0.8	0.8	0.0	0.0	0.0	0.8	
NaN	NaN	0.0	0.0	1.0	0.8125	0.8	0	0.0	0.0	0.0	0.0	0.0	
NaN	NaN	0.0	0.0	1.0	0.8125	0.8	0.0	0	0.0	0.0	0.0	0.0	
NaN	NaN	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	
NaN	NaN	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	
NaN	NaN	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	
NaN	NaN	0.0	0.0	1.0	0.8125	0.8	0.0	0.0	0.0	0.0	0.0	0	
