0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3684210526315789	0.25	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0	NaN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	0.0	NaN	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	1.0	NaN	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.0	NaN	0.0	1.0	0	0.9166666666666666	0.0	0.0	0.9	0.9411764705882353	0.9375	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.9333333333333333	0.8571428571428571	0.0	0.0	0.9166666666666666	1.0	0.9	0.8571428571428571	1.0	
1.0	0.0	NaN	0.0	1.0	0.9166666666666666	0	0.0	0.0	0.9	0.9166666666666666	0.9166666666666666	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.8333333333333334	0.8571428571428571	0.0	0.0	0.6666666666666666	1.0	0.9	0.8571428571428571	0.9166666666666666	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	0.0	NaN	0.0	1.0	0.9	0.9	0.0	0.0	0	0.8	0.9	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.9	0.8571428571428571	0.0	0.0	0.9	1.0	0.9	0.8571428571428571	1.0	
0.3684210526315789	0.0	NaN	0.0	1.0	0.9411764705882353	0.9166666666666666	0.0	0.0	0.8	0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9473684210526315	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.9333333333333333	0.8571428571428571	0.0	0.0	0.9166666666666666	1.0	0.9	0.8571428571428571	1.0	
0.25	0.0	NaN	0.0	1.0	0.9375	0.9166666666666666	0.0	0.0	0.9	0.0	0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.9333333333333333	0.8571428571428571	0.0	0.0	0.9166666666666666	1.0	0.9	0.8571428571428571	1.0	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
1.0	0.0	NaN	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	
