0	1.0	0.9090909090909091	1.0	1.0	1.0	1.0	NaN	1.0	NaN	1.0	
1.0	0	0.5119047619047619	0.7529411764705882	0.4788732394366197	0.2602739726027397	1.0	NaN	0.4861111111111111	NaN	0.3888888888888889	
0.9090909090909091	0.5119047619047619	0	0.8214285714285714	0.5492957746478874	0.4383561643835616	1.0	NaN	0.5694444444444444	NaN	0.4027777777777778	
1.0	0.7529411764705882	0.8214285714285714	0	0.4084507042253521	0.6301369863013698	0.0	NaN	0.4027777777777778	NaN	0.7361111111111112	
1.0	0.4788732394366197	0.5492957746478874	0.4084507042253521	0	0.22535211267605634	0.0	NaN	0.014084507042253521	NaN	0.5070422535211268	
1.0	0.2602739726027397	0.4383561643835616	0.6301369863013698	0.22535211267605634	0	1.0	NaN	0.2222222222222222	NaN	0.3888888888888889	
1.0	1.0	1.0	0.0	0.0	1.0	0	NaN	0.0	NaN	1.0	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	
1.0	0.4861111111111111	0.5694444444444444	0.4027777777777778	0.014084507042253521	0.2222222222222222	0.0	NaN	0	NaN	0.5138888888888888	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	
1.0	0.3888888888888889	0.4027777777777778	0.7361111111111112	0.5070422535211268	0.3888888888888889	1.0	NaN	0.5138888888888888	NaN	0	
