0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.9523809523809523	1.0	1.0	1.0	1.0	0.8367346938775511	0.7708333333333334	1.0	1.0	NaN	1.0	1.0	1.0	0.9090909090909091	
1.0	0	1.0	0.8666666666666667	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8857142857142857	0.8857142857142857	1.0	NaN	1.0	0.5555555555555556	1.0	1.0	
1.0	1.0	0	0.9	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.8571428571428571	1.0	1.0	1.0	1.0	1.0	0.9361702127659575	1.0	1.0	NaN	1.0	0.6666666666666666	1.0	0.9090909090909091	
1.0	0.8666666666666667	0.9	0	1.0	0.875	NaN	0.9333333333333333	0.9333333333333333	0.875	0.9666666666666667	0.7619047619047619	0.95	1.0	1.0	0.9666666666666667	1.0	0.8333333333333334	0.7666666666666667	0.9333333333333333	NaN	1.0	0.5555555555555556	0.9333333333333333	0.9090909090909091	
1.0	1.0	1.0	1.0	0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	0.875	1.0	0	NaN	0.875	0.875	0.6875	0.9375	0.5625	0.9375	1.0	1.0	0.9375	1.0	0.875	0.625	0.875	NaN	1.0	0.8888888888888888	0.875	1.0	
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	1.0	0.9333333333333333	1.0	0.875	NaN	0	0.4	0.875	0.5333333333333333	0.9047619047619048	0.9	0.5555555555555556	1.0	0.9393939393939394	1.0	0.9555555555555556	0.5111111111111111	0.4	NaN	0.0	0.8888888888888888	0.4	1.0	
1.0	1.0	1.0	0.9333333333333333	1.0	0.875	NaN	0.4	0	0.875	0.5333333333333333	0.9047619047619048	0.8	0.5555555555555556	1.0	0.8787878787878788	1.0	0.9111111111111111	0.5111111111111111	0.3111111111111111	NaN	0.0	0.8888888888888888	0.3111111111111111	1.0	
1.0	1.0	1.0	0.875	1.0	0.6875	NaN	0.875	0.875	0	0.9375	0.6875	0.9375	1.0	1.0	0.9375	1.0	0.875	0.6875	0.875	NaN	1.0	0.8888888888888888	0.875	1.0	
1.0	1.0	1.0	0.9666666666666667	1.0	0.9375	NaN	0.5333333333333333	0.5333333333333333	0.9375	0	0.9523809523809523	0.95	0.5555555555555556	1.0	0.9696969696969697	1.0	0.9777777777777777	0.5333333333333333	0.5333333333333333	NaN	0.0	0.8888888888888888	0.5333333333333333	1.0	
0.9523809523809523	1.0	0.8571428571428571	0.7619047619047619	1.0	0.5625	NaN	0.9047619047619048	0.9047619047619048	0.6875	0.9523809523809523	0	0.95	1.0	1.0	0.9523809523809523	0.9523809523809523	0.7619047619047619	0.23809523809523808	0.9047619047619048	NaN	1.0	0.5555555555555556	0.9047619047619048	0.8571428571428571	
1.0	1.0	1.0	0.95	1.0	0.9375	NaN	0.9	0.8	0.9375	0.95	0.95	0	0.7	1.0	0.35	1.0	0.75	0.65	0.8	NaN	0.9473684210526315	1.0	0.8	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	NaN	0.5555555555555556	0.5555555555555556	1.0	0.5555555555555556	1.0	0.7	0	0.8666666666666667	0.9696969696969697	1.0	1.0	0.3333333333333333	0.5555555555555556	NaN	0.0	1.0	0.5555555555555556	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	0.8666666666666667	0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	0.9666666666666667	1.0	0.9375	NaN	0.9393939393939394	0.8787878787878788	0.9375	0.9696969696969697	0.9523809523809523	0.35	0.9696969696969697	1.0	0	1.0	0.8484848484848485	0.9393939393939394	0.8787878787878788	NaN	0.9473684210526315	1.0	0.8787878787878788	1.0	
0.8367346938775511	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.9523809523809523	1.0	1.0	1.0	1.0	0	0.8541666666666666	1.0	1.0	NaN	1.0	1.0	1.0	0.9090909090909091	
0.7708333333333334	0.8857142857142857	0.9361702127659575	0.8333333333333334	1.0	0.875	NaN	0.9555555555555556	0.9111111111111111	0.875	0.9777777777777777	0.7619047619047619	0.75	1.0	1.0	0.8484848484848485	0.8541666666666666	0	0.9583333333333334	0.782608695652174	NaN	1.0	0.0	0.782608695652174	0.8181818181818182	
1.0	0.8857142857142857	1.0	0.7666666666666667	1.0	0.625	NaN	0.5111111111111111	0.5111111111111111	0.6875	0.5333333333333333	0.23809523809523808	0.65	0.3333333333333333	1.0	0.9393939393939394	1.0	0.9583333333333334	0	0.5217391304347826	NaN	0.0	0.8888888888888888	0.5217391304347826	1.0	
1.0	1.0	1.0	0.9333333333333333	1.0	0.875	NaN	0.4	0.3111111111111111	0.875	0.5333333333333333	0.9047619047619048	0.8	0.5555555555555556	1.0	0.8787878787878788	1.0	0.782608695652174	0.5217391304347826	0	NaN	0.0	0.8888888888888888	0.0	1.0	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	
1.0	1.0	1.0	1.0	1.0	1.0	NaN	0.0	0.0	1.0	0.0	1.0	0.9473684210526315	0.0	1.0	0.9473684210526315	1.0	1.0	0.0	0.0	NaN	0	1.0	0.0	1.0	
1.0	0.5555555555555556	0.6666666666666666	0.5555555555555556	1.0	0.8888888888888888	NaN	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.8888888888888888	0.5555555555555556	1.0	1.0	1.0	1.0	1.0	0.0	0.8888888888888888	0.8888888888888888	NaN	1.0	0	0.8888888888888888	0.6666666666666666	
1.0	1.0	1.0	0.9333333333333333	1.0	0.875	NaN	0.4	0.3111111111111111	0.875	0.5333333333333333	0.9047619047619048	0.8	0.5555555555555556	1.0	0.8787878787878788	1.0	0.782608695652174	0.5217391304347826	0.0	NaN	0.0	0.8888888888888888	0	1.0	
0.9090909090909091	1.0	0.9090909090909091	0.9090909090909091	1.0	1.0	NaN	1.0	1.0	1.0	1.0	0.8571428571428571	1.0	1.0	1.0	1.0	0.9090909090909091	0.8181818181818182	1.0	1.0	NaN	1.0	0.6666666666666666	1.0	0	
