0	0.95	0.05	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.2	0.95	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.95	0.0	0.0	0.0	0.9	
0.95	0	0.72	0.696969696969697	0.7307692307692307	0.696969696969697	0.0	0.7857142857142857	0.696969696969697	0.696969696969697	0.696969696969697	0.8695652173913043	0.6060606060606061	0.696969696969697	0.696969696969697	0.8787878787878788	0.696969696969697	1.0	1.0	0.7666666666666667	0.696969696969697	NaN	0.7666666666666667	0.696969696969697	0.696969696969697	0.6388888888888888	0.8947368421052632	0.6052631578947368	0.696969696969697	0.696969696969697	0.696969696969697	
0.05	0.72	0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.0	0.34782608695652173	0.72	0.0	0.0	0.96	0.0	1.0	0.0	0.12	0.0	NaN	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.68	
0.0	0.696969696969697	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
0.0	0.7307692307692307	0.0	0.0	0	0.0	0.0	0.5	0.0	0.0	0.0	0.30434782608695654	0.7307692307692307	0.0	0.0	0.9615384615384616	0.0	1.0	0.0	0.11538461538461539	0.0	NaN	0.0	0.0	0.0	0.0	0.9615384615384616	0.0	0.0	0.0	0.6923076923076923	
0.0	0.696969696969697	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
1.0	0.0	0.0	0.0	0.0	0.0	0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	1.0	1.0	1.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.5	0.7857142857142857	0.5714285714285714	0.0	0.5	0.0	1.0	0	0.0	0.0	0.0	0.0	0.5714285714285714	0.0	0.0	0.7142857142857143	0.0	1.0	0.0	0.0	0.0	NaN	0.21428571428571427	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6428571428571429	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
0.2	0.8695652173913043	0.34782608695652173	0.0	0.30434782608695654	0.0	1.0	0.0	0.0	0.0	0.0	0	0.7391304347826086	0.0	0.0	0.8260869565217391	0.0	1.0	0.0	0.0	0.0	NaN	0.13043478260869565	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.782608695652174	
0.95	0.6060606060606061	0.72	0.6060606060606061	0.7307692307692307	0.6060606060606061	0.0	0.5714285714285714	0.6060606060606061	0.6060606060606061	0.6060606060606061	0.7391304347826086	0	0.6060606060606061	0.6060606060606061	0.8484848484848485	0.6060606060606061	1.0	1.0	0.6666666666666666	0.6060606060606061	NaN	0.6666666666666666	0.6060606060606061	0.6060606060606061	0.6060606060606061	0.6666666666666666	0.6060606060606061	0.6060606060606061	0.6060606060606061	0.6363636363636364	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0.0	0	0.8484848484848485	0.0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
1.0	0.8787878787878788	0.96	0.8484848484848485	0.9615384615384616	0.8484848484848485	0.5	0.7142857142857143	0.8484848484848485	0.8484848484848485	0.8484848484848485	0.8260869565217391	0.8484848484848485	0.8484848484848485	0.8484848484848485	0	0.8484848484848485	1.0	1.0	0.8666666666666667	0.8484848484848485	NaN	0.9333333333333333	0.8484848484848485	0.8484848484848485	0.8484848484848485	1.0	0.8484848484848485	0.8484848484848485	0.8484848484848485	0.8484848484848485	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0	1.0	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	
0.0	0.7666666666666667	0.12	0.0	0.11538461538461539	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.8666666666666667	0.0	1.0	0.0	0	0.0	NaN	0.1	0.0	0.0	0.0	0.9666666666666667	0.0	0.0	0.0	0.6666666666666666	
0.0	0.696969696969697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060606060606061	0.0	0.0	0.8484848484848485	0.0	1.0	0.0	0.0	0	NaN	0.0	0.0	0.0	0.0	0.9696969696969697	0.0	0.0	0.0	0.6060606060606061	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
