0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.2	0.3888888888888889	0.5714285714285714	0.0	0.0	0.6875	0.0	0.0	0.3333333333333333	0.0	0.0	0.2777777777777778	
0.0	0	0.6	0.7857142857142857	0.0975609756097561	0.13333333333333333	0.0	0.4166666666666667	0.0	0.0	0.0	0.6875	0.0	0.0	0.40540540540540543	0.0	0.0	0.2682926829268293	
0.6666666666666666	0.6	0	0.28	0.64	0.64	0.9333333333333333	0.72	0.5714285714285714	0.6	0.6	1.0	0.6	0.6	0.88	0.6	0.6	0.64	
0.6666666666666666	0.7857142857142857	0.28	0	0.7857142857142857	0.7857142857142857	1.0	0.7857142857142857	0.5714285714285714	0.7857142857142857	0.7857142857142857	1.0	0.7857142857142857	0.7857142857142857	1.0	0.7857142857142857	0.7857142857142857	0.7857142857142857	
0.0	0.0975609756097561	0.64	0.7857142857142857	0	0.13333333333333333	0.2	0.5277777777777778	0.0	0.1	0.0975609756097561	0.6875	0.0975609756097561	0.0975609756097561	0.4864864864864865	0.14285714285714285	0.1111111111111111	0.1951219512195122	
0.0	0.13333333333333333	0.64	0.7857142857142857	0.13333333333333333	0	0.2	0.6	0.5	0.13333333333333333	0.13333333333333333	0.6875	0.13333333333333333	0.13333333333333333	0.5	0.14285714285714285	0.13333333333333333	0.3	
0.2	0.0	0.9333333333333333	1.0	0.2	0.2	0	0.4666666666666667	1.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	
0.3888888888888889	0.4166666666666667	0.72	0.7857142857142857	0.5277777777777778	0.6	0.4666666666666667	0	0.21428571428571427	0.4166666666666667	0.4166666666666667	0.8125	0.4166666666666667	0.4166666666666667	0.7777777777777778	0.4642857142857143	0.4166666666666667	0.5555555555555556	
0.5714285714285714	0.0	0.5714285714285714	0.5714285714285714	0.0	0.5	1.0	0.21428571428571427	0	0.07142857142857142	0.0	1.0	0.0	0.0	0.8571428571428571	0.5714285714285714	0.21428571428571427	0.0	
0.0	0.0	0.6	0.7857142857142857	0.1	0.13333333333333333	0.0	0.4166666666666667	0.07142857142857142	0	0.0	0.6875	0.0	0.0	0.43243243243243246	0.0	0.0	0.275	
0.0	0.0	0.6	0.7857142857142857	0.0975609756097561	0.13333333333333333	0.0	0.4166666666666667	0.0	0.0	0	0.6875	0.0	0.0	0.40540540540540543	0.0	0.0	0.2682926829268293	
0.6875	0.6875	1.0	1.0	0.6875	0.6875	0.6666666666666666	0.8125	1.0	0.6875	0.6875	0	0.6875	0.6875	0.6875	0.6875	0.6875	0.6875	
0.0	0.0	0.6	0.7857142857142857	0.0975609756097561	0.13333333333333333	0.0	0.4166666666666667	0.0	0.0	0.0	0.6875	0	0.0	0.40540540540540543	0.0	0.0	0.2682926829268293	
0.0	0.0	0.6	0.7857142857142857	0.0975609756097561	0.13333333333333333	0.0	0.4166666666666667	0.0	0.0	0.0	0.6875	0.0	0	0.40540540540540543	0.0	0.0	0.2682926829268293	
0.3333333333333333	0.40540540540540543	0.88	1.0	0.4864864864864865	0.5	0.0	0.7777777777777778	0.8571428571428571	0.43243243243243246	0.40540540540540543	0.6875	0.40540540540540543	0.40540540540540543	0	0.39285714285714285	0.4722222222222222	0.6216216216216216	
0.0	0.0	0.6	0.7857142857142857	0.14285714285714285	0.14285714285714285	0.0	0.4642857142857143	0.5714285714285714	0.0	0.0	0.6875	0.0	0.0	0.39285714285714285	0	0.0	0.32142857142857145	
0.0	0.0	0.6	0.7857142857142857	0.1111111111111111	0.13333333333333333	0.0	0.4166666666666667	0.21428571428571427	0.0	0.0	0.6875	0.0	0.0	0.4722222222222222	0.0	0	0.2777777777777778	
0.2777777777777778	0.2682926829268293	0.64	0.7857142857142857	0.1951219512195122	0.3	0.5333333333333333	0.5555555555555556	0.0	0.275	0.2682926829268293	0.6875	0.2682926829268293	0.2682926829268293	0.6216216216216216	0.32142857142857145	0.2777777777777778	0	
