0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	0	0.5	0.9130434782608695	0.9523809523809523	NaN	NaN	1.0	0.5	0.8695652173913043	0.9130434782608695	0.75	0.8695652173913043	
NaN	NaN	0.5	0	0.0	1.0	NaN	NaN	1.0	0.0	0.0	0.0	0.0	0.0	
NaN	NaN	0.9130434782608695	0.0	0	0.0	NaN	NaN	1.0	0.0	0.8695652173913043	0.0	0.0	0.8695652173913043	
NaN	NaN	0.9523809523809523	1.0	0.0	0	NaN	NaN	1.0	1.0	0.9523809523809523	0.0	0.5	0.9523809523809523	
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	
NaN	NaN	1.0	1.0	1.0	1.0	NaN	NaN	0	1.0	1.0	1.0	1.0	1.0	
NaN	NaN	0.5	0.0	0.0	1.0	NaN	NaN	1.0	0	0.0	0.0	0.0	0.0	
NaN	NaN	0.8695652173913043	0.0	0.8695652173913043	0.9523809523809523	NaN	NaN	1.0	0.0	0	0.8695652173913043	0.5	0.0	
NaN	NaN	0.9130434782608695	0.0	0.0	0.0	NaN	NaN	1.0	0.0	0.8695652173913043	0	0.0	0.8695652173913043	
NaN	NaN	0.75	0.0	0.0	0.5	NaN	NaN	1.0	0.0	0.5	0.0	0	0.5	
NaN	NaN	0.8695652173913043	0.0	0.8695652173913043	0.9523809523809523	NaN	NaN	1.0	0.0	0.0	0.8695652173913043	0.5	0	
