0	1.0	0.9444444444444444	0.08695652173913043	1.0	1.0	0.8620689655172413	0.8421052631578947	1.0	0.7758620689655172	0.8035714285714286	1.0	1.0	0.7931034482758621	0.7758620689655172	0.7931034482758621	0.7931034482758621	0.8157894736842105	0.9310344827586207	0.9	0.7931034482758621	0.38596491228070173	1.0	0.8947368421052632	NaN	0.7931034482758621	0.7833333333333333	NaN	0.7894736842105263	1.0	0.8181818181818182	0.85	0.8333333333333334	0.7894736842105263	0.8448275862068966	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.14285714285714285	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	0.0	NaN	1.0	0.125	1.0	1.0	0.0	1.0	1.0	
0.9444444444444444	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.08695652173913043	1.0	1.0	0	0.9565217391304348	1.0	1.0	1.0	0.9565217391304348	0.8695652173913043	0.782608695652174	1.0	1.0	0.782608695652174	0.8695652173913043	0.782608695652174	0.782608695652174	0.782608695652174	1.0	1.0	0.782608695652174	0.0	0.5	1.0	NaN	0.8695652173913043	0.8695652173913043	NaN	0.8695652173913043	0.9565217391304348	1.0	1.0	0.9130434782608695	0.8695652173913043	1.0	
1.0	1.0	1.0	0.9565217391304348	0	1.0	1.0	0.6666666666666666	0.0	0.0	0.25	1.0	0.0	0.25	0.0	0.25	0.25	0.5833333333333334	1.0	0.6666666666666666	0.25	0.25	0.0	0.875	NaN	1.0	0.0	NaN	1.0	0.625	1.0	1.0	0.7916666666666666	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.8620689655172413	1.0	1.0	1.0	1.0	1.0	0	0.8620689655172413	1.0	0.8620689655172413	0.8620689655172413	1.0	1.0	0.8620689655172413	0.8620689655172413	0.8620689655172413	0.8620689655172413	0.9310344827586207	0.7931034482758621	0.8620689655172413	0.8620689655172413	0.8620689655172413	1.0	0.8620689655172413	NaN	0.8620689655172413	0.8620689655172413	NaN	0.8620689655172413	1.0	0.8181818181818182	1.0	0.9310344827586207	0.8620689655172413	0.7586206896551724	
0.8421052631578947	1.0	1.0	1.0	0.6666666666666666	1.0	0.8620689655172413	0	0.8	0.7543859649122807	0.625	1.0	0.5294117647058824	0.6140350877192983	0.7543859649122807	0.6140350877192983	0.6140350877192983	0.8421052631578947	0.9298245614035088	0.49122807017543857	0.6140350877192983	0.7017543859649122	1.0	0.8596491228070176	NaN	0.7543859649122807	0.7543859649122807	NaN	0.7543859649122807	1.0	0.8181818181818182	1.0	0.9298245614035088	0.7543859649122807	0.8070175438596491	
1.0	0.0	1.0	0.9565217391304348	0.0	1.0	1.0	0.8	0	0.05	0.55	0.0	0.0	0.55	0.05	0.55	0.55	0.7368421052631579	1.0	0.775	0.55	0.55	0.0	0.925	NaN	1.0	0.0	NaN	1.0	0.4	1.0	0.925	0.5	1.0	1.0	
0.7758620689655172	0.0	1.0	0.8695652173913043	0.0	1.0	0.8620689655172413	0.7543859649122807	0.05	0	0.5178571428571429	0.0	0.0	0.5172413793103449	0.0	0.5172413793103449	0.5172413793103449	0.631578947368421	0.9310344827586207	0.7068965517241379	0.5172413793103449	0.40350877192982454	0.0	0.7894736842105263	NaN	0.896551724137931	0.0	NaN	0.8947368421052632	0.4883720930232558	0.8181818181818182	0.9482758620689655	0.4482758620689655	0.8947368421052632	0.896551724137931	
0.8035714285714286	1.0	1.0	0.782608695652174	0.25	1.0	0.8620689655172413	0.625	0.55	0.5178571428571429	0	1.0	0.0	0.0	0.5178571428571429	0.0	0.0	0.0	0.9285714285714286	0.625	0.0	0.4107142857142857	0.0	0.8214285714285714	NaN	0.39285714285714285	0.5178571428571429	NaN	0.39285714285714285	0.9302325581395349	0.8181818181818182	1.0	0.9285714285714286	0.39285714285714285	0.8035714285714286	
1.0	0.14285714285714285	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	0.0	NaN	1.0	0.0	1.0	0.8571428571428571	0.0	1.0	1.0	
1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5294117647058824	0.0	0.0	0.0	1.0	0	0.0	0.0	0.0	0.0	0.47058823529411764	1.0	0.5294117647058824	0.0	0.0	0.5	1.0	NaN	1.0	0.0	NaN	1.0	0.8823529411764706	1.0	1.0	1.0	1.0	1.0	
0.7931034482758621	1.0	1.0	0.782608695652174	0.25	1.0	0.8620689655172413	0.6140350877192983	0.55	0.5172413793103449	0.0	1.0	0.0	0	0.5172413793103449	0.0	0.0	0.0	0.9310344827586207	0.6379310344827587	0.0	0.40350877192982454	0.0	0.8245614035087719	NaN	0.39655172413793105	0.5172413793103449	NaN	0.38596491228070173	0.9302325581395349	0.8181818181818182	1.0	0.9310344827586207	0.38596491228070173	0.7931034482758621	
0.7758620689655172	0.0	1.0	0.8695652173913043	0.0	1.0	0.8620689655172413	0.7543859649122807	0.05	0.0	0.5178571428571429	0.0	0.0	0.5172413793103449	0	0.5172413793103449	0.5172413793103449	0.631578947368421	0.9310344827586207	0.7068965517241379	0.5172413793103449	0.40350877192982454	0.0	0.7894736842105263	NaN	0.896551724137931	0.0	NaN	0.8947368421052632	0.4883720930232558	0.8181818181818182	0.9482758620689655	0.4482758620689655	0.8947368421052632	0.896551724137931	
