1	1	2574
1	2	551
1	3	33
2	1	676
2	2	55
2	3	16
3	1	920
4	1	1125
4	2	139
4	3	123
4	4	19
5	1	1565
6	1	98
6	2	62
7	1	629
7	2	156
7	3	124
8	1	102
8	2	25
8	3	38
9	1	24
10	1	172
10	2	35
10	3	46
10	4	11
11	1	46
11	2	75
12	1	2707
12	2	1011
12	3	240
13	1	1048
13	2	131
15	1	659
15	2	234
15	3	159
16	1	294
17	1	60
18	1	317
18	2	72
18	3	8
19	1	866
19	2	256
19	3	168
19	4	317
19	5	112
19	6	48
20	1	463
20	2	150
20	3	51
21	1	1595
21	2	306
21	3	16
21	4	16
22	1	874
22	2	660
22	3	536
22	4	244
22	5	60
22	6	121
22	7	19
22	8	16
23	1	141
23	2	184
23	3	23
24	1	207
24	2	36
24	3	16
25	1	540
26	1	178
26	2	179
27	1	84
27	2	11
28	1	562
28	2	117
30	1	72
30	2	49
30	3	56
30	4	3
30	5	8
31	1	274
31	2	114
32	1	673
32	2	89
32	3	20
32	4	37
33	1	60
33	2	33
34	1	282
34	2	38
34	3	8
35	1	585
35	2	228
36	1	194
37	1	257
37	2	274
37	3	103
38	1	339
38	2	187
38	3	21
39	1	146
40	1	414
40	2	138
41	1	199
41	2	310
42	1	1712
42	2	428
42	3	23
43	1	686
43	2	267
43	3	68
44	1	1106
44	2	399
44	3	289
45	1	687
45	2	137
46	1	709
46	2	66
47	1	1093
47	2	495
47	3	7
48	1	958
48	2	145
48	3	108
48	4	10
49	1	374
49	2	259
49	3	41
50	1	255
50	2	135
50	3	134
51	1	888
51	2	431
52	1	219
52	2	4
53	1	337
53	2	431
53	3	234
54	1	372
54	2	64
55	1	317
57	1	372
57	2	282
57	3	39
57	4	41
57	5	14
58	1	334
58	2	218
58	3	13
59	1	356
59	2	225
59	3	87
60	1	864
60	2	499
60	3	91
61	1	1264
61	2	279
61	3	56
62	1	335
62	2	145
62	3	17
63	1	307
63	2	17
64	1	1303
64	2	362
64	3	41
64	4	48
64	5	79
64	6	34
64	7	76
64	8	10
65	1	245
65	2	58
65	3	19
66	1	79
66	2	51
68	1	420
68	2	241
68	3	18
68	4	21
68	5	12
69	1	620
69	2	158
