0	1.0	1.0	0.9828767123287672	0.9557761732851986	1.0	1.0	1.0	1.0	1.0	0.9742268041237113	1.0	0.9532442748091603	1.0	1.0	0.949748743718593	1.0	1.0	0.9706867671691792	1.0	1.0	1.0	0.9698492462311558	0.9547008547008548	1.0	1.0	1.0	0.9262981574539364	1.0	1.0	1.0	0.9603658536585366	1.0	0.957286432160804	1.0	0.96	0.9940357852882704	1.0	0.9447236180904522	1.0	1.0	0.9254606365159129	1.0	1.0	1.0	0.9463986599664992	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9388609715242882	1.0	1.0	1.0	1.0	0.9528619528619529	0.9581239530988275	1.0	1.0	1.0	1.0	1.0	1.0	0.964824120603015	1.0	1.0	0.964824120603015	1.0	1.0	1.0	0.9623115577889447	1.0	1.0	0.9430485762144054	1.0	1.0	1.0	
1.0	0	0.9766584766584766	1.0	1.0	0.9815724815724816	0.9766584766584766	1.0	1.0	0.9754299754299754	1.0	1.0	1.0	0.9422604422604423	0.98989898989899	1.0	0.9975429975429976	0.9938574938574939	1.0	0.9815724815724816	0.9803439803439803	1.0	1.0	1.0	0.9852579852579852	0.9778869778869779	1.0	1.0	1.0	1.0	0.9889434889434889	1.0	0.957002457002457	1.0	0.9889434889434889	1.0	1.0	0.9428104575163399	1.0	0.961916461916462	0.9803439803439803	1.0	1.0	0.9705159705159705	1.0	1.0	0.984029484029484	0.9692874692874693	1.0	0.9803439803439803	1.0	0.9766584766584766	1.0	1.0	0.9705159705159705	0.9754299754299754	0.9815724815724816	0.9926289926289926	1.0	1.0	0.9926289926289926	0.9975429975429976	0.9877149877149877	0.9545454545454546	0.9858247422680413	0.9852579852579852	1.0	1.0	0.995085995085995	1.0	0.9987714987714987	0.9975429975429976	1.0	1.0	0.9545454545454546	0.9852579852579852	1.0	0.9926289926289926	0.9778869778869779	1.0	
1.0	0.9766584766584766	0	1.0	1.0	0.9990601503759399	0.9126984126984127	1.0	1.0	0.9988165680473373	1.0	1.0	1.0	0.9854469854469855	0.9116161616161617	1.0	1.0	0.9181034482758621	1.0	0.9990118577075099	0.9101382488479263	1.0	1.0	1.0	0.9425087108013938	0.9989669421487604	1.0	1.0	1.0	1.0	0.9686411149825784	1.0	0.9988532110091743	1.0	0.9703832752613241	1.0	1.0	0.9983660130718954	1.0	0.9920141969831411	0.9320214669051878	1.0	1.0	0.9642857142857143	1.0	1.0	0.9907749077490775	0.9389587073608617	1.0	0.9329268292682927	1.0	0.9146341463414634	1.0	1.0	0.955574912891986	0.9912891986062717	0.9982578397212544	0.9524647887323944	1.0	1.0	0.9224738675958188	0.9991289198606271	0.9982578397212544	0.9914933837429112	0.9987113402061856	0.9503484320557491	1.0	1.0	0.9965156794425087	1.0	0.990418118466899	0.9991289198606271	0.9642857142857143	1.0	0.9921602787456446	0.9502617801047121	1.0	0.955574912891986	0.990418118466899	1.0	
0.9828767123287672	1.0	1.0	0	0.9486301369863014	1.0	1.0	1.0	1.0	1.0	0.9828767123287672	1.0	0.9863013698630136	1.0	1.0	0.9041095890410958	1.0	1.0	0.958904109589041	1.0	1.0	1.0	0.958904109589041	0.9006849315068494	1.0	1.0	1.0	0.9417808219178082	1.0	1.0	1.0	0.9212328767123288	1.0	0.9417808219178082	1.0	0.9212328767123288	1.0	1.0	0.928082191780822	1.0	1.0	0.9417808219178082	1.0	1.0	1.0	0.9417808219178082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9417808219178082	1.0	1.0	1.0	1.0	0.9417808219178082	0.9417808219178082	1.0	1.0	1.0	1.0	1.0	1.0	0.9931506849315068	1.0	1.0	0.9486301369863014	1.0	1.0	1.0	0.958904109589041	1.0	1.0	0.9417808219178082	1.0	1.0	1.0	
0.9557761732851986	1.0	1.0	0.9486301369863014	0	0.9990601503759399	1.0	1.0	1.0	1.0	0.979381443298969	1.0	0.9618320610687023	1.0	1.0	0.9323104693140795	1.0	1.0	0.9593862815884476	1.0	1.0	1.0	0.9485559566787004	0.9503610108303249	1.0	1.0	1.0	0.8962093862815884	1.0	1.0	1.0	0.9339430894308943	1.0	0.9377256317689531	1.0	0.9347368421052632	1.0	1.0	0.8916967509025271	1.0	1.0	0.8998194945848376	1.0	1.0	1.0	0.9061371841155235	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9034296028880866	1.0	1.0	1.0	1.0	0.9368231046931408	0.9052346570397112	1.0	1.0	1.0	1.0	1.0	1.0	0.9747292418772563	1.0	1.0	0.9530685920577617	1.0	1.0	1.0	0.9548736462093863	1.0	1.0	0.9422382671480144	1.0	1.0	1.0	
1.0	0.9815724815724816	0.9990601503759399	1.0	0.9990601503759399	0	0.9990079365079365	1.0	1.0	0.9751479289940829	1.0	1.0	1.0	0.9854469854469855	0.9848484848484849	1.0	0.9808917197452229	0.9989224137931034	1.0	0.9535573122529645	0.9988479262672811	1.0	1.0	1.0	0.9915413533834586	0.9648760330578512	1.0	1.0	1.0	1.0	0.9990601503759399	1.0	0.9587155963302753	1.0	0.9990601503759399	1.0	1.0	0.9493464052287581	1.0	0.9624060150375939	0.9990601503759399	1.0	0.9915413533834586	0.9990601503759399	1.0	1.0	0.993421052631579	0.9990601503759399	1.0	0.9990601503759399	1.0	0.9990601503759399	1.0	1.0	0.9990601503759399	0.993421052631579	1.0	0.9915413533834586	1.0	1.0	0.9915413533834586	0.9981203007518797	0.9962406015037594	0.9886578449905482	0.9664948453608248	0.9990601503759399	1.0	1.0	1.0	1.0	0.9915413533834586	0.9981203007518797	1.0	1.0	0.9887218045112782	0.9990601503759399	1.0	0.9915413533834586	0.9981203007518797	1.0	
1.0	0.9766584766584766	0.9126984126984127	1.0	1.0	0.9990079365079365	0	1.0	1.0	0.9988165680473373	1.0	1.0	1.0	0.9854469854469855	0.9368686868686869	1.0	1.0	0.9558189655172413	1.0	0.9990079365079365	0.9470046082949308	1.0	1.0	1.0	0.9751984126984127	0.9989669421487604	1.0	1.0	1.0	1.0	0.9632936507936508	1.0	0.9988532110091743	1.0	0.9732142857142857	1.0	1.0	0.9983660130718954	1.0	0.9910714285714286	0.9553571428571429	1.0	1.0	0.9583333333333334	1.0	1.0	0.9900793650793651	0.9404761904761905	1.0	0.9553571428571429	1.0	0.9136904761904762	1.0	1.0	0.9573412698412699	0.9900793650793651	0.998015873015873	0.9672619047619048	1.0	1.0	0.9722222222222222	0.9990079365079365	0.998015873015873	0.9910714285714286	0.9987113402061856	0.9523809523809523	1.0	1.0	0.996031746031746	1.0	0.9910714285714286	0.9990079365079365	0.9563492063492064	1.0	0.9910714285714286	0.9523809523809523	1.0	0.9523809523809523	0.9890873015873016	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.9516129032258065	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9632352941176471	1.0	1.0	0.9878892733564014	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9878892733564014	1.0	1.0	1.0	0.9743842364532019	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9870242214532872	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.9754299754299754	0.9988165680473373	1.0	1.0	0.9751479289940829	0.9988165680473373	1.0	1.0	0	1.0	1.0	1.0	0.9715976331360947	0.9848484848484849	1.0	0.9928994082840237	0.9988165680473373	1.0	0.9704142011834319	0.9988165680473373	1.0	1.0	1.0	0.9893491124260355	0.9751479289940829	1.0	1.0	1.0	1.0	0.98698224852071	1.0	0.9715976331360947	1.0	0.98698224852071	1.0	1.0	0.9607843137254902	1.0	0.9834319526627219	0.9988165680473373	1.0	0.9952662721893492	0.9988165680473373	1.0	1.0	0.9940828402366864	0.9988165680473373	1.0	0.9988165680473373	1.0	0.9988165680473373	1.0	1.0	0.9988165680473373	0.9940828402366864	1.0	0.9893491124260355	1.0	1.0	0.9834319526627219	0.9857988165680474	0.9988165680473373	0.9857988165680474	0.9716494845360825	0.9928994082840237	1.0	1.0	1.0	1.0	0.9893491124260355	0.9976331360946745	0.9940828402366864	1.0	0.9857988165680474	0.9928994082840237	1.0	0.9893491124260355	0.9952662721893492	1.0	
