0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0	1.0	0.9713701431492843	1.0	1.0	1.0	1.0	0.8311258278145696	0.8976377952755905	1.0	0.9153543307086615	0.970276008492569	1.0	1.0	1.0	1.0	1.0	0.8787878787878788	1.0	0.9617486338797814	0.9045275590551181	1.0	1.0	1.0	0.9724409448818898	1.0	1.0	1.0	0.8927165354330708	1.0	0.9698275862068966	1.0	1.0	0.890748031496063	1.0	0.9724409448818898	0.9094488188976378	0.962059620596206	0.8828740157480315	0.9724409448818898	1.0	1.0	0.90748031496063	0.8927165354330708	0.8917322834645669	1.0	1.0	0.9724409448818898	1.0	0.8946850393700787	0.9439102564102564	0.905511811023622	0.9714566929133859	1.0	1.0	0.8927165354330708	1.0	0.9724409448818898	1.0	1.0	1.0	0.9015748031496063	1.0	1.0	0.9714566929133859	0.8986220472440944	0.9124015748031497	0.9714566929133859	1.0	0.8986220472440944	1.0	0.9045275590551181	1.0	0.9714566929133859	1.0	0.8927165354330708	1.0	0.9724409448818898	1.0	1.0	1.0	1.0	1.0	0.9124015748031497	1.0	0.9724409448818898	1.0	1.0	0.90748031496063	0.9724409448818898	1.0	0.9124015748031497	0.9714566929133859	1.0	1.0	0.8877952755905512	1.0	1.0	0.9724409448818898	1.0	1.0	0.9045275590551181	1.0	0.971830985915493	1.0	0.9015748031496063	0.9015748031496063	0.9724409448818898	1.0	1.0	0.9124015748031497	0.8858267716535433	1.0	0.9724409448818898	1.0	0.9045275590551181	1.0	0.9724409448818898	1.0	0.9094488188976378	0.9724409448818898	1.0	0.8927165354330708	1.0	1.0	
1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9257142857142857	1.0	1.0	1.0	0.9056179775280899	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9289568345323741	1.0	1.0	1.0	0.9256756756756757	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9075043630017452	1.0	1.0	1.0	1.0	0.9328097731239092	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9092495636998255	1.0	1.0	1.0	0.9118673647469459	1.0	1.0	1.0	1.0	0.89937106918239	1.0	1.0	1.0	1.0	1.0	0.9197207678883071	1.0	1.0	1.0	1.0	1.0	0.9179755671902269	1.0	1.0	1.0	1.0	1.0	0.9016393442622951	1.0	1.0	1.0	0.944153577661431	1.0	1.0	1.0	0.9145907473309609	1.0	1.0	0.912739965095986	1.0	1.0	1.0	1.0	1.0	1.0	0.9118673647469459	1.0	1.0	1.0	0.9369287020109689	1.0	1.0	1.0	0.9406631762652705	1.0	1.0	1.0	1.0	1.0	0.9118673647469459	1.0	1.0	1.0	1.0	1.0	0.8705583756345178	
1.0	0.9713701431492843	1.0	0	1.0	1.0	1.0	1.0	0.9635761589403974	0.9713701431492843	1.0	0.9713701431492843	0.9193205944798302	1.0	1.0	1.0	1.0	1.0	0.9673659673659674	1.0	0.8797814207650273	0.9713701431492843	1.0	1.0	1.0	0.9192229038854806	1.0	1.0	1.0	0.9713701431492843	1.0	0.9310344827586207	1.0	1.0	0.9713701431492843	1.0	0.8957055214723927	0.9846625766871165	0.9092140921409214	0.9683026584867076	0.9212678936605317	1.0	1.0	0.9713701431492843	0.9713701431492843	0.9723926380368099	1.0	1.0	0.9263803680981595	1.0	0.9713701431492843	1.0	0.9713701431492843	0.9366053169734151	1.0	1.0	0.9713701431492843	1.0	0.918200408997955	1.0	1.0	1.0	0.9713701431492843	1.0	1.0	0.918200408997955	0.9713701431492843	0.9713701431492843	0.9396728016359919	1.0	0.9713701431492843	1.0	0.9713701431492843	1.0	0.9202453987730062	0.9989775051124744	0.9713701431492843	1.0	0.9355828220858896	1.0	1.0	1.0	1.0	1.0	0.9713701431492843	1.0	0.8987730061349694	1.0	1.0	0.9713701431492843	0.9325153374233128	1.0	0.9713701431492843	0.9049079754601227	1.0	1.0	0.9713701431492843	1.0	1.0	0.9151329243353783	1.0	1.0	0.9713701431492843	1.0	0.9161554192229039	1.0	0.9713701431492843	0.9713701431492843	0.9335378323108384	1.0	1.0	0.9713701431492843	0.9713701431492843	1.0	0.9151329243353783	1.0	0.9713701431492843	1.0	0.9161554192229039	1.0	0.9713701431492843	0.9406952965235174	1.0	0.9713701431492843	1.0	1.0	
1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9835589941972921	1.0	1.0	1.0	1.0	0.9565826330532213	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9704251386321626	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9637681159420289	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9879421221864951	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9869358669833729	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.976482617586912	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9744186046511628	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.976482617586912	1.0	0.9989775051124744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9631901840490797	1.0	1.0	1.0	1.0	1.0	1.0	0.9989775051124744	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9846625766871165	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9979633401221996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9979633401221996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9796334012219959	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9796334012219959	1.0	1.0	1.0	1.0	1.0	0.9979633401221996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9979633401221996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9796334012219959	1.0	1.0	1.0	1.0	0.9327902240325866	1.0	1.0	1.0	0.9979633401221996	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9136546184738956	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9976076555023924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9533492822966507	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.953125	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.8311258278145696	1.0	0.9635761589403974	1.0	1.0	1.0	1.0	0	0.8195364238410596	1.0	0.8658940397350994	0.9635761589403974	1.0	1.0	1.0	0.9917218543046358	1.0	0.8195364238410596	0.9917218543046358	0.9635761589403974	0.8410596026490066	1.0	0.9933774834437086	1.0	0.9635761589403974	1.0	1.0	1.0	0.8096026490066225	1.0	0.9635761589403974	1.0	1.0	0.7996688741721855	0.9917218543046358	0.9635761589403974	0.8311258278145696	0.9635761589403974	0.7036423841059603	0.9635761589403974	0.9900662251655629	1.0	0.8493377483443708	0.8609271523178808	0.7235099337748344	0.9950331125827815	1.0	0.9635761589403974	1.0	0.8294701986754967	0.9420529801324503	0.8096026490066225	0.9503311258278145	1.0	1.0	0.7235099337748344	0.9900662251655629	0.9635761589403974	1.0	1.0	1.0	0.7384105960264901	0.9900662251655629	1.0	0.9619205298013245	0.7632450331125827	0.8178807947019867	0.9519867549668874	1.0	0.7632450331125827	0.9917218543046358	0.804635761589404	0.9900662251655629	0.9619205298013245	1.0	0.75	0.9933774834437086	0.9635761589403974	1.0	1.0	1.0	1.0	1.0	0.8410596026490066	0.9933774834437086	0.9635761589403974	1.0	1.0	0.8543046357615894	0.9635761589403974	1.0	0.8162251655629139	0.9602649006622517	0.9933774834437086	1.0	0.7698675496688742	0.9933774834437086	1.0	0.9619205298013245	1.0	1.0	0.7864238410596026	0.9917218543046358	0.9635761589403974	1.0	0.8394039735099338	0.8658940397350994	0.9635761589403974	1.0	1.0	0.8526490066225165	0.8443708609271523	1.0	0.9635761589403974	0.9933774834437086	0.7582781456953642	0.9917218543046358	0.9635761589403974	1.0	0.8493377483443708	0.9635761589403974	0.9933774834437086	0.7268211920529801	0.9900662251655629	1.0	
1.0	0.8976377952755905	1.0	0.9713701431492843	1.0	1.0	1.0	1.0	0.8195364238410596	0	1.0	0.906496062992126	0.970276008492569	1.0	1.0	1.0	1.0	1.0	0.8484848484848485	1.0	0.9617486338797814	0.9177837354781054	1.0	1.0	1.0	0.972972972972973	1.0	1.0	1.0	0.9085570469798657	1.0	0.9698275862068966	1.0	1.0	0.9193262411347518	1.0	0.9756944444444444	0.9320469798657718	0.962059620596206	0.8909395973154363	0.9765100671140939	1.0	1.0	0.9126050420168067	0.9080357142857143	0.8926174496644296	1.0	1.0	0.974910394265233	1.0	0.9194630872483222	0.9294871794871795	0.9211409395973155	0.9756711409395973	1.0	0.9981515711645101	0.8993981083404987	1.0	0.9731543624161074	1.0	1.0	1.0	0.9186241610738255	1.0	1.0	0.9728464419475655	0.910234899328859	0.9052013422818792	0.9748322147651006	1.0	0.910234899328859	1.0	0.9169463087248322	1.0	0.9697986577181208	1.0	0.9035234899328859	1.0	0.9706375838926175	1.0	1.0	1.0	1.0	1.0	0.9253355704697986	1.0	0.9765100671140939	1.0	1.0	0.9261744966442953	0.9765100671140939	1.0	0.9219798657718121	0.9756711409395973	1.0	1.0	0.9119127516778524	1.0	1.0	0.9765100671140939	1.0	1.0	0.9135906040268457	1.0	0.971830985915493	1.0	0.9278523489932886	0.9144295302013423	0.9765100671140939	1.0	1.0	0.924831081081081	0.9194630872483222	1.0	0.9765100671140939	1.0	0.9135906040268457	1.0	0.9765100671140939	1.0	0.910234899328859	0.9763513513513513	1.0	0.8851815505397449	1.0	1.0	
