0	0.9978401727861771	0.9441021126760564	1.0	0.9871323529411765	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	0.9798206278026906	0.9580838323353293	0.9947201689545935	0.9744801512287334	0.9822834645669292	1.0	1.0	0.9804526748971193	0.9963414634146341	0.99706457925636	0.9847908745247148	0.9817251461988304	0.960635359116022	1.0	0.989329268292683	0.9491701244813278	1.0	0.967551622418879	0.9875	1.0	0.9488549618320611	0.9290187891440501	0.9840764331210191	0.9611650485436893	0.9757575757575757	0.9675675675675676	0.9686700767263428	1.0	0.9979865771812081	0.99617903930131	0.9657142857142857	0.9724231464737794	1.0	0.9715261958997722	0.9864130434782609	0.9851274787535411	0.9962825278810409	0.9981927710843373	0.9896755162241888	1.0	0.9696202531645569	0.963071512309496	0.995768688293371	0.9945770065075922	1.0	0.9833597464342314	1.0	0.996059889676911	0.9696485623003195	1.0	1.0	0.983177570093458	1.0	0.9527027027027027	0.9960222752585521	0.9610136452241715	0.9805194805194806	1.0	1.0	0.9743589743589743	0.9715619694397284	0.9993686868686869	0.9956383822363204	0.9809220985691574	1.0	0.995850622406639	0.9845013477088949	1.0	0.9957716701902748	0.9545782263878875	1.0	0.9967555875991349	0.9551749271137027	0.996395097332372	1.0	1.0	0.9952755905511811	0.9956331877729258	0.9619952494061758	1.0	0.952054794520548	0.9954954954954955	1.0	0.9982435597189696	0.9790419161676647	1.0	1.0	0.9546666666666667	0.9679437060203284	1.0	0.9798994974874372	1.0	
0.9978401727861771	0	0.9978401727861771	1.0	0.9816176470588235	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.911987041036717	0.996219281663516	1.0	1.0	1.0	1.0	0.9304878048780488	0.9951076320939335	1.0	0.9978070175438597	1.0	1.0	0.9862804878048781	1.0	1.0	0.9985250737463127	1.0	1.0	1.0	0.9989561586638831	1.0	1.0	1.0	0.9986486486486487	1.0	1.0	0.9966442953020134	0.9405021834061136	1.0	0.9994600431965442	1.0	1.0	1.0	1.0	1.0	0.9379518072289157	0.9129793510324484	1.0	0.9987341772151899	1.0	0.998589562764457	0.9262472885032538	1.0	0.9992076069730587	1.0	0.927645788336933	1.0	1.0	1.0	0.9990654205607477	1.0	1.0	0.9190064794816415	1.0	0.9990723562152134	1.0	1.0	0.9988344988344988	0.9983801295896328	1.0	0.9260259179265659	1.0	1.0	0.9168466522678186	0.9993261455525606	1.0	1.0	0.9994600431965442	1.0	0.9146868250539957	0.9983801295896328	0.9065874730021598	1.0	1.0	0.9976377952755906	1.0	1.0	1.0	0.9994600431965442	0.8941684665226782	1.0	0.9502341920374707	0.9994600431965442	1.0	1.0	0.9973002159827213	1.0	1.0	0.9974874371859297	1.0	
0.9441021126760564	0.9978401727861771	0	1.0	0.9871323529411765	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	0.9753363228699552	0.967814371257485	0.9952481520591341	0.9829867674858223	0.9803149606299213	1.0	1.0	0.9670781893004116	0.9975609756097561	0.9823874755381604	0.9885931558935361	0.9883040935672515	0.9827348066298343	1.0	0.9878048780487805	0.9408713692946058	1.0	0.9837758112094396	0.9875	1.0	0.9641221374045802	0.9906054279749478	0.9856687898089171	0.9669902912621359	0.9696969696969697	0.9662162162162162	0.9635549872122762	1.0	0.9979865771812081	0.99617903930131	0.97	0.9665461121157324	1.0	0.9715261958997722	0.9870923913043478	0.9780453257790368	0.9972118959107806	0.9987951807228915	0.9896755162241888	1.0	0.9582278481012658	0.9507620164126612	0.995768688293371	0.995119305856833	1.0	0.9865293185419969	1.0	0.9942781690140845	0.9728434504792333	1.0	1.0	0.9925233644859813	1.0	0.9418918918918919	0.9960387323943662	0.9736842105263158	0.987012987012987	1.0	1.0	0.9871794871794872	0.9779929577464789	1.0	0.9960387323943662	0.9817170111287759	1.0	0.9960387323943662	0.9898921832884097	1.0	0.9968287526427061	0.9546654929577465	1.0	0.9960387323943662	0.9313380281690141	0.9960387323943662	1.0	1.0	0.988976377952756	0.9989082969432315	0.9857482185273159	1.0	0.948943661971831	0.995945945945946	1.0	0.9976580796252927	0.9788732394366197	1.0	1.0	0.9568888888888889	0.9766725352112676	1.0	0.9849246231155779	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.9484126984126984	1.0	1.0	1.0	1.0	1.0	1.0	0.9390243902439024	1.0	1.0	1.0	1.0	1.0	1.0	0.9140211640211641	1.0	1.0	1.0	1.0	1.0	0.8536121673003803	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9074074074074074	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9338624338624338	0.9259259259259259	1.0	1.0	0.9126984126984127	1.0	1.0	0.9378306878306878	1.0	1.0	1.0	1.0	1.0	0.9074074074074074	0.9986772486772487	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9523809523809523	0.9325396825396826	1.0	1.0	0.9087301587301587	1.0	0.9378306878306878	
0.9871323529411765	0.9816176470588235	0.9871323529411765	1.0	0	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	0.9319852941176471	1.0	1.0	0.9981617647058824	1.0	1.0	1.0	1.0	0.9961977186311787	1.0	1.0	1.0	0.9209558823529411	1.0	1.0	1.0	0.9117647058823529	1.0	1.0	1.0	1.0	1.0	0.9963235294117647	1.0	1.0	1.0	1.0	0.9044117647058824	1.0	1.0	1.0	1.0	1.0	0.9871323529411765	1.0	1.0	0.9264705882352942	1.0	1.0	0.9852941176470589	0.9430147058823529	0.9264705882352942	1.0	1.0	1.0	0.9080882352941176	1.0	1.0	1.0	1.0	1.0	0.9871323529411765	0.9080882352941176	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9209558823529411	1.0	1.0	0.9080882352941176	1.0	1.0	1.0	0.9834558823529411	1.0	0.9283088235294118	0.9889705882352942	0.9172794117647058	1.0	1.0	1.0	1.0	1.0	1.0	0.9650735294117647	0.9356617647058824	1.0	1.0	1.0	1.0	1.0	0.9852941176470589	0.9797794117647058	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9083333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9951923076923077	1.0	0.8245192307692307	1.0	0.9879807692307693	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9951923076923077	1.0	1.0	0.8365384615384616	1.0	1.0	1.0	1.0	1.0	1.0	0.8317307692307693	1.0	1.0	1.0	0.9975961538461539	1.0	1.0	0.8653846153846154	0.9879807692307693	1.0	1.0	0.8341346153846154	1.0	1.0	1.0	0.9879807692307693	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9951923076923077	1.0	1.0	0.9879807692307693	1.0	0.8317307692307693	1.0	1.0	1.0	0.9951923076923077	1.0	0.9951923076923077	0.8197115384615384	1.0	1.0	1.0	1.0	0.875	1.0	1.0	0.8197115384615384	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9918032786885246	1.0	0.9918032786885246	1.0	0.9918032786885246	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	0.994535519125683	1.0	1.0	0.9918032786885246	1.0	1.0	0.9918032786885246	0.994535519125683	0.9918032786885246	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	0.994535519125683	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9918032786885246	1.0	1.0	0.9918032786885246	1.0	1.0	1.0	0.9918032786885246	1.0	0.994535519125683	0.994535519125683	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	1.0	0.994535519125683	0.9918032786885246	1.0	1.0	1.0	1.0	1.0	0.9918032786885246	0.994535519125683	1.0	1.0	1.0	
