0	0.9063492063492063	0.9577464788732394	0.9002590673575129	0.9283819628647215	0.8898963730569949	1.0	0.939119170984456	1.0	1.0	0.9365284974093264	1.0	0.9637305699481865	0.9417098445595855	0.9494818652849741	0.9546632124352331	
0.9063492063492063	0	0.9253968253968254	0.8603174603174604	0.8650793650793651	0.8809523809523809	1.0	0.9253968253968254	1.0	1.0	0.8920634920634921	1.0	0.9253968253968254	0.8952380952380953	0.8841269841269841	0.9365079365079365	
0.9577464788732394	0.9253968253968254	0	0.928169014084507	0.9295774647887324	0.9464788732394366	1.0	0.9478873239436619	1.0	1.0	0.9253521126760563	1.0	0.9492957746478873	0.9309859154929577	0.9295774647887324	0.956338028169014	
0.9002590673575129	0.8603174603174604	0.928169014084507	0	0.8779840848806366	0.9114583333333334	1.0	0.9489583333333333	0.9989583333333333	1.0	0.9256756756756757	1.0	0.9236453201970444	0.9270833333333334	0.9135416666666667	0.9625	
0.9283819628647215	0.8650793650793651	0.9295774647887324	0.8779840848806366	0	0.8607427055702918	1.0	0.9376657824933687	1.0	1.0	0.9190981432360743	1.0	0.9389920424403183	0.8872679045092838	0.9111405835543767	0.9588859416445623	
0.8898963730569949	0.8809523809523809	0.9464788732394366	0.9114583333333334	0.8607427055702918	0	1.0	0.9318181818181818	1.0	1.0	0.9054054054054054	1.0	0.9556650246305419	0.9385245901639344	0.9334016393442623	0.9487704918032787	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.939119170984456	0.9253968253968254	0.9478873239436619	0.9489583333333333	0.9376657824933687	0.9318181818181818	1.0	0	1.0	1.0	0.9493243243243243	1.0	0.9704433497536946	0.9566115702479339	0.9535123966942148	0.9421487603305785	
1.0	1.0	1.0	0.9989583333333333	1.0	1.0	1.0	1.0	0	0.9745762711864406	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9745762711864406	0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9365284974093264	0.8920634920634921	0.9253521126760563	0.9256756756756757	0.9190981432360743	0.9054054054054054	1.0	0.9493243243243243	1.0	1.0	0	1.0	0.9347290640394089	0.9054054054054054	0.8873873873873874	0.9335585585585585	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	
0.9637305699481865	0.9253968253968254	0.9492957746478873	0.9236453201970444	0.9389920424403183	0.9556650246305419	1.0	0.9704433497536946	1.0	1.0	0.9347290640394089	1.0	0	0.9642857142857143	0.04926108374384237	0.9334975369458128	
0.9417098445595855	0.8952380952380953	0.9309859154929577	0.9270833333333334	0.8872679045092838	0.9385245901639344	1.0	0.9566115702479339	1.0	1.0	0.9054054054054054	1.0	0.9642857142857143	0	0.9355432780847146	0.9567219152854513	
0.9494818652849741	0.8841269841269841	0.9295774647887324	0.9135416666666667	0.9111405835543767	0.9334016393442623	1.0	0.9535123966942148	1.0	1.0	0.8873873873873874	1.0	0.04926108374384237	0.9355432780847146	0	0.9005190311418685	
0.9546632124352331	0.9365079365079365	0.956338028169014	0.9625	0.9588859416445623	0.9487704918032787	1.0	0.9421487603305785	1.0	1.0	0.9335585585585585	1.0	0.9334975369458128	0.9567219152854513	0.9005190311418685	0	
