0	0.8797653958944281	0.866822429906542	0.9281553398058252	0.8845291479820628	1.0	1.0	0.8675925925925926	0.878716744913928	0.8975044563279857	1.0	0.8880866425992779	0.8959580838323353	0.8982035928143712	0.8781190019193857	0.891640866873065	1.0	0.9090909090909091	0.9011976047904192	1.0	0.884375	0.7941176470588235	0.8907185628742516	0.9051204819277109	1.0	0.8982035928143712	1.0	0.9072398190045249	0.8787425149700598	0.9011976047904192	1.0	0.899390243902439	0.8817365269461078	0.905688622754491	1.0	0.8937125748502994	1.0	0.8899700598802395	0.9236526946107785	0.9835329341317365	0.9815789473684211	0.938622754491018	0.9034431137724551	0.9985029940119761	0.9383445945945946	0.900593471810089	0.9438622754491018	1.0	0.937125748502994	0.9094311377245509	1.0	0.873109243697479	
0.8797653958944281	0	0.8481308411214953	0.9545454545454546	0.8988269794721407	1.0	1.0	0.875366568914956	0.8343108504398827	0.8504398826979472	0.998533724340176	0.9675090252707581	0.8519061583577713	0.9164222873900293	0.875366568914956	0.8958944281524927	0.9941348973607038	0.9105571847507331	0.8695014662756598	1.0	0.9164222873900293	0.8897058823529411	0.873900293255132	0.8812316715542522	0.998533724340176	0.8665689149560117	1.0	0.8621700879765396	0.8665689149560117	0.8636363636363636	0.998533724340176	0.8826979472140762	0.8621700879765396	0.8768328445747801	0.9941348973607038	0.8797653958944281	0.998533724340176	0.7419354838709677	0.750733137829912	0.9237536656891495	0.9897360703812317	0.9398826979472141	0.9046920821114369	0.9882697947214076	0.9457478005865103	0.8961424332344213	0.9105571847507331	0.998533724340176	0.8709677419354839	0.8607038123167156	0.998533724340176	0.875366568914956	
0.866822429906542	0.8481308411214953	0	0.8948598130841121	0.8878504672897196	1.0	1.0	0.8901869158878505	0.7873831775700935	0.8364485981308412	1.0	0.8504672897196262	0.8457943925233645	0.9252336448598131	0.8855140186915887	0.9088785046728972	1.0	0.927570093457944	0.8574766355140186	1.0	0.9252336448598131	0.8434579439252337	0.8504672897196262	0.8948598130841121	1.0	0.8691588785046729	1.0	0.8948598130841121	0.8691588785046729	0.8644859813084113	1.0	0.883177570093458	0.7663551401869159	0.8855140186915887	0.9976635514018691	0.866822429906542	1.0	0.8271028037383178	0.7967289719626168	0.9766355140186916	0.9906542056074766	0.897196261682243	0.9112149532710281	1.0	0.9135514018691588	0.9299065420560748	0.8644859813084113	1.0	0.8808411214953271	0.8551401869158879	1.0	0.8247663551401869	
0.9281553398058252	0.9545454545454546	0.8948598130841121	0	0.9585201793721974	0.9990291262135922	0.9989754098360656	0.958252427184466	0.9349514563106797	0.9281553398058252	0.9986595174262735	0.944043321299639	0.933009708737864	0.9553398058252427	0.9514563106796117	0.9679611650485437	0.9990291262135922	0.961038961038961	0.9339805825242719	0.9990291262135922	0.9427083333333334	0.9246323529411765	0.9339805825242719	0.962135922330097	0.9990291262135922	0.9407766990291262	0.9990291262135922	0.9660194174757282	0.9407766990291262	0.9436893203883495	0.9990291262135922	0.9466019417475728	0.9466019417475728	0.954368932038835	0.9990291262135922	0.9233009708737864	0.9990291262135922	0.9436893203883495	0.962135922330097	0.9854368932038835	0.9922330097087378	0.9757281553398058	0.9572815533980582	1.0	0.983495145631068	0.9584569732937686	0.9689320388349515	0.9990291262135922	0.9407766990291262	0.9533980582524272	0.9990291262135922	0.9359223300970874	
0.8845291479820628	0.8988269794721407	0.8878504672897196	0.9585201793721974	0	1.0	1.0	0.8822869955156951	0.9282511210762332	0.905829596412556	1.0	0.907942238267148	0.905829596412556	0.9080717488789237	0.8778026905829597	0.8968609865470852	1.0	0.9168831168831169	0.9136771300448431	1.0	0.9080717488789237	0.8327205882352942	0.9069506726457399	0.9047085201793722	1.0	0.905829596412556	1.0	0.905829596412556	0.905829596412556	0.9069506726457399	1.0	0.9069506726457399	0.9013452914798207	0.8934977578475336	1.0	0.9069506726457399	1.0	0.9024663677130045	0.9147982062780269	0.9719730941704036	0.976457399103139	0.9248878923766816	0.9024663677130045	1.0	0.9360986547085202	0.913946587537092	0.9103139013452914	1.0	0.9405829596412556	0.9013452914798207	1.0	0.9024663677130045	
1.0	1.0	1.0	0.9990291262135922	1.0	0	0.5963114754098361	1.0	1.0	1.0	0.8887399463806971	1.0	1.0	1.0	1.0	1.0	0.9387568555758684	1.0	1.0	0.9351005484460695	1.0	1.0	1.0	1.0	0.9341864716636198	1.0	0.926873857404022	1.0	1.0	1.0	0.9213893967093236	1.0	1.0	1.0	0.9351005484460695	1.0	0.9213893967093236	0.9981718464351006	1.0	1.0	1.0	1.0	1.0	0.9561243144424132	1.0	1.0	1.0	0.8857404021937842	1.0	1.0	0.946983546617916	1.0	
1.0	1.0	1.0	0.9989754098360656	1.0	0.5963114754098361	0	1.0	1.0	1.0	0.886058981233244	1.0	1.0	1.0	1.0	1.0	0.9334016393442623	1.0	1.0	0.9200819672131147	1.0	1.0	1.0	1.0	0.9375	1.0	0.9190573770491803	1.0	1.0	1.0	0.9067622950819673	1.0	1.0	1.0	0.9313524590163934	1.0	0.9118852459016393	0.9979508196721312	1.0	1.0	1.0	1.0	1.0	0.9579918032786885	1.0	1.0	1.0	0.8688524590163934	1.0	1.0	0.9456967213114754	1.0	
0.8675925925925926	0.875366568914956	0.8901869158878505	0.958252427184466	0.8822869955156951	1.0	1.0	0	0.9287037037037037	0.9148148148148149	1.0	0.9061371841155235	0.9148148148148149	0.9111111111111111	0.8723608445297505	0.8898148148148148	1.0	0.8987012987012987	0.9212962962962963	1.0	0.9	0.7702205882352942	0.9074074074074074	0.9092592592592592	1.0	0.9138888888888889	1.0	0.9101851851851852	0.9138888888888889	0.912962962962963	1.0	0.9120370370370371	0.9009259259259259	0.9018518518518519	1.0	0.9037037037037037	1.0	0.8861111111111111	0.9092592592592592	0.9712962962962963	0.9805555555555555	0.937037037037037	0.9018518518518519	1.0	0.9472222222222222	0.8931750741839762	0.9416666666666667	1.0	0.9342592592592592	0.9101851851851852	1.0	0.9046296296296297	
0.878716744913928	0.8343108504398827	0.7873831775700935	0.9349514563106797	0.9282511210762332	1.0	1.0	0.9287037037037037	0	0.8582887700534759	1.0	0.9620938628158845	0.8505477308294209	0.9178403755868545	0.9078694817658349	0.9107981220657277	1.0	0.9077922077922078	0.8622848200312989	1.0	0.8729166666666667	0.8363970588235294	0.8513302034428795	0.8708920187793427	1.0	0.8912363067292645	1.0	0.9006259780907668	0.8615023474178404	0.8568075117370892	1.0	0.8724569640062598	0.892018779342723	0.8943661971830986	1.0	0.8834115805946792	1.0	0.9162754303599374	0.9162754303599374	0.9741784037558685	0.9964912280701754	0.9538341158059468	0.9248826291079812	1.0	0.9527027027027027	0.8827893175074184	0.9241001564945227	1.0	0.931924882629108	0.9076682316118936	1.0	0.8563025210084033	
0.8975044563279857	0.8504398826979472	0.8364485981308412	0.9281553398058252	0.905829596412556	1.0	1.0	0.9148148148148149	0.8582887700534759	0	1.0	0.9061371841155235	0.7985739750445633	0.9233511586452763	0.8973128598848369	0.8805704099821747	1.0	0.9025974025974026	0.7798573975044564	1.0	0.9104166666666667	0.8805147058823529	0.8297682709447415	0.8761140819964349	1.0	0.7896613190730838	1.0	0.8850267379679144	0.7896613190730838	0.8253119429590018	1.0	0.8288770053475936	0.8778966131907309	0.8431372549019608	1.0	0.8057040998217468	1.0	0.9073083778966132	0.875222816399287	0.9795008912655971	0.9812834224598931	0.946524064171123	0.9144385026737968	1.0	0.9367201426024956	0.8516320474777448	0.9376114081996435	1.0	0.8939393939393939	0.8538324420677362	1.0	0.8190730837789661	
