0	1.0	1.0	1.0	0.8553370786516854	1.0	1.0	0.9318955732122588	1.0	1.0	1.0	0.8569807037457434	1.0	1.0	1.0	0.8944381384790011	1.0	1.0	0.8898978433598184	0.8547105561861521	0.7425925925925926	1.0	0.8444948921679909	1.0	1.0	0.8263337116912599	1.0	1.0	1.0	0.8830874006810443	1.0	1.0	0.8138479001135074	0.9012485811577753	1.0	1.0	1.0	0.8808172531214529	0.9977298524404086	1.0	0.9985207100591716	0.8751418842224744	1.0	1.0	1.0	0.8921679909194098	0.9886492622020431	1.0	1.0	1.0	0.8849765258215962	1.0	1.0	0.9886492622020431	0.8978433598183881	1.0	0.8751418842224744	1.0	0.8694665153234961	1.0	1.0	0.8524404086265607	1.0	1.0	0.8637911464245176	1.0	1.0	1.0	0.9114642451759364	0.996594778660613	1.0	1.0	0.8558456299659478	1.0	1.0	1.0	1.0	0.8399545970488081	1.0	0.9988649262202043	0.8740068104426788	1.0	1.0	0.8808172531214529	1.0	1.0	1.0	0.9353007945516458	1.0	1.0	0.8967082860385925	0.8717366628830874	1.0	1.0	1.0	0.8581157775255391	1.0	1.0	1.0	0.8887627695800226	1.0	1.0	
1.0	0	1.0	1.0	1.0	0.9552941176470588	1.0	1.0	0.8761609907120743	1.0	0.9	1.0	0.8983050847457628	1.0	1.0	1.0	0.9184491978609626	0.9959349593495935	0.9957894736842106	1.0	1.0	0.8759398496240601	1.0	0.9285714285714286	1.0	1.0	1.0	0.9123711340206185	0.9276061776061776	1.0	1.0	1.0	1.0	1.0	0.944015444015444	1.0	1.0	1.0	0.9459459459459459	1.0	1.0	1.0	0.9205508474576272	1.0	1.0	1.0	1.0	0.916988416988417	1.0	1.0	1.0	0.9208494208494209	1.0	1.0	1.0	0.916988416988417	1.0	0.9276061776061776	1.0	1.0	1.0	1.0	0.9276061776061776	1.0	1.0	0.9237451737451737	1.0	1.0	1.0	0.9459459459459459	1.0	1.0	1.0	0.9266409266409267	1.0	1.0	1.0	1.0	0.9044401544401545	1.0	1.0	0.916988416988417	1.0	1.0	0.918918918918919	1.0	0.9198841698841699	0.9951737451737451	0.9295366795366795	1.0	1.0	1.0	0.9025096525096525	1.0	1.0	1.0	0.916988416988417	1.0	0.9237451737451737	1.0	1.0	0.9408033826638478	
1.0	1.0	0	1.0	1.0	1.0	0.9229559748427673	1.0	1.0	1.0	1.0	1.0	1.0	0.9070796460176991	0.9957865168539326	1.0	1.0	0.9119241192411924	1.0	1.0	1.0	1.0	1.0	1.0	0.9293361884368309	1.0	1.0	1.0	1.0	1.0	0.9014989293361885	1.0	1.0	1.0	1.0	0.936830835117773	1.0	1.0	1.0	0.943254817987152	1.0	1.0	1.0	0.911134903640257	1.0	1.0	1.0	1.0	0.930406852248394	1.0	1.0	1.0	0.936830835117773	1.0	1.0	1.0	1.0	1.0	1.0	0.9036402569593148	1.0	1.0	1.0	0.9197002141327623	1.0	1.0	0.9036402569593148	1.0	1.0	1.0	0.9143468950749465	1.0	1.0	1.0	0.923982869379015	1.0	1.0	1.0	1.0	0.8961456102783726	1.0	1.0	0.9122055674518201	1.0	1.0	1.0	1.0	1.0	1.0	0.9400428265524625	1.0	1.0	1.0	0.9079229122055674	1.0	1.0	1.0	0.9122055674518201	1.0	1.0	0.9154175588865097	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8949704142011834	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9002849002849003	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8760683760683761	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.8553370786516854	1.0	1.0	1.0	0	1.0	1.0	0.9129213483146067	1.0	1.0	1.0	0.8862359550561798	1.0	1.0	1.0	0.8764044943820225	1.0	1.0	0.9030898876404494	0.8932584269662921	0.8203703703703704	1.0	0.8651685393258427	1.0	1.0	0.8132022471910112	1.0	1.0	1.0	0.8820224719101124	1.0	1.0	0.8117977528089888	0.8876404494382022	1.0	1.0	1.0	0.8918539325842697	1.0	1.0	0.9985207100591716	0.8778089887640449	1.0	1.0	1.0	0.8820224719101124	0.9873595505617978	1.0	1.0	1.0	0.8806179775280899	1.0	1.0	0.9873595505617978	0.8848314606741573	1.0	0.8764044943820225	1.0	0.8637640449438202	1.0	1.0	0.8497191011235955	1.0	1.0	0.8637640449438202	1.0	1.0	1.0	0.8820224719101124	1.0	1.0	1.0	0.8651685393258427	1.0	1.0	1.0	1.0	0.8595505617977528	1.0	1.0	0.8890449438202247	1.0	1.0	0.8735955056179775	1.0	1.0	1.0	0.9058988764044944	1.0	1.0	0.9367977528089888	0.898876404494382	1.0	1.0	1.0	0.8525280898876404	1.0	1.0	1.0	0.9073033707865169	1.0	1.0	
1.0	0.9552941176470588	1.0	1.0	1.0	0	1.0	1.0	0.9365325077399381	1.0	0.8936507936507937	1.0	0.928235294117647	1.0	1.0	1.0	0.9024064171122995	1.0	1.0	1.0	0.9925925925925926	0.9160401002506265	1.0	0.9364705882352942	1.0	1.0	1.0	0.9247058823529412	0.94	1.0	1.0	1.0	1.0	1.0	0.9352941176470588	1.0	1.0	1.0	0.9435294117647058	1.0	1.0	0.9988235294117647	0.9352941176470588	1.0	1.0	1.0	1.0	0.8952941176470588	1.0	1.0	1.0	0.9223529411764706	1.0	1.0	1.0	0.8952941176470588	0.9988235294117647	0.9423529411764706	1.0	1.0	1.0	1.0	0.9458823529411765	1.0	1.0	0.9482352941176471	1.0	1.0	1.0	0.96	1.0	1.0	1.0	0.9164705882352941	1.0	1.0	0.9938650306748467	1.0	0.9435294117647058	1.0	1.0	0.9117647058823529	1.0	1.0	0.9447058823529412	1.0	0.9470588235294117	1.0	0.9423529411764706	1.0	1.0	1.0	0.9376470588235294	1.0	1.0	1.0	0.9117647058823529	1.0	0.9470588235294117	1.0	1.0	0.9458823529411765	
1.0	1.0	0.9229559748427673	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.9198113207547169	1.0	1.0	1.0	0.9150943396226415	1.0	1.0	1.0	1.0	1.0	1.0	0.9308176100628931	1.0	0.9984276729559748	1.0	0.9984276729559748	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9198113207547169	1.0	1.0	1.0	0.9276729559748428	1.0	1.0	0.9984276729559748	0.9182389937106918	1.0	1.0	1.0	1.0	0.9245283018867925	0.9984276729559748	1.0	1.0	0.9386792452830188	1.0	1.0	1.0	1.0	1.0	1.0	0.9213836477987422	1.0	1.0	1.0	0.9339622641509434	1.0	1.0	0.9150943396226415	1.0	1.0	1.0	0.9339622641509434	1.0	1.0	1.0	0.9292452830188679	1.0	1.0	1.0	1.0	0.910377358490566	1.0	1.0	0.9056603773584906	1.0	1.0	1.0	1.0	1.0	1.0	0.9229559748427673	1.0	1.0	1.0	0.9182389937106918	1.0	1.0	1.0	0.9056603773584906	1.0	1.0	0.9135220125786163	1.0	
0.9318955732122588	1.0	1.0	1.0	0.9129213483146067	1.0	1.0	0	1.0	1.0	0.9984126984126984	0.9424184261036468	1.0	1.0	1.0	0.948051948051948	1.0	1.0	0.9442105263157895	0.934589800443459	0.8870370370370371	1.0	0.9347408829174664	0.9990403071017274	1.0	0.9172185430463576	1.0	1.0	1.0	0.9466929911154985	1.0	1.0	0.926923076923077	0.9568138195777351	1.0	1.0	1.0	0.9692898272552783	1.0	1.0	0.9837278106508875	0.9437229437229437	1.0	1.0	1.0	0.9656188605108055	0.991362763915547	1.0	1.0	1.0	0.9354460093896714	1.0	1.0	0.9906054279749478	0.9657258064516129	1.0	0.95	0.9990403071017274	0.9481765834932822	1.0	0.9957983193277311	0.946257197696737	1.0	1.0	0.9433781190019194	1.0	1.0	1.0	0.935700575815739	0.9961612284069098	1.0	1.0	0.9347408829174664	0.9990403071017274	1.0	1.0	1.0	0.9213051823416507	1.0	1.0	0.944337811900192	1.0	1.0	0.9414587332053743	1.0	1.0	1.0	0.9328214971209213	1.0	1.0	0.9720558882235529	0.935700575815739	1.0	1.0	1.0	0.9337811900191939	1.0	1.0	1.0	0.9577735124760077	1.0	0.9989429175475687	
1.0	0.8761609907120743	1.0	1.0	1.0	0.9365325077399381	1.0	1.0	0	1.0	0.9285714285714286	1.0	0.846749226006192	1.0	1.0	1.0	0.9040247678018576	1.0	1.0	1.0	1.0	0.8637770897832817	1.0	0.8328173374613003	1.0	1.0	1.0	0.8328173374613003	0.8668730650154799	1.0	1.0	1.0	1.0	1.0	0.9318885448916409	1.0	1.0	1.0	0.8622291021671826	1.0	1.0	1.0	0.8622291021671826	1.0	1.0	1.0	1.0	0.868421052631579	1.0	1.0	1.0	0.8575851393188855	1.0	1.0	1.0	0.868421052631579	1.0	0.8637770897832817	1.0	1.0	1.0	1.0	0.8560371517027864	1.0	1.0	0.8359133126934984	1.0	1.0	1.0	0.9102167182662538	1.0	1.0	1.0	0.8529411764705882	1.0	1.0	1.0	1.0	0.8962848297213623	1.0	1.0	0.8374613003095975	1.0	1.0	0.8885448916408669	1.0	0.8777089783281734	1.0	0.868421052631579	1.0	1.0	1.0	0.8003095975232198	1.0	0.9891640866873065	1.0	0.8374613003095975	1.0	0.8575851393188855	1.0	1.0	0.8622291021671826	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0.9983922829581994	1.0	1.0	1.0	0.9469453376205788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9983922829581994	1.0	1.0	0.9469453376205788	1.0	1.0	1.0	1.0	0.932475884244373	1.0	1.0	1.0	1.0	0.9260450160771704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9469453376205788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9983922829581994	1.0	1.0	0.9790996784565916	1.0	1.0	1.0	1.0	1.0	1.0	0.9501607717041801	1.0	0.9887459807073955	1.0	0.9790996784565916	1.0	0.9983922829581994	1.0	1.0	0.9469453376205788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9662379421221865	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9983922829581994	
