109	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	5	1	7	13	0	0	0	0	0	0	
65	1	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	
39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	9	0	0	
34	2	3	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
108	2	0	1	0	1	0	0	0	3	2	1	1	2	0	0	1	2	2	1	1	5	3	2	6	0	0	0	0	
98	5	0	1	1	0	0	0	0	0	0	3	0	1	0	1	1	0	0	6	4	3	8	3	1	0	0	0	0	
36	0	0	4	1	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	5	0	0	0	0	0	
464	11	0	1	2	0	0	0	0	0	0	1	0	2	22	18	19	15	0	0	0	0	0	0	0	0	0	0	0	
187	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	21	11	0	0	0	0	0	0	0	
84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	7	7	0	0	
42	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	6	0	0	0	0	0	
65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	10	0	0	0	0	0	0	0	0	
101	3	3	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	10	9	4	0	0	0	0	0	0	0	
523	34	6	4	7	5	5	3	4	5	5	3	11	4	13	4	2	0	0	0	1	4	3	10	9	10	9	0	0	
62	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	2	0	0	
72	2	4	3	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	2	1	11	0	0	0	0	0	0	0	
62	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	7	3	0	0	0	0	0	0	0	0	
49	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	4	0	0	0	0	0	0	0	0	
51	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	1	3	2	0	0	0	0	0	0	
92	6	0	1	1	0	0	1	0	1	0	2	4	7	0	0	0	0	3	4	2	0	0	0	0	0	0	0	0	
45	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	4	4	0	0	0	0	0	0	0	
85	7	1	2	2	3	0	0	0	0	1	0	1	1	2	1	0	0	0	0	1	3	0	0	0	0	0	0	0	
92	3	2	0	1	1	0	0	0	0	1	0	0	0	2	0	0	2	1	2	3	2	1	0	0	0	0	0	0	
52	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	5	2	0	0	0	0	0	0	0	0	0	
91	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	3	2	2	7	1	0	0	
58	0	0	0	0	0	0	0	1	0	0	1	0	2	3	0	2	0	0	7	2	0	0	0	0	0	0	0	0	
54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	
143	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	4	4	9	1	18	0	0	0	0	0	0	0	0	
86	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	5	17	0	0	0	0	0	0	0	
95	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	21	0	0	0	0	0	0	0	0	0	0	
35	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	11	0	0	0	0	0	0	0	0	
182	8	2	0	0	0	0	0	2	1	0	2	0	2	2	1	0	2	1	1	1	3	5	1	0	0	0	0	0	
104	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	15	5	0	0	0	0	0	
53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	6	1	0	0	0	0	0	0	0	0	0	
46	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	9	0	0	0	0	0	
