1633	9343	21273	35174	54928	78193	97835	118539	136445	155952	172401	189870	203556	218312	232139	239428	244955	249163	252640	255402	257236	258757	260122	261498	262576	263776	264934	266124	
1633	9782	21995	38176	60460	89713	112253	137113	162218	184857	206520	225129	240318	253224	266180	274570	280738	285267	289371	292464	294488	296403	297988	299349	300508	301917	303142	304395	
1633	9782	21989	38268	60983	90198	111743	136756	161549	183383	202901	221749	236452	251661	264025	271248	276794	280615	284207	286642	288422	290024	291418	292690	293896	295061	295996	297173	
1633	9782	21989	38328	61213	90130	112371	137503	162175	184969	205696	225363	240517	255215	268747	276599	282664	287232	291128	294398	296804	298947	300794	302541	303961	305467	306919	308436	
1633	9782	21287	37869	61043	91053	115489	142587	169199	194511	217636	240982	260193	280607	298593	310498	319794	326486	332054	336427	339509	342065	344107	346059	347884	349469	351106	352579	
1633	9781	22010	38779	61958	90573	113364	138197	163960	188302	211179	232635	248971	266439	279945	289015	296230	301509	306552	310211	312968	315559	317416	319145	320633	322114	323405	324825	
1633	8896	18241	28562	43976	60352	74569	87906	101004	112647	124644	135646	146076	155193	163135	168220	172291	175339	178275	180574	182122	183445	184599	185573	186491	187501	188472	189469	
1633	9782	21274	35852	55024	77828	94622	113451	132472	151765	169847	191230	207580	226027	242427	253990	265494	275251	284632	292221	297420	301088	304294	307035	309488	311475	313058	314242	
1633	9570	20928	36015	55997	78890	95655	116563	135324	153463	169648	189623	207714	225796	243165	255412	266941	276633	285862	293188	298079	301812	304875	307187	309421	311482	313149	314476	
1633	9782	21965	38119	60203	89344	110958	135534	158818	180247	201565	222906	242824	261360	279789	292888	305641	316564	326567	334559	339354	343114	345921	348343	350454	352472	354299	355803	
1633	9782	22027	38332	60688	90080	114347	139840	166701	191442	215904	238745	257125	277310	296985	312287	325907	337563	348843	357871	364129	368630	372441	375512	378304	380490	382414	384138	
1633	9773	21740	37984	59530	89125	111869	136791	161908	185842	207423	228861	247437	268531	286351	299163	311570	322282	332551	340695	346016	350030	353428	356368	358984	361085	362753	364222	
1633	9782	21643	38268	60581	89660	113709	138720	164875	189489	213198	234582	253794	274066	292920	307130	319776	331019	341588	349750	354994	359014	362330	364991	367457	369510	371423	372733	
1633	9242	19919	34556	52174	72725	88437	107208	124700	143016	157982	177115	193122	208737	224185	234700	243729	251846	259203	264769	268222	270913	273102	274792	276469	278038	279655	280701	
1633	9782	21402	38077	60959	90509	114670	141727	168452	193915	218623	241678	261239	281608	300551	313840	327662	339649	350811	360239	366492	371371	375656	379047	382088	384620	386834	388454	
1633	9782	21100	34717	52329	74179	90483	106661	126721	145601	162613	181964	198669	217124	233762	245272	255595	264594	273400	280048	284177	287417	290074	292385	294483	296248	297773	298989	
1633	9782	21876	38476	61110	90048	113328	138534	164794	186967	209359	232810	249891	268454	287169	299343	310976	320647	329299	336160	340521	343942	346787	349303	351412	353290	355161	357005	
1633	9707	21412	37027	58848	85561	107334	127450	149617	170112	188336	207529	223084	239501	254309	265555	274482	281430	287890	292959	295573	297630	299310	300547	301729	303072	304275	305729	
1633	9782	21832	37742	59913	89589	113385	138590	165465	190030	213973	238919	258386	279767	300148	315462	328173	338165	346911	353932	358102	361621	364638	367262	369459	371470	373440	375417	
1633	9781	22012	38608	62049	92251	116120	142623	169129	194443	219301	244472	265194	285624	303838	317999	330123	339074	347018	353398	357220	360211	362546	364680	366537	368460	370358	372283	
1633	9476	20974	35785	53060	75802	93306	109367	124777	140837	155204	170865	185022	199633	212754	220485	227424	232903	237494	241212	243924	246040	248073	249848	251489	253118	254408	254851	
1633	9771	21644	36968	57653	82594	101484	122119	142212	158848	175543	190171	202887	216898	228996	237776	245053	251033	256662	260859	263592	265379	266743	267911	269073	270222	271450	273043	
1633	9776	20283	35022	53058	79065	99050	118807	138806	158013	176810	194716	207410	218388	229032	237134	243403	248608	252940	256231	258106	259715	260972	262181	263252	264355	265589	267012	
1633	9781	19503	30591	46307	68158	82005	97759	113215	127584	143804	156263	166533	175962	185175	191123	196236	200949	204737	208324	210209	211401	212361	213352	214431	215473	216490	217464	
1633	9782	21781	38154	60985	90159	111886	134466	156653	178653	199231	217885	232849	248689	262604	270997	278651	284639	290065	294449	296922	298644	299995	301450	302731	304052	305493	307140	
1633	9782	21700	37026	57795	83691	104404	126667	149836	171657	190743	210597	226894	246045	263023	276629	287458	296386	304388	310888	314946	318042	320674	322844	325002	327118	328873	329611	
1633	9534	21516	36945	57922	84915	106322	128796	152164	175327	195773	216554	232670	248507	264163	275501	285454	293899	301867	307525	311092	313633	315430	317070	318360	319889	321474	323223	
1633	4368	8906	15451	22637	30830	38561	43434	50559	57063	63042	68447	71107	75691	77613	79827	81297	82522	83692	84634	85486	86283	87010	87531	88110	88567	88914	89209	
