0	0	0	0	0	1	2	3	8	17	12	8	21	22	21	16	11	16	65	44	19	31	106	0	0	0	0	0	0	
0	0	0	3	6	5	38	0	0	9	1	0	3	4	7	6	5	5	2	3	4	4	13	10	3	16	24	26	40	
0	0	0	0	1	0	2	0	0	0	0	0	1	2	2	1	1	1	3	0	6	3	2	6	21	26	90	0	0	
0	4	6	2	8	7	9	18	16	11	14	10	9	4	0	8	3	3	1	2	0	0	0	0	0	0	0	0	0	
0	0	0	3	4	15	12	12	18	55	36	16	17	21	20	14	17	16	27	11	11	22	32	23	30	0	0	0	0	
0	0	0	0	0	3	3	5	9	12	9	43	18	15	15	18	7	18	16	50	47	9	80	26	2	0	0	0	0	
0	8	9	33	5	5	31	1	4	5	5	5	4	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	9	2	12	35	23	1	3	1	1	4	2	8	12	4	6	3	1	3	5	22	4	35	32	0	0	0	0	0	
0	0	4	2	10	3	20	46	79	81	79	70	60	71	96	381	220	320	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	4	5	12	11	30	33	31	35	28	22	25	14	44	104	200	103	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	1	1	2	1	6	6	14	7	23	5	7	9	8	4	8	12	12	33	79	64	0	0	
0	0	0	1	0	4	5	5	4	9	7	27	17	28	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	4	7	8	5	11	8	12	9	11	9	14	66	90	0	0	0	0	0	
0	0	0	0	0	0	0	3	0	3	8	7	6	8	4	8	8	12	31	36	112	0	0	0	0	0	0	0	0	
0	0	0	0	2	4	4	15	17	30	14	10	15	6	21	27	11	8	15	51	69	98	0	0	0	0	0	0	0	
0	181	84	16	54	70	86	74	120	86	125	134	129	113	128	55	61	24	19	14	21	31	63	129	79	52	56	0	0	
0	0	0	1	4	0	4	24	1	2	4	5	4	7	7	13	8	4	5	4	6	2	15	12	31	36	29	0	0	
0	6	27	10	6	8	11	10	6	36	21	9	15	7	3	6	5	3	8	19	32	55	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	1	2	5	10	7	9	8	8	9	10	7	45	73	39	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	3	2	10	7	9	33	5	26	16	51	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	4	35	0	0	0	1	1	3	10	5	13	10	6	17	8	4	10	38	53	58	0	0	0	0	0	0	0	
0	0	0	0	0	0	2	7	4	6	13	5	10	11	7	10	6	11	12	37	18	25	11	0	0	0	0	0	0	
0	9	0	3	9	15	20	13	31	11	21	25	36	53	10	7	11	5	21	43	29	0	0	0	0	0	0	0	0	
0	3	0	0	0	0	0	2	1	2	4	9	9	12	5	17	8	10	20	18	36	27	0	0	0	0	0	0	0	
0	18	18	30	19	39	9	11	3	7	7	9	6	12	16	44	3	3	0	3	10	27	0	0	0	0	0	0	0	
0	5	6	4	10	13	4	5	2	14	22	13	8	11	34	30	8	13	48	14	15	32	28	0	0	0	0	0	0	
0	0	1	3	25	9	4	2	5	7	5	4	8	16	3	7	16	13	39	28	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	2	6	6	7	14	14	6	12	11	10	5	23	11	27	19	14	121	36	0	0	
0	0	0	1	1	0	2	6	14	4	16	12	9	18	26	5	16	4	4	82	8	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	2	2	6	3	3	7	7	6	9	7	9	47	34	32	0	0	0	0	0	0	0	
0	6	3	0	0	1	2	8	10	19	39	20	19	21	12	15	37	26	148	21	148	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	1	6	10	13	10	8	12	10	8	17	18	52	39	146	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	2	7	8	16	15	15	39	15	16	19	55	173	0	0	0	0	0	0	0	0	0	0	
0	0	0	3	0	0	0	0	2	0	3	2	5	3	7	7	4	6	14	11	83	0	0	0	0	0	0	0	0	
0	30	15	0	0	1	7	22	25	19	26	50	32	77	85	12	10	22	28	20	54	34	49	30	0	0	0	0	0	
0	0	0	0	0	0	0	1	1	7	12	12	15	10	14	16	11	9	17	30	32	55	122	44	0	0	0	0	0	
0	24	0	0	0	0	0	1	0	4	6	5	6	5	7	19	11	22	58	27	0	0	0	0	0	0	0	0	0	
0	0	1	20	23	25	0	0	0	1	0	0	3	5	7	5	3	8	4	3	12	41	16	0	0	0	0	0	0	
0	0	1	2	0	0	0	0	0	2	1	2	5	6	6	13	6	7	9	5	11	16	42	124	0	0	0	0	0	
0	27	4	11	39	14	14	20	25	67	36	40	6	17	3	5	5	3	2	4	4	13	28	0	0	0	0	0	0	
0	0	0	0	1	5	18	17	17	46	45	32	21	14	10	38	27	0	0	0	0	0	0	0	0	0	0	0	0	
0	13	25	14	12	10	11	20	41	7	5	8	9	6	36	3	6	5	5	2	29	0	0	0	0	0	0	0	0	
0	19	12	23	36	5	9	3	8	4	7	6	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	9	17	54	41	61	51	218	53	38	39	35	39	38	23	45	77	15	34	25	111	171	126	0	0	0	0	
0	0	0	6	9	36	10	27	16	7	7	29	3	3	3	1	7	9	58	30	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	5	8	13	12	14	15	59	28	71	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	15	28	23	21	0	0	0	0	0	3	0	1	1	3	6	5	3	0	5	8	5	11	14	10	0	0	0	0	
0	0	11	37	1	8	10	0	1	9	15	25	36	57	59	55	38	47	36	42	51	147	69	67	54	203	40	172	0	
0	60	34	41	49	55	99	20	25	30	27	39	27	15	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	21	3	0	0	0	2	2	10	6	4	16	6	4	6	2	10	13	37	44	0	0	0	0	0	0	0	0	0	
0	1	4	10	5	17	16	49	54	34	34	62	45	69	227	122	73	0	0	0	0	0	0	0	0	0	0	0	0	
