1	1	2029
1	2	288
1	3	46
2	1	2374
2	2	222
2	3	47
3	1	589
4	1	1771
4	2	240
4	3	26
4	4	15
5	1	2580
6	1	156
6	2	33
6	3	19
7	1	2346
8	1	1979
8	2	12
8	3	10
9	1	405
11	1	1041
11	2	26
12	1	3944
12	2	444
12	3	91
12	4	83
13	1	2905
13	2	215
13	3	76
13	4	14
13	5	6
15	1	1564
15	2	49
15	3	33
16	1	1578
16	2	10
17	1	2
18	1	1014
18	2	38
19	1	2234
19	2	198
20	1	1300
21	1	2250
21	2	134
22	1	2928
22	2	145
22	3	73
22	4	36
23	1	713
23	2	16
24	1	358
24	2	26
25	1	1033
26	1	220
26	2	39
26	3	16
27	1	32
28	1	586
28	2	102
28	3	23
29	1	21
29	2	8
30	1	509
30	2	159
30	3	106
30	4	14
30	5	9
31	1	541
31	2	397
31	3	70
32	1	1912
32	2	189
32	3	27
33	1	158
33	2	10
34	1	216
35	1	890
36	1	31
36	2	13
37	1	1048
38	1	1712
38	2	82
38	3	39
39	1	186
39	2	22
40	1	3085
40	2	51
40	3	21
41	1	1038
41	2	85
42	1	4178
42	2	182
42	3	60
43	1	1334
43	2	19
44	1	1978
44	2	87
45	1	1795
45	2	68
46	1	350
46	2	34
46	3	20
47	1	3251
47	2	302
47	3	213
47	4	8
48	1	1477
48	2	408
48	3	42
49	1	1642
49	2	147
49	3	61
50	1	700
50	2	84
51	1	1837
51	2	201
52	1	890
52	2	20
52	3	20
53	1	1160
53	2	41
53	3	39
54	1	608
54	2	22
55	1	84
56	1	1
57	1	775
57	2	182
57	3	59
58	1	2059
58	2	104
58	3	53
59	1	1038
59	2	57
59	3	13
60	1	4017
60	2	220
60	3	58
61	1	1740
61	2	75
61	3	54
62	1	586
62	2	12
62	3	11
62	4	9
63	1	780
63	2	14
63	3	11
64	1	5966
64	2	154
64	3	79
64	4	5
65	1	562
65	2	28
68	1	1348
68	2	15
69	1	203
69	2	83
70	1	1997
70	2	58
71	1	1608
72	1	152
72	2	25
73	1	248
73	2	38
73	3	36
74	1	949
74	2	48
74	3	30
75	1	882
75	2	48
76	1	1527
76	2	193
76	3	13
77	1	438
77	2	12
78	1	1380
78	2	52
78	3	70
79	1	77
79	2	4
80	1	410
80	2	99
80	3	38
81	1	1629
81	2	74
81	3	35
82	1	39
83	1	790
83	2	53
84	1	283
84	2	24
85	1	1863
86	1	707
86	2	36
87	1	615
87	2	84
88	1	127
88	2	20
89	1	110
90	1	1564
90	2	144
90	3	6
90	4	11
91	1	712
91	2	21
92	1	3927
92	2	244
92	3	71
93	1	917
93	2	51
93	3	15
94	1	4319
94	2	286
94	3	21
95	1	1971
95	2	990
96	1	2898
96	2	196
96	3	52
96	4	19
97	1	2133
97	2	98
97	3	18
98	1	504
98	2	389
98	3	60
98	4	23
99	1	317
99	2	39
99	3	10
100	1	5
101	1	817
101	2	48
102	1	1571
102	2	78
102	3	80
103	1	38
103	2	9
104	1	29
104	2	37
105	1	1
106	1	285
106	2	15
107	1	655
108	1	341
108	2	17
108	3	13
109	1	985
109	2	56
109	3	22
110	1	324
110	2	50
111	1	1987
111	2	1243
111	3	138
111	4	82
111	5	59
112	1	175
112	2	23
113	1	236
113	2	65
114	1	218
114	2	31
114	3	22
115	1	250
115	2	59
116	1	1228
116	2	87
116	3	20
117	1	1908
118	1	569
120	1	39
120	2	44
120	3	40
120	4	14
120	5	5
120	6	3
121	1	5
122	1	1
122	2	2
123	1	227
123	2	19
124	1	715
124	2	16
124	3	46
125	1	776
125	2	60
126	1	359
126	2	47
127	1	554
128	1	125
128	2	17
128	3	7
129	1	1675
129	2	106
130	1	158
131	1	1479
131	2	52
132	1	307
132	2	9
133	1	964
133	2	103
135	1	1221
136	1	5
137	1	1246
137	2	20
139	1	1387
139	2	8
139	3	6
140	1	672
140	2	33
141	1	8
143	1	6
144	1	339
144	2	72
144	3	5
145	1	555
146	1	2263
146	2	147
146	3	50
147	1	179
148	1	74
149	1	15
150	1	15
151	1	18
151	2	20
151	3	4
152	1	258
152	2	13
153	1	38
