0	1.0	0.0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.18181818181818182	1.0	
0.0	1.0	0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0.0	
0.7333333333333333	1.0	0.7333333333333333	0	0.7333333333333333	0.7333333333333333	0.7333333333333333	1.0	0.9230769230769231	0.7333333333333333	0.7333333333333333	0.7333333333333333	1.0	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.6363636363636364	1.0	0.7333333333333333	
0.0	1.0	0.0	0.7333333333333333	0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0	0.0	1.0	0.9230769230769231	0.4482758620689655	0.4482758620689655	0.0	1.0	0.4482758620689655	0.0	0.0	0.8620689655172413	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.0	0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9230769230769231	1.0	0.9230769230769231	0.9230769230769231	0.9230769230769231	0.9230769230769231	0.9230769230769231	1.0	0	0.9230769230769231	0.9230769230769231	0.9230769230769231	1.0	0.9230769230769231	0.9230769230769231	0.9230769230769231	0.6153846153846154	0.9090909090909091	1.0	0.9230769230769231	
0.0	1.0	0.0	0.7333333333333333	0.0	0.4482758620689655	0.0	0.0	0.9230769230769231	0	0.42727272727272725	0.0	0.9090909090909091	0.0	0.4074074074074074	0.0	0.9047619047619048	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.4482758620689655	0.0	0.0	0.9230769230769231	0.42727272727272725	0	0.0	0.9090909090909091	0.034482758620689655	0.4074074074074074	0.0	0.9047619047619048	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9090909090909091	0.9090909090909091	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.4482758620689655	0.0	1.0	0.9230769230769231	0.0	0.034482758620689655	0.0	1.0	0	0.4074074074074074	0.0	0.8620689655172413	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.4074074074074074	0.4074074074074074	0.0	1.0	0.4074074074074074	0	0.0	0.8518518518518519	0.0	1.0	0.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0	0.7333333333333333	0.0	1.0	0.0	
0.7333333333333333	1.0	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.8620689655172413	0.7333333333333333	1.0	0.6153846153846154	0.9047619047619048	0.9047619047619048	0.7333333333333333	1.0	0.8620689655172413	0.8518518518518519	0.7333333333333333	0	0.6363636363636364	1.0	0.7333333333333333	
0.0	1.0	0.0	0.6363636363636364	0.0	0.0	0.0	1.0	0.9090909090909091	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6363636363636364	0	1.0	0.0	
1.0	0.18181818181818182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	
0.0	1.0	0.0	0.7333333333333333	0.0	0.0	0.0	1.0	0.9230769230769231	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.7333333333333333	0.0	1.0	0	
