0	0.7037037037037037	0.14814814814814814	0.8518518518518519	0.7037037037037037	0.0	0.14814814814814814	0.8518518518518519	0.7037037037037037	0.8421052631578947	0.7037037037037037	0.0	0.3076923076923077	0.0	0.14814814814814814	0.0	0.8518518518518519	0.8421052631578947	0.14814814814814814	0.0	0.0	
0.7037037037037037	0	0.7181818181818181	0.5909090909090909	0.56	0.45652173913043476	0.8	0.7575757575757576	0.56	0.21052631578947367	0.6666666666666666	0.6636363636363637	0.6923076923076923	0.7636363636363637	0.5181818181818182	0.7636363636363637	0.82	0.7894736842105263	0.8589743589743589	0.7636363636363637	0.38461538461538464	
0.14814814814814814	0.7181818181818181	0	0.7	0.92	0.10869565217391304	0.2727272727272727	0.8636363636363636	0.92	0.0	0.9393939393939394	0.5636363636363636	0.0	0.42727272727272725	0.38181818181818183	0.42727272727272725	0.58	0.5789473684210527	0.5641025641025641	0.42727272727272725	0.3076923076923077	
0.8518518518518519	0.5909090909090909	0.7	0	0.62	0.5434782608695652	0.45454545454545453	0.3787878787878788	0.62	0.21052631578947367	0.7121212121212122	0.5727272727272728	0.38461538461538464	0.6363636363636364	0.7363636363636363	0.6363636363636364	0.3	0.7894736842105263	0.8589743589743589	0.6363636363636364	0.6923076923076923	
0.7037037037037037	0.56	0.92	0.62	0	0.8260869565217391	0.84	0.44	0.0	1.0	0.0	0.24	0.6923076923076923	0.44	0.7	0.44	0.74	1.0	0.7	0.44	0.38461538461538464	
0.0	0.45652173913043476	0.10869565217391304	0.5434782608695652	0.8260869565217391	0	0.10869565217391304	0.9130434782608695	0.8260869565217391	0.0	0.8260869565217391	0.0	0.3076923076923077	0.0	0.10869565217391304	0.0	0.9130434782608695	0.5789473684210527	0.5	0.0	0.0	
0.14814814814814814	0.8	0.2727272727272727	0.45454545454545453	0.84	0.10869565217391304	0	0.5757575757575758	0.84	0.0	0.8787878787878788	0.4636363636363636	0.0	0.2909090909090909	0.4727272727272727	0.2909090909090909	0.14	0.5789473684210527	0.5641025641025641	0.2909090909090909	0.3076923076923077	
0.8518518518518519	0.7575757575757576	0.8636363636363636	0.3787878787878788	0.44	0.9130434782608695	0.5757575757575758	0	0.44	1.0	0.36363636363636365	0.7272727272727273	0.38461538461538464	0.8787878787878788	0.7121212121212122	0.803030303030303	0.3	1.0	0.7121212121212122	0.803030303030303	0.6923076923076923	
0.7037037037037037	0.56	0.92	0.62	0.0	0.8260869565217391	0.84	0.44	0	1.0	0.0	0.24	0.6923076923076923	0.44	0.7	0.44	0.74	1.0	0.7	0.44	0.38461538461538464	
0.8421052631578947	0.21052631578947367	0.0	0.21052631578947367	1.0	0.0	0.0	1.0	1.0	0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5789473684210527	0.8421052631578947	0.0	1.0	
