0	1.0	0.0	0.7272727272727273	0.0	0.0	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.0	0.8181818181818182	0.0	0.0	0.0	1.0	0.0	1.0	0.5454545454545454	0.0	0.0	0.0	0.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	1.0	0	0.7272727272727273	0.0	0.0	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.0	0.8181818181818182	0.0	0.0	0.0	1.0	0.0	1.0	0.5454545454545454	0.0	0.0	0.0	0.0	
0.7272727272727273	1.0	0.7272727272727273	0	0.6511627906976745	0.7272727272727273	0.8023255813953488	0.9565217391304348	0.8023255813953488	0.6395348837209303	0.8953488372093024	0.9565217391304348	0.32558139534883723	0.5697674418604651	0.3953488372093023	0.3953488372093023	0.34782608695652173	0.48	0.3953488372093023	0.6666666666666666	0.43902439024390244	0.7272727272727273	0.7272727272727273	0.3953488372093023	0.38095238095238093	
0.0	1.0	0.0	0.6511627906976745	0	0.0	0.8023255813953488	0.8695652173913043	0.8255813953488372	0.6395348837209303	0.313953488372093	0.8695652173913043	0.4186046511627907	0.7325581395348837	0.32558139534883723	0.32558139534883723	0.0	0.44	0.32558139534883723	0.8666666666666667	0.573170731707317	0.0	0.0	0.32558139534883723	0.0	
0.0	1.0	0.0	0.7272727272727273	0.0	0	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.8181818181818182	0.0	0.8181818181818182	0.0	0.0	0.0	1.0	0.0	1.0	0.5454545454545454	0.0	0.0	0.0	0.0	
0.8181818181818182	1.0	0.8181818181818182	0.8023255813953488	0.8023255813953488	0.8181818181818182	0	0.0	0.09302325581395349	0.3023255813953488	0.5581395348837209	0.0	0.5697674418604651	0.32558139534883723	0.5465116279069767	0.5465116279069767	0.8695652173913043	1.0	0.5465116279069767	1.0	0.8658536585365854	0.8181818181818182	0.8181818181818182	0.5465116279069767	0.9047619047619048	
0.8181818181818182	1.0	0.8181818181818182	0.9565217391304348	0.8695652173913043	0.8181818181818182	0.0	0	0.0	0.0	0.0	0.0	0.8695652173913043	0.0	0.8695652173913043	0.8695652173913043	0.8695652173913043	1.0	0.8695652173913043	1.0	1.0	0.8181818181818182	0.8181818181818182	0.8695652173913043	0.9047619047619048	
0.8181818181818182	1.0	0.8181818181818182	0.8023255813953488	0.8255813953488372	0.8181818181818182	0.09302325581395349	0.0	0	0.32558139534883723	0.5813953488372093	0.0	0.5465116279069767	0.3023255813953488	0.5697674418604651	0.5697674418604651	0.8695652173913043	1.0	0.5697674418604651	1.0	0.8414634146341463	0.8181818181818182	0.8181818181818182	0.5697674418604651	0.9047619047619048	
0.8181818181818182	1.0	0.8181818181818182	0.6395348837209303	0.6395348837209303	0.8181818181818182	0.3023255813953488	0.0	0.32558139534883723	0	0.32558139534883723	0.0	0.4069767441860465	0.09302325581395349	0.313953488372093	0.313953488372093	0.8695652173913043	0.24	0.313953488372093	0.6666666666666666	0.6951219512195121	0.8181818181818182	0.8181818181818182	0.313953488372093	0.9047619047619048	
0.8181818181818182	1.0	0.8181818181818182	0.8953488372093024	0.313953488372093	0.8181818181818182	0.5581395348837209	0.0	0.5813953488372093	0.32558139534883723	0	0.0	0.7325581395348837	0.4186046511627907	0.6395348837209303	0.6395348837209303	0.8695652173913043	0.44	0.6395348837209303	0.8666666666666667	0.8414634146341463	0.8181818181818182	0.8181818181818182	0.6395348837209303	0.9047619047619048	
0.8181818181818182	1.0	0.8181818181818182	0.9565217391304348	0.8695652173913043	0.8181818181818182	0.0	0.0	0.0	0.0	0.0	0	0.8695652173913043	0.0	0.8695652173913043	0.8695652173913043	0.8695652173913043	1.0	0.8695652173913043	1.0	1.0	0.8181818181818182	0.8181818181818182	0.8695652173913043	0.9047619047619048	
