0	1.0	1.0	1.0	0.9655172413793104	NaN	1.0	0.0	1.0	0.9655172413793104	0.0	NaN	0.14285714285714285	0.9655172413793104	1.0	1.0	1.0	0.3793103448275862	NaN	NaN	0.9655172413793104	1.0	0.0	NaN	0.0	1.0	0.3793103448275862	1.0	0.9655172413793104	NaN	1.0	0.9655172413793104	1.0	NaN	1.0	1.0	0.9655172413793104	1.0	1.0	0.9655172413793104	1.0	0.9655172413793104	1.0	NaN	0.9655172413793104	1.0	0.0	0.9655172413793104	1.0	1.0	NaN	1.0	1.0	NaN	0.9655172413793104	NaN	0.0	1.0	NaN	0.9655172413793104	NaN	NaN	
1.0	0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	NaN	1.0	NaN	1.0	1.0	NaN	1.0	NaN	NaN	
1.0	1.0	0	1.0	0.5909090909090909	NaN	1.0	1.0	0.7272727272727273	1.0	1.0	NaN	1.0	0.8363636363636363	1.0	0.9818181818181818	0.9818181818181818	1.0	NaN	NaN	1.0	1.0	1.0	NaN	1.0	0.7909090909090909	1.0	1.0	1.0	NaN	1.0	0.8727272727272727	1.0	NaN	1.0	1.0	0.8181818181818182	1.0	1.0	1.0	1.0	1.0	1.0	NaN	1.0	1.0	1.0	0.9545454545454546	1.0	1.0	NaN	1.0	1.0	NaN	0.6909090909090909	NaN	1.0	1.0	NaN	1.0	NaN	NaN	
1.0	1.0	1.0	0	0.0	NaN	0.0	1.0	0.0	0.0	1.0	NaN	1.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	0.0	0.0	1.0	NaN	1.0	0.0	1.0	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	1.0	0.0	0.15384615384615385	0.0	NaN	0.0	0.0	NaN	0.0	NaN	1.0	0.0	NaN	0.0	NaN	NaN	
0.9655172413793104	1.0	0.5909090909090909	0.0	0	NaN	0.0	0.9655172413793104	0.33544303797468356	0.4024390243902439	1.0	NaN	0.9523809523809523	0.8162393162393162	0.0	0.8181818181818182	0.8311688311688312	0.9655172413793104	NaN	NaN	0.4152542372881356	0.0	0.9655172413793104	NaN	0.9411764705882353	0.7662337662337663	0.9655172413793104	0.0	0.7318840579710145	NaN	0.0	0.7051282051282052	0.0	NaN	0.7413793103448276	0.0	0.7478632478632479	0.0	0.7413793103448276	0.47101449275362317	0.0	0.6698113207547169	0.0	NaN	0.5087719298245614	0.0	0.9655172413793104	0.6604938271604939	0.0	0.0	NaN	0.0	0.11764705882352941	NaN	0.16806722689075632	NaN	0.9655172413793104	0.0	NaN	0.5087719298245614	NaN	NaN	
NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
1.0	1.0	1.0	0.0	0.0	NaN	0	1.0	0.0	0.0	1.0	NaN	1.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	0.0	0.0	1.0	NaN	1.0	0.0	1.0	0.0	0.0	NaN	0.0	0.0	0.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN	0.0	0.0	1.0	0.0	0.15384615384615385	0.0	NaN	0.0	0.0	NaN	0.0	NaN	1.0	0.0	NaN	0.0	NaN	NaN	
0.0	1.0	1.0	1.0	0.9655172413793104	NaN	1.0	0	1.0	0.9655172413793104	0.0	NaN	0.14285714285714285	0.9655172413793104	1.0	1.0	1.0	0.3793103448275862	NaN	NaN	0.9655172413793104	1.0	0.0	NaN	0.0	1.0	0.3793103448275862	1.0	0.9655172413793104	NaN	1.0	0.9655172413793104	1.0	NaN	1.0	1.0	0.9655172413793104	1.0	1.0	0.9655172413793104	1.0	0.9655172413793104	1.0	NaN	0.9655172413793104	1.0	0.0	0.9655172413793104	1.0	1.0	NaN	1.0	1.0	NaN	0.9655172413793104	NaN	0.0	1.0	NaN	0.9655172413793104	NaN	NaN	
1.0	1.0	0.7272727272727273	0.0	0.33544303797468356	NaN	0.0	1.0	0	0.8170731707317073	1.0	NaN	1.0	0.8481012658227848	0.0	0.8181818181818182	0.8701298701298701	1.0	NaN	NaN	0.8050847457627118	0.0	1.0	NaN	1.0	0.8441558441558441	1.0	0.0	0.8913043478260869	NaN	0.0	0.7215189873417721	0.0	NaN	0.7413793103448276	0.0	0.8481012658227848	0.0	0.7413793103448276	0.8115942028985508	0.0	0.8584905660377359	0.0	NaN	0.868421052631579	0.0	1.0	0.7658227848101266	0.0	0.0	NaN	0.0	0.11764705882352941	NaN	0.5	NaN	1.0	0.0	NaN	0.868421052631579	NaN	NaN	
0.9655172413793104	1.0	1.0	0.0	0.4024390243902439	NaN	0.0	0.9655172413793104	0.8170731707317073	0	1.0	NaN	0.9523809523809523	0.32926829268292684	0.0	0.8414634146341463	0.7682926829268293	0.9655172413793104	NaN	NaN	0.6219512195121951	0.0	0.9655172413793104	NaN	0.9411764705882353	0.7439024390243902	0.9655172413793104	0.0	0.32926829268292684	NaN	0.0	0.4268292682926829	0.0	NaN	0.6379310344827587	0.0	0.5487804878048781	0.0	0.6379310344827587	0.0975609756097561	0.0	0.32926829268292684	0.0	NaN	0.0	0.0	0.9655172413793104	0.573170731707317	0.15384615384615385	0.0	NaN	0.0	0.0	NaN	0.32926829268292684	NaN	0.9655172413793104	0.0	NaN	0.0	NaN	NaN	
