0	1.0	1.0	1.0	0.6229508196721312	1.0	1.0	0.5819672131147541	1.0	1.0	0.4098360655737705	1.0	1.0	0.6639344262295082	1.0	1.0	0.4426229508196721	0.6951219512195121	0.5737704918032787	1.0	0.6639344262295082	1.0	1.0	0.0	1.0	1.0	0.6639344262295082	1.0	0.7868852459016393	1.0	1.0	0.08	1.0	1.0	0.9590163934426229	0.7127659574468085	1.0	1.0	0.6639344262295082	1.0	1.0	0.4426229508196721	1.0	1.0	0.6639344262295082	1.0	0.7127659574468085	1.0	0.6639344262295082	1.0	0.7459016393442623	1.0	1.0	0.6639344262295082	1.0	1.0	0.7459016393442623	1.0	1.0	0.4098360655737705	1.0	1.0	1.0	0.4098360655737705	1.0	1.0	0.0	1.0	1.0	0.2786885245901639	1.0	1.0	0.8297872340425532	1.0	1.0	0.2903225806451613	0.27049180327868855	1.0	1.0	1.0	0.5327868852459017	1.0	1.0	1.0	0.08	1.0	1.0	
1.0	0	1.0	1.0	1.0	0.5512820512820513	1.0	1.0	0.7692307692307693	0.6666666666666666	1.0	0.3333333333333333	1.0	1.0	0.3076923076923077	1.0	1.0	1.0	1.0	0.36363636363636365	1.0	0.6025641025641025	0.9871794871794872	1.0	0.7692307692307693	0.6025641025641025	1.0	0.9871794871794872	1.0	0.0	1.0	1.0	0.6025641025641025	1.0	1.0	1.0	0.6025641025641025	0.9871794871794872	1.0	0.48717948717948717	1.0	1.0	0.3974358974358974	1.0	1.0	0.48717948717948717	1.0	0.6025641025641025	1.0	0.9871794871794872	1.0	0.6025641025641025	1.0	1.0	0.5897435897435898	1.0	1.0	0.8717948717948718	1.0	1.0	0.23529411764705882	1.0	1.0	1.0	0.5128205128205128	1.0	1.0	0.3974358974358974	1.0	1.0	0.5128205128205128	0.5128205128205128	1.0	0.5128205128205128	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	0.3974358974358974	1.0	0.6666666666666666	1.0	1.0	0.6025641025641025	
1.0	1.0	0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	1.0	0.5819672131147541	1.0	1.0	0.6857142857142857	1.0	1.0	1.0	1.0	1.0	1.0	0.8852459016393442	1.0	1.0	1.0	1.0	0.6557377049180327	1.0	1.0	0.8852459016393442	1.0	1.0	0.8936170212765957	1.0	1.0	1.0	0.6557377049180327	1.0	1.0	0.8852459016393442	1.0	1.0	0.7567567567567568	1.0	1.0	1.0	1.0	1.0	0.6557377049180327	1.0	1.0	0.4016393442622951	1.0	1.0	0.48360655737704916	1.0	1.0	0.6475409836065574	1.0	1.0	0.5819672131147541	1.0	1.0	1.0	0.4918032786885246	1.0	1.0	0.6557377049180327	1.0	1.0	1.0	1.0	1.0	0.8688524590163934	1.0	1.0	1.0	0.46078431372549017	1.0	1.0	1.0	0.6568627450980392	1.0	1.0	0.5819672131147541	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.36075949367088606	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.36075949367088606	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.17391304347826086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.6229508196721312	1.0	1.0	1.0	0	1.0	1.0	0.7704918032786885	1.0	1.0	0.6475409836065574	1.0	1.0	0.7459016393442623	1.0	1.0	0.7704918032786885	0.6341463414634146	0.5327868852459017	1.0	0.7459016393442623	1.0	1.0	0.8378378378378378	1.0	1.0	0.7459016393442623	1.0	0.8688524590163934	1.0	1.0	0.08	1.0	1.0	0.9590163934426229	0.7340425531914894	1.0	1.0	0.7459016393442623	1.0	1.0	0.7704918032786885	1.0	1.0	0.7459016393442623	1.0	0.7340425531914894	1.0	0.7459016393442623	1.0	0.6639344262295082	1.0	1.0	0.7459016393442623	1.0	1.0	0.6639344262295082	1.0	1.0	0.6475409836065574	1.0	1.0	1.0	0.6475409836065574	1.0	1.0	0.6842105263157895	1.0	1.0	0.6475409836065574	1.0	1.0	0.8936170212765957	1.0	1.0	0.7580645161290323	0.4344262295081967	1.0	1.0	1.0	0.5737704918032787	1.0	1.0	1.0	0.08	1.0	1.0	
1.0	0.5512820512820513	1.0	1.0	1.0	0	1.0	1.0	0.8205128205128205	0.32051282051282054	1.0	0.41025641025641024	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.3787878787878788	1.0	0.6794871794871795	1.0	1.0	0.38461538461538464	0.6794871794871795	1.0	1.0	1.0	0.23529411764705882	1.0	1.0	0.6794871794871795	1.0	1.0	1.0	0.6794871794871795	1.0	1.0	0.0641025641025641	1.0	1.0	0.34615384615384615	1.0	1.0	0.0641025641025641	1.0	0.6794871794871795	1.0	1.0	1.0	0.6794871794871795	1.0	1.0	0.6923076923076923	1.0	1.0	0.9230769230769231	1.0	1.0	0.0	1.0	1.0	1.0	0.6538461538461539	1.0	1.0	0.34615384615384615	1.0	1.0	0.6538461538461539	0.6538461538461539	1.0	0.5897435897435898	1.0	1.0	1.0	0.41025641025641024	1.0	1.0	1.0	0.34615384615384615	1.0	0.6923076923076923	1.0	1.0	0.6794871794871795	
1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.42857142857142855	1.0	1.0	1.0	1.0	1.0	1.0	0.8888888888888888	1.0	1.0	1.0	1.0	0.7592592592592593	1.0	1.0	0.6666666666666666	1.0	1.0	0.9629629629629629	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7592592592592593	1.0	1.0	0.7592592592592593	1.0	1.0	0.7407407407407407	1.0	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	1.0	1.0	0.7407407407407407	1.0	1.0	0.5370370370370371	1.0	1.0	1.0	1.0	1.0	0.7037037037037037	1.0	1.0	1.0	0.6851851851851852	1.0	1.0	1.0	0.5370370370370371	1.0	1.0	0.8333333333333334	1.0	
0.5819672131147541	1.0	1.0	1.0	0.7704918032786885	1.0	1.0	0	1.0	1.0	0.6721311475409836	1.0	1.0	0.5409836065573771	1.0	1.0	0.5819672131147541	0.8658536585365854	0.7540983606557377	1.0	0.5409836065573771	1.0	1.0	0.5675675675675675	1.0	1.0	0.5409836065573771	1.0	0.6475409836065574	1.0	1.0	0.08	1.0	1.0	0.9754098360655737	0.6063829787234043	1.0	1.0	0.5409836065573771	1.0	1.0	0.5819672131147541	1.0	1.0	0.5409836065573771	1.0	0.6063829787234043	1.0	0.5409836065573771	1.0	0.6557377049180327	1.0	1.0	0.5409836065573771	1.0	1.0	0.5819672131147541	1.0	1.0	0.6721311475409836	1.0	1.0	1.0	0.6721311475409836	1.0	1.0	0.15789473684210525	1.0	1.0	0.4344262295081967	1.0	1.0	0.23404255319148937	1.0	1.0	0.8548387096774194	0.5655737704918032	1.0	1.0	1.0	0.6721311475409836	1.0	1.0	1.0	0.08	1.0	1.0	
1.0	0.7692307692307693	1.0	1.0	1.0	0.8205128205128205	1.0	1.0	0	1.0	1.0	0.5128205128205128	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.45454545454545453	1.0	0.38461538461538464	1.0	1.0	0.0	0.38461538461538464	1.0	1.0	1.0	1.0	1.0	1.0	0.38461538461538464	1.0	1.0	1.0	0.38461538461538464	1.0	1.0	0.8205128205128205	1.0	1.0	0.5128205128205128	1.0	1.0	0.8205128205128205	1.0	0.38461538461538464	1.0	1.0	1.0	0.38461538461538464	1.0	1.0	0.3333333333333333	1.0	1.0	0.717948717948718	1.0	1.0	1.0	1.0	1.0	1.0	0.7051282051282052	1.0	1.0	0.5128205128205128	1.0	1.0	0.7051282051282052	0.7051282051282052	1.0	0.5128205128205128	1.0	1.0	1.0	0.5128205128205128	1.0	1.0	1.0	0.5128205128205128	1.0	0.3333333333333333	1.0	1.0	0.38461538461538464	
1.0	0.6666666666666666	1.0	1.0	1.0	0.32051282051282054	1.0	1.0	1.0	0	1.0	0.5897435897435898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6515151515151515	1.0	0.9358974358974359	1.0	1.0	1.0	0.9358974358974359	1.0	1.0	1.0	0.0	1.0	1.0	0.9358974358974359	1.0	1.0	1.0	0.9358974358974359	1.0	1.0	0.2564102564102564	1.0	1.0	0.6538461538461539	1.0	1.0	0.2564102564102564	1.0	0.9358974358974359	1.0	1.0	1.0	0.9358974358974359	1.0	1.0	0.9230769230769231	1.0	1.0	0.8717948717948718	1.0	1.0	0.23529411764705882	1.0	1.0	1.0	0.34615384615384615	1.0	1.0	0.6538461538461539	1.0	1.0	0.34615384615384615	0.34615384615384615	1.0	0.8205128205128205	1.0	1.0	1.0	0.5897435897435898	1.0	1.0	1.0	0.6538461538461539	1.0	0.8205128205128205	1.0	1.0	0.9358974358974359	
