0	1.0	0.9915966386554622	0.9873949579831933	0.7075471698113207	0.7983193277310925	1.0	1.0	1.0	1.0	0.9247311827956989	0.8717948717948718	1.0	0.8263157894736842	1.0	1.0	0.991304347826087	0.7773109243697479	1.0	0.9915966386554622	0.6260504201680672	0.9900990099009901	0.7899159663865546	1.0	1.0	1.0	0.6261682242990654	1.0	0.9158878504672897	1.0	1.0	1.0	0.9914529914529915	1.0	0.8151260504201681	1.0	0.6554621848739496	1.0	0.5	1.0	1.0	0.9915966386554622	1.0	1.0	0.8064516129032258	1.0	1.0	0.8494623655913979	1.0	0.8064516129032258	1.0	0.8279569892473119	1.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	0.819327731092437	1.0	0.7899159663865546	1.0	1.0	0.7831325301204819	1.0	0.8277310924369747	0.8109243697478992	1.0	1.0	0.9243697478991597	1.0	1.0	1.0	1.0	0.8907563025210085	0.8198198198198198	0.8865546218487395	1.0	0.8739495798319328	1.0	0.7773109243697479	1.0	0.8949579831932774	1.0	0.9243697478991597	1.0	0.8907563025210085	1.0	0.819327731092437	1.0	0.907563025210084	0.8109243697478992	1.0	1.0	0.8865546218487395	1.0	0.9705882352941176	0.5512820512820513	1.0	0.8403361344537815	1.0	0.9705882352941176	1.0	0.8697478991596639	
0.9915966386554622	1.0	0	0.8613445378151261	1.0	1.0	0.3076923076923077	1.0	0.7352941176470589	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3739130434782609	1.0	1.0	0.5042016806722689	1.0	0.37623762376237624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.6623931623931624	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.40756302521008403	0.4327731092436975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9873949579831933	1.0	0.8613445378151261	0	1.0	1.0	0.8615384615384616	1.0	0.9243697478991597	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7956521739130434	1.0	1.0	0.7563025210084033	1.0	0.806930693069307	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8109243697478992	1.0	0.7521367521367521	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7521008403361344	0.8697478991596639	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.7075471698113207	1.0	1.0	1.0	0	0.14150943396226415	1.0	1.0	1.0	1.0	0.49056603773584906	0.33962264150943394	1.0	0.4528301886792453	1.0	1.0	1.0	0.0	1.0	1.0	0.4339622641509434	1.0	0.20754716981132076	1.0	1.0	1.0	0.5566037735849056	1.0	0.37735849056603776	1.0	1.0	1.0	1.0	1.0	0.29245283018867924	1.0	0.46226415094339623	1.0	0.7264150943396226	1.0	1.0	1.0	1.0	1.0	0.49056603773584906	1.0	1.0	1.0	1.0	0.49056603773584906	1.0	0.49056603773584906	1.0	
0.7983193277310925	1.0	1.0	1.0	0.14150943396226415	0	1.0	1.0	0.9917355371900827	1.0	0.6075268817204301	0.6111111111111112	1.0	0.37894736842105264	1.0	1.0	1.0	0.36554621848739494	1.0	1.0	0.5934959349593496	1.0	0.3445378151260504	1.0	1.0	1.0	0.6401869158878505	1.0	0.48598130841121495	1.0	1.0	1.0	1.0	1.0	0.3865546218487395	1.0	0.5714285714285714	1.0	0.7532467532467533	1.0	1.0	1.0	0.9834710743801653	1.0	0.3548387096774194	1.0	1.0	0.978494623655914	1.0	0.3548387096774194	1.0	0.4731182795698925	1.0	
1.0	1.0	0.3076923076923077	0.8615384615384616	1.0	1.0	0	1.0	0.4846153846153846	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5230769230769231	1.0	1.0	0.46153846153846156	1.0	0.4230769230769231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.46153846153846156	1.0	0.6461538461538462	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.46153846153846156	0.4230769230769231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.819327731092437	1.0	1.0	1.0	1.0	1.0	0	1.0	0.7521008403361344	1.0	1.0	0.9156626506024096	1.0	0.680672268907563	0.6512605042016807	1.0	1.0	0.6470588235294118	1.0	1.0	1.0	1.0	0.6428571428571429	0.6846846846846847	0.6302521008403361	1.0	0.7941176470588235	1.0	0.7605042016806722	1.0	0.7605042016806722	1.0	0.6890756302521008	1.0	0.6260504201680672	1.0	0.819327731092437	1.0	0.8571428571428571	0.6260504201680672	1.0	1.0	0.7226890756302521	1.0	0.7184873949579832	0.6153846153846154	1.0	0.6848739495798319	1.0	0.7184873949579832	1.0	0.9411764705882353	
1.0	1.0	0.7352941176470589	0.9243697478991597	1.0	0.9917355371900827	0.4846153846153846	1.0	0	1.0	1.0	0.9871794871794872	1.0	1.0	1.0	1.0	0.5695652173913044	1.0	1.0	0.6363636363636364	1.0	0.48514851485148514	0.9915966386554622	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6932773109243697	1.0	0.7435897435897436	1.0	0.9915966386554622	1.0	1.0	1.0	1.0	1.0	1.0	0.6363636363636364	0.5041322314049587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.7899159663865546	1.0	1.0	1.0	1.0	1.0	0.7521008403361344	1.0	0	1.0	1.0	0.9096385542168675	1.0	0.8487394957983193	0.7815126050420168	1.0	1.0	0.6680672268907563	1.0	1.0	1.0	1.0	0.6554621848739496	0.8468468468468469	0.7773109243697479	1.0	0.6302521008403361	1.0	0.8697478991596639	1.0	0.8613445378151261	1.0	0.7394957983193278	1.0	0.7226890756302521	1.0	0.8991596638655462	1.0	0.9705882352941176	0.8319327731092437	1.0	1.0	0.8151260504201681	1.0	0.9243697478991597	0.6923076923076923	1.0	0.6638655462184874	1.0	0.9243697478991597	1.0	0.9033613445378151	
