0	1.0	0.9090909090909091	1.0	1.0	1.0	1.0	0.09090909090909091	1.0	
1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.9090909090909091	1.0	0	1.0	0.6923076923076923	1.0	1.0	0.0	1.0	
1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	
1.0	1.0	0.6923076923076923	1.0	0	1.0	1.0	0.38461538461538464	1.0	
1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	
0.09090909090909091	1.0	0.0	1.0	0.38461538461538464	1.0	1.0	0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	
